461,38,UP,DOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.001355431,1.0,1.001924075,0.995012749,1.000764916,0.895757267,0.896993779,1.00073092,0.898798572,0.894345451,0.997858236,1.002437702,1.002960802,0.983233044,1.000833758,0.901836818,1.000832228,1.003247323,1.003416964,0.978391977,1.000970593,1.003413267,1.003372467,0.952208057,1.001235197,0.998286588,1.00345521,1.000479347,1.003426576,0.936375319,1.001227945,1.001278939,1.003426625,1.003323867,0.922112868,0.915703358,0.9081846,0.900287835,1
1.003141702,1.0,1.003607785,0.994347473,1.000974224,0.894001421,0.893209661,1.001665652,0.896092281,0.891807823,1.000050741,1.00348378,1.003462012,0.982037751,1.002175259,0.897547189,1.002530952,1.003404032,1.003393159,0.978793722,1.002761992,1.003420142,1.003438348,0.954125228,1.002994159,0.995372438,1.003246397,0.999817333,1.003041312,0.936161965,1.003016846,1.003107921,1.002762443,1.002149043,0.921935255,0.91519325,0.907092298,0.8996933,1
1.007897801,1.0,1.011847608,0.891000559,1.002268493,1.335245482,1.503482392,1.003201664,1.624285759,1.728852245,1.006381591,1.008228526,1.008134898,0.822899199,1.003577418,1.848412754,1.003672443,1.009603958,1.011218247,0.781907956,1.004224893,1.01238413,1.013656157,0.868402972,1.005658034,0.97177194,1.014688063,1.001229737,1.01608017,0.97245668,1.00680641,1.007353863,1.016986393,1.018050479,1.05567589,1.133145013,1.200528112,1.250727181,0
1.000458797,1.0,1.000511146,1.087665431,0.99503441,1.463380095,1.666530439,0.994007411,1.805916711,1.923165696,1.049232398,0.998544644,1.000216693,0.992932769,0.994499735,2.060033086,0.995673902,1.003603023,1.003841791,0.929910005,0.997291336,1.005510852,1.006389428,0.937010323,1.000132933,1.096347274,1.009844539,0.996611964,1.014600638,1.059708841,1.00073478,1.000744983,1.019594877,1.023613362,1.158245103,1.242649172,1.323845289,1.383933298,0
0.986564266,1.0,0.981704331,1.087182203,0.99748411,1.449976165,1.654875,0.99855226,1.795630297,1.911411925,1.000000,0.981158192,0.981133828,0.999099576,0.998715572,2.050345604,0.997584746,0.983175612,0.986016949,0.938117938,0.996548376,0.987342205,0.987687932,0.92760196,0.991984463,1.069385593,0.988037076,0.996875,0.988103814,1.047759534,0.990391949,0.988448575,0.989388536,0.991433208,1.146941208,1.230966253,1.313244836,1.37536782,0
1.012915238,1.0,1.00956,1.1464,1.004485714,1.533705714,1.757597714,1.007028571,1.911087619,2.033203265,1.006285714,1.006112381,1.005131429,1.081771429,1.010014286,2.188267143,1.012137143,1.00481873,1.00386585,1.022704762,1.013285714,1.002492381,1.001601058,0.992164286,1.014353016,1.071314286,1.001568762,1.002457143,1.002805368,1.102771429,1.014083429,1.013491948,1.003202857,1.003141832,1.209909524,1.300281633,1.391139286,1.462098413,0
1.003845704,1.0,1.006286772,1.148392753,1.00447107,1.552866745,1.784357686,1.004422365,1.941798169,2.065009602,1.011396844,1.008941165,1.010434054,1.105318527,1.003009936,2.225127119,1.000537697,1.009033703,1.007142022,1.048003117,0.999173972,1.005390123,1.006843734,1.013471654,1.000349373,1.053068381,1.008360608,1.002922268,1.009106495,1.114722385,1.001366452,1.002644918,1.009699331,1.010252214,1.223626534,1.316811388,1.408887347,1.484099617,1
0.987128805,1.0,0.985158377,1.003730512,0.989688196,1.419412584,1.639743875,0.988652561,1.792767261,1.912200127,1.000278396,0.984671956,0.985377877,1.069209354,0.989262249,2.059987472,0.989538976,0.986224016,0.987349931,1.024424647,0.989370824,0.988186479,0.989070568,0.97731069,0.987879238,1.004231626,0.989797513,0.99214922,0.991413242,1.001508909,0.987436526,0.987205912,0.993344315,0.994545,1.108105976,1.198397232,1.28047397,1.360439866,1
0.999761231,1.0,1.000641752,1.016761042,1.005084938,1.425019819,1.642276331,1.003125708,1.800896565,1.926055654,1.048980747,0.999079841,0.997194413,1.089524349,1.001438279,2.072778879,1.000742922,0.99689883,0.996784231,1.051000378,1.000858815,0.996787231,0.996464494,1.006384485,1.00071096,1.030237826,0.996980747,1.005266138,0.997134768,0.996698754,1.000233296,0.999986616,0.998688499,1.003795772,1.102911476,1.196258696,1.278599236,1.360944382,1
1.002438257,1.0,1.004089073,0.84864243,0.997685228,1.144599632,1.313581224,0.997582451,1.446843074,1.552072842,0.921997239,1.002802961,1.00164197,0.885941095,0.996769443,1.667389554,0.996830189,0.999747405,1.000389849,0.86367541,0.996614511,1.001127282,1.001980195,0.829878049,1.000156466,0.875103543,1.002803804,1.000368155,1.001823063,0.808950759,1.001108145,1.001819019,0.999545559,0.995426859,0.881527075,0.956422983,1.022351012,1.090149307,1
0.998045518,1.0,0.995984127,0.830672269,0.999159664,1.035922269,1.182240336,0.99894958,1.307956583,1.407170468,1.002310924,0.994022059,0.991591036,0.818844538,0.998991597,1.508320378,0.998956303,0.990399393,0.988229692,0.807605042,0.999046218,0.986068452,0.98614348,0.774432773,0.998711485,0.88605042,0.985823389,1.000084034,0.9862726,0.747773109,0.998789076,0.998604278,0.988146825,0.990204482,0.798834034,0.865243097,0.924293592,0.983634454,1
1.004573643,1.0,1.005572628,0.870598007,1.000651993,1.014848422,1.152725914,1.002389258,1.280555094,1.381004983,1.014950166,1.006210202,1.006636766,0.823027409,1.002643272,1.478076204,1.003224252,1.007838686,1.009974688,0.819269103,1.003780454,1.011749896,1.012808539,0.784894103,1.004058693,0.982724252,1.013383029,1.00032392,1.013813299,0.750872093,1.004284053,1.004475989,1.013343139,1.013698675,0.785607004,0.849469032,0.905697155,0.961731728,0
0.998350809,1.0,0.997378641,0.943728155,0.998512621,0.884351456,0.984191068,0.99806343,1.119656958,1.216529265,0.992427184,0.996894498,0.996886214,0.914174757,0.99764466,1.295826214,0.997859417,0.996712406,0.996424041,0.841889968,0.998144984,0.996302265,0.995321251,0.830699029,0.998163538,0.970097087,0.994033528,0.99927767,0.993408414,0.798151456,0.998199612,0.998250309,0.991891802,0.990551357,0.764860841,0.749450763,0.795847087,0.841257821,0
1.006238856,1.0,1.005617654,0.9849501,1.002355289,0.901538922,1.004188423,1.001942781,1.140275449,1.240163102,1.005389222,1.005017299,1.003834731,0.960279441,1.002135729,1.32104491,1.002339321,1.001882679,0.99992168,0.885575516,1.003586161,0.999502661,1.000171361,0.864401198,1.006309159,1.006626747,1.001248303,1.002634731,1.002641626,0.833636727,1.006289022,1.006276175,1.003873475,1.005018885,0.80001996,0.775605931,0.813590319,0.858689288,1
0.996201955,1.0,0.995233249,1.013579751,0.999136199,0.896329851,0.997896344,0.999662515,1.124881479,1.227459106,1.008638007,0.993640686,0.991566359,0.976757734,0.999586179,1.31182503,0.999329851,0.99010446,0.988714343,0.931927146,0.998967457,0.988255993,0.986920822,0.886500603,0.997675997,1.018802732,0.986558457,0.998834873,0.987482134,0.866267577,0.997062274,0.996484897,0.988095509,0.989981354,0.831820008,0.797956724,0.814220068,0.856254185,1
1.000711501,1.0,0.999753086,1.033333333,0.999590643,1.157251462,1.251497076,0.999746589,1.393109162,1.496608187,1.011695906,0.997712963,0.997161404,1.046140351,0.999912281,1.556447368,0.999812865,0.997601365,0.997077416,1.022826511,0.999853801,0.997266082,0.998216591,1.009035088,1.000610786,1.027836257,0.999716569,0.999590643,1.001121389,1.030596491,1.000701754,1.000701754,1.002698181,1.004155046,1.027290448,1.052656642,1.090233918,1.125276153,0
0.998315951,1.0,0.998768234,1.07202454,0.997822086,1.205509202,1.297916564,0.997505112,1.445134969,1.556890447,1.022392638,0.998690184,0.999158691,1.086809816,0.997546012,1.623812883,0.997570552,0.999026244,0.998811861,1.074907975,0.99791411,0.997743098,0.996406271,1.055613497,0.998377641,1.048957055,0.996658691,0.998711656,0.99772058,1.076441718,0.998426994,0.998352482,0.998869291,1.000190341,1.074723926,1.096836109,1.13470092,1.168800273,0
1.004586258,1.0,1.004889126,1.02557217,1.000868172,1.015430272,0.996528532,1.001484081,0.975417557,0.96899952,1.001373207,1.00380976,1.003694639,1.029684162,1.001936985,0.967077357,1.002548062,1.004194046,1.004671811,1.032911199,1.003282982,1.00464481,1.004585608,1.034101312,1.004548537,1.009520903,1.004810294,0.999725359,1.005385145,1.03631065,1.00484437,1.004739645,1.006132218,1.007147759,1.039131319,1.035317581,1.031410208,1.027289526,1
1.005425618,1.0,1.005558413,1.014780635,1.002639939,1.007863843,0.988881089,1.003368633,0.968140192,0.961339097,0.995688351,1.006300807,1.007589309,1.019606657,1.004077156,0.959350227,1.004302572,1.008208691,1.00870492,1.024760464,1.004543621,1.008806921,1.008821651,1.024765507,1.00512355,0.999546142,1.008672769,1.001482602,1.008319901,1.02627534,1.00534947,1.005420987,1.007868003,1.007446759,1.029994957,1.026559326,1.022709909,1.019351151,1
0.999576676,1.0,0.998579037,1.007250528,0.999932168,1.005423576,0.98606934,1.000346699,0.965593408,0.958425427,0.998341875,0.997847578,0.997891167,1.014372927,1.000448447,0.956312933,1.000117576,0.997334271,0.997121036,1.022279168,1.000027635,0.996820923,0.997051441,1.020085921,1.000085419,0.993096171,0.996864637,0.999954778,0.996415892,1.021549593,0.999909557,0.999742374,0.996784494,0.997254277,1.025733595,1.022972566,1.019108004,1.015673467,0
0.998249315,1.0,0.998303381,1.013067316,0.999322266,1.016882425,0.996925982,0.998903442,0.976533658,0.968873417,1.005254341,0.998764215,0.999125292,1.022997259,0.998362778,0.966502437,0.998242461,0.999872068,1.000508246,1.03139405,0.998093715,1.000787643,1.001546068,1.02934435,0.998100315,1.003259214,1.002529698,0.999649711,1.003407591,1.031114834,0.998212915,0.998187079,1.004063737,1.003901489,1.035671134,1.033553805,1.029498553,1.026246319,0
0.995987302,1.0,0.997532387,1.020265268,0.997763726,1.030664713,1.010060457,0.996356159,0.989741929,0.981573103,1.006014806,0.998853974,0.999956714,1.033413017,0.995612276,0.978905768,0.995120296,1.000921499,1.001836168,1.04234526,0.994702344,1.003110927,1.004252348,1.040835133,0.994770032,1.013109192,1.005288042,0.999136336,1.005472071,1.042877853,0.995172733,0.995667938,1.005771472,1.005944811,1.047658338,1.046468229,1.042325339,1.039106519,0
0.994853797,1.0,0.995025826,1.017019305,1.001204633,1.032932819,1.012012973,1.000885457,0.991983526,0.983083067,1.000694981,0.996227413,0.99756139,1.031482625,1.000138996,0.980407722,0.999320463,0.998853539,0.99995683,1.041873874,0.99843861,1.001061261,1.001929186,1.040362934,0.996378207,1.012200772,1.002638559,1.001281853,1.003181467,1.043150579,0.995863166,0.995370165,1.003331875,1.003297337,1.048010296,1.048008825,1.04369112,1.040518233,1
0.999290851,1.0,1.003545145,1.01220527,1.000470026,1.031514871,1.010429958,0.999557199,0.990700159,0.981133787,0.998998305,1.005335696,1.008039349,1.026845431,0.998712436,0.978393435,0.998516875,1.010173713,1.012018801,1.037561001,0.998324857,1.01338284,1.014053755,1.036330714,0.998703447,1.006225921,1.014338162,1.001186624,1.014510243,1.03968254,0.999158268,0.999260006,1.014513364,1.014116789,1.044708995,1.045595844,1.041335337,1.038254482,0
1.001468544,1.0,1.00032156,1.01723977,0.99853742,1.042156527,1.020609304,0.999045693,1.001043514,0.99070884,1.004590011,0.998109797,0.998565738,1.0349541,0.999811732,0.987808464,1.000602458,0.998499213,0.998511636,1.045231056,1.001171101,0.998469089,0.998642878,1.044375292,1.002075618,1.009397853,0.999627405,0.998630776,1.000549387,1.048405166,1.002057881,1.00173501,1.001480473,1.002010389,1.053441212,1.055315744,1.051081375,1.048021368,0
