,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
4 hr,368.03414166666687,367.9519291666666,373.25922083333353,370.53833749999984,354.60994166666643,343.2785083333335,338.7409583333335,317.76872083333353,316.9486833333333,311.50848333333323,328.1780875,310.2809791666669,301.30610833333327,314.83031666666665,334.97633333333334,341.0650541666666,342.157708333333,345.5801791666669,337.9533083333332,348.8809000000001,347.35715,298.51134583333334,285.5913708333335,289.72869583333335,296.4560125,295.3887666666665,295.9920083333333,304.1457208333332,307.18574166666673,311.36355416666686,313.60522083333336,320.90875416666665,318.27153749999997,306.88199999999983,304.5123000000001,314.5654458333333,312.99448333333345,307.8257791666668,304.6148416666667,306.7093416666668
4.5 hr,368.0904333333336,367.9862851851851,373.0887222222224,370.67938148148136,355.4354407407406,343.4952074074076,338.7166444444446,318.0645555555557,317.0567851851852,310.1930740740739,328.2275370370369,310.2678333333334,301.66031111111107,314.3089407407407,334.5082333333334,340.71695555555556,341.92225925925896,345.2429111111112,338.1526037037036,348.8601592592594,347.42505555555556,298.707948148148,286.1370703703705,289.5416074074073,296.1676481481481,295.08583703703687,295.83600740740724,303.6180666666665,307.01222592592603,311.57867407407423,313.24912592592597,320.76518148148165,318.37713703703696,306.6924592592592,304.0644000000001,314.54561111111104,313.3519185185185,307.7146370370371,304.4645185185184,306.66674814814814
40 day,330.720375,333.395625,335.900625,338.24887499999994,340.36162499999995,342.287375,344.08787499999994,344.618875,345.400625,344.7936249999999,344.311875,343.45787499999994,342.30662499999994,341.71387500000003,341.241125,340.91937500000006,340.78087500000004,341.180375,341.072125,341.02312500000005,340.848125,338.3536250000001,337.08862500000004,336.230625,335.00662500000004,333.81812500000007,332.55787499999997,331.74787499999996,330.661375,329.504375,328.334125,327.29137499999996,326.27275,324.83175,323.30775000000006,321.96375,320.33925000000005,318.90075,317.78450000000004,317.05575000000005
45 min,368.9292666666666,367.94466666666665,375.6854000000001,366.9772444444445,347.2268444444445,336.8771777777777,332.28557777777763,315.9295333333334,319.3169555555555,321.05908888888894,329.44640000000004,309.1098666666667,301.8234666666668,316.45928888888886,335.06884444444444,339.73726666666664,344.3032666666666,347.35748888888884,335.2065333333333,347.77224444444454,347.8179111111113,298.0375555555555,286.75188888888886,291.229111111111,296.540088888889,296.5531777777777,297.15777777777777,306.83242222222225,306.3099333333334,310.93035555555565,312.7410222222222,321.18335555555564,318.3571777777778,307.30208888888893,305.6384666666667,313.27471111111106,312.5621555555556,308.01448888888893,304.7427777777778,307.10671111111105
5 day,362.527,363.907,366.653,368.20199999999994,364.856,358.91,352.184,339.902,330.71400000000006,317.92,320.85600000000005,323.802,318.65600000000006,318.968,319.696,325.378,334.3,340.21400000000006,340.10200000000003,343.422,343.89,327.794,316.426,305.518,295.464,294.288,293.996,298.232,301.334,304.36800000000005,307.66999999999996,312.448,314.13800000000003,314.236,312.954,312.94399999999996,311.036,309.226,308.47799999999995,308.89399999999995
5 hr,367.64151333333365,368.14777999999984,372.80387333333334,370.9325833333332,356.23689999999976,343.74738333333346,338.6739266666669,318.4978800000002,317.1215900000001,308.8561366666663,328.2025633333332,309.96516,301.8904733333334,313.9951466666665,334.0143233333334,340.39648333333326,341.7866566666664,344.9656766666668,338.2003533333333,348.84636666666677,347.51558666666676,298.9333133333332,286.7669633333335,289.2829666666666,295.7311433333332,295.0711033333332,295.63487333333313,303.3357366666665,307.2069433333335,311.7121500000002,313.06191333333334,320.6061866666669,318.4864533333333,306.8254233333332,303.85265666666663,314.5391133333334,313.65852666666666,307.68264,304.32252666666665,306.6225133333333
5 min,366.8008000000001,366.89,376.9794,365.90739999999994,347.729,337.1844,332.89099999999996,315.11800000000005,320.13659999999993,325.822,331.86019999999996,309.5916,300.5218,317.4916,335.20619999999997,338.66040000000004,344.8682,347.3324,334.655,345.762,347.2742,298.15,287.2733999999999,291.892,296.98660000000007,296.3562,297.19960000000003,308.49000000000007,306.9844,312.03000000000003,312.516,321.39279999999997,317.74999999999994,307.54900000000004,305.4098,313.13379999999995,311.8788,308.37,303.92659999999995,307.8374
5.5 hr,367.14193939393965,368.17277878787854,372.5894181818183,371.18428181818166,356.6144696969695,343.8319151515154,338.7437333333336,318.9996030303032,317.3472848484849,307.78946666666644,328.355006060606,309.5403393939395,301.6930333333334,313.59346363636354,333.5741909090909,340.0729545454543,341.514415151515,344.6748636363636,338.3161999999999,348.81800303030303,347.5228303030304,299.0026969696969,287.27499393939405,289.00400909090905,295.2622333333331,294.9142212121211,295.4105878787877,303.0937303030301,307.3411939393942,311.95776060606073,312.8414151515152,320.4265575757578,318.5200757575757,307.1577515151514,303.63364545454544,314.6048878787879,313.8691545454544,307.7482272727272,304.2304242424242,306.6756303030303
50 day,319.2073,320.32529999999997,321.84069999999997,323.2589,324.59069999999997,326.0923,327.74049999999994,328.7921,330.04990000000004,332.25929999999994,335.75609999999995,336.6803,337.4875,338.62229999999994,340.3757,340.8491,341.13050000000004,341.37870000000004,341.46869999999996,341.64630000000005,341.6643000000001,340.0387,338.82730000000004,337.6294999999999,336.56010000000003,335.8621,335.0367,334.33209999999997,333.50370000000004,332.6617,331.8501,331.3273,330.9079,330.54150000000004,329.7375,329.1159,328.3947,327.73470000000003,326.80050000000006,325.78830000000005
50 min,368.9869399999999,368.01205999999996,375.43904000000003,367.0965600000001,347.5868,336.78077999999994,332.47241999999983,315.90048,319.37533999999994,320.54082000000005,329.21834,309.08762,301.6944600000001,316.41752,334.99274,339.8828,344.1419799999999,347.25525999999996,335.2905999999999,347.91282000000007,347.80466000000024,297.98713999999995,286.66542,291.18489999999997,296.50232000000005,296.53775999999993,297.13302,306.68358,306.23494000000005,310.8971600000001,312.80922000000004,321.1786200000001,318.40768,307.22408,305.69022000000007,313.3003799999999,312.60682,308.05868000000004,304.73890000000006,307.0590399999999
55 min,368.94750909090897,368.00950909090903,375.2978545454545,367.1440000000001,347.86660000000006,336.63852727272723,332.52079999999995,315.9250181818182,319.44419999999997,320.1064727272728,329.01900000000006,309.10947272727276,301.5707818181819,316.3537636363637,334.9155090909091,339.986,344.01392727272713,347.17969090909094,335.3329636363636,348.0133818181818,347.8092545454548,297.9314909090909,286.5187818181818,291.1386181818181,296.4602000000001,296.4972727272727,297.107,306.58650909090915,306.2100909090909,310.8077454545455,312.90230909090906,321.1945636363636,318.42807272727276,307.1686181818182,305.7002545454546,313.3294181818181,312.631490909091,308.1185818181819,304.7802909090909,307.03281818181813
6 hr,366.86713611111134,368.17774999999983,372.5392972222224,371.4696361111111,356.7173444444443,343.89519722222246,338.93333055555576,319.48567500000024,317.59748333333346,307.10216111111095,328.865386111111,309.24466111111116,301.7232916666667,313.18563055555546,333.78326666666663,339.95925833333314,341.03168888888865,344.37479166666657,338.3094777777777,348.95689444444446,347.59305000000006,298.97890555555546,287.5510500000001,288.773286111111,294.9727083333331,294.57910277777773,295.37913611111094,302.8487027777776,307.14962777777794,312.04256111111107,312.55921388888896,320.1223555555558,318.563836111111,307.5949416666666,303.4053638888889,314.7924305555556,314.0347749999999,307.882225,304.34076944444445,306.6967972222222
6.5 hr,366.8554333333335,368.15594358974334,372.31700000000023,371.7754692307694,356.8649025641025,344.1147666666669,339.0039051282053,319.78726666666694,317.60780769230774,306.82747435897414,329.41320256410245,308.7586923076924,301.94991538461534,312.6626025641025,334.30542307692315,339.6512666666665,340.4976435897433,344.15464102564107,338.3849564102564,348.9703076923077,347.5402717948719,299.0891076923076,287.69099230769245,288.49668461538454,294.8103717948716,294.2535358974359,295.45656666666656,302.7885179487177,306.50285897435907,311.7263871794872,312.169294871795,319.8832769230772,318.85303333333314,307.90530769230764,303.36825897435904,314.711358974359,314.2043153846152,307.9989923076924,304.2680641025641,306.63143076923075
60 day,315.31925000000007,316.51525000000004,318.04575000000006,319.1572500000001,319.99208333333337,320.6242500000001,321.17908333333344,321.41891666666675,321.5887500000001,322.4085833333333,323.67991666666666,324.15141666666665,324.79158333333334,325.9104166666666,328.42091666666664,329.85925000000003,331.29575000000006,332.75691666666665,333.72041666666667,336.30025000000006,337.75541666666675,338.5235833333334,338.50841666666673,338.11924999999997,337.5549166666667,336.91375,336.3730833333333,335.89725,335.27625,334.70625,334.23108333333334,333.9025833333333,333.38691666666665,332.65541666666667,331.91025,331.6029166666667,331.15425,330.5570833333333,329.81258333333335,329.03875
70 day,311.06907142857153,311.9967857142858,313.25164285714294,314.4655000000001,315.4293571428572,316.48350000000005,317.16164285714297,317.6750714285715,318.092642857143,318.6186428571429,320.1040714285715,320.27250000000004,320.29050000000007,320.5477857142858,321.40121428571433,321.8442142857144,322.98992857142866,323.5122142857143,323.98907142857144,325.61550000000005,326.83492857142863,328.08950000000004,328.52821428571434,329.0893571428571,329.6359285714286,330.1615,330.45964285714285,330.98807142857146,331.6039285714286,332.3497857142857,333.0917857142858,333.4805,333.89078571428576,333.7857857142858,333.42721428571434,333.1127857142858,332.85435714285717,332.43792857142853,331.8592142857143,331.30878571428576
80 day,311.43156250000004,312.19531250000006,313.04968750000006,313.5973125000001,313.9320625000001,314.1436875000001,314.27056250000015,314.22193750000014,314.3208125000002,314.4873125000001,315.8804375000001,316.2450625000001,316.7090625000001,317.1114375000001,318.36556250000007,318.97893750000014,319.6010625000001,320.2563125000001,320.8743125000001,322.0384375000001,322.64106250000015,322.64743750000014,322.3725625000001,322.1724375,322.5758125000001,322.3968125,322.35231250000004,322.52693750000003,322.8418125,323.4700625,324.2491875,324.9810625,325.7353125,326.42631250000005,327.0140625,327.67968750000006,328.1199375,328.5748125,329.0730625,329.67156250000005
90 day,316.00805555555564,316.2128333333334,316.59950000000003,316.4455000000001,316.2019444444445,316.0306111111112,315.780388888889,315.3245000000001,315.0148333333335,314.42972222222227,314.95150000000007,314.8235000000001,314.6041666666668,314.5471666666668,314.98250000000013,315.3549444444446,315.81961111111127,316.32627777777793,316.83127777777787,318.2622777777779,319.196388888889,319.5990555555557,319.5662777777779,319.5890555555556,319.60950000000014,319.6266111111112,319.7655000000001,319.87383333333344,319.970388888889,320.11605555555565,320.26283333333345,320.48905555555564,320.5739444444445,320.5738333333334,321.0297222222223,321.05350000000004,321.17338888888895,321.32194444444445,321.56572222222223,322.07605555555557
