,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-31,2019-02-01,2019-02-05,2019-02-07,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,54.69315,55.2428,55.6934,55.426,54.4901,53.762699999999995,53.035,52.455,52.24,52.290000000000006,52.7,52.474999999999994,51.665,52.035,53.325,53.785,54.595,55.425,55.465,54.945,55.6775,56.2675,56.8,56.41,55.875,56.45,57.33,57.615,57.379999999999995,58.94,59.13,59.66,59.144999999999996,59.06,59.335,59.355000000000004,59.004999999999995
2 hr,55.4743916666667,56.403483333333355,56.38687500000002,55.654216666666684,54.45955000000005,53.789508333333316,52.6365,52.323091666666656,52.11648333333332,52.39065000000001,52.53391666666667,52.215750000000035,50.98036666666668,53.166491666666666,53.61389166666667,54.04926666666666,55.37647500000003,55.56644166666672,55.24833333333336,55.196950000000015,56.282158333333314,56.27152500000002,57.15235000000004,55.44100000000001,56.01508333333332,56.77210833333333,57.774825000000014,57.29021666666666,57.364841666666685,59.085183333333354,58.93882499999997,60.199849999999984,58.53881666666666,59.26895000000007,59.48412499999999,59.299291666666655,58.69787499999999
2.5 hr,55.41064666666673,56.480586666666674,56.40876666666666,55.668086666666674,54.50024000000003,53.82387333333332,52.84048000000001,52.33267333333331,52.15265333333332,52.35335999999999,52.571600000000004,52.23263333333337,51.0028266666667,53.17961333333334,53.62076666666667,54.03316666666663,55.392613333333344,55.50492000000002,55.253060000000055,55.21160000000003,56.29027333333334,56.203220000000016,57.17411333333338,55.47893333333334,56.021599999999985,56.74036666666667,57.77368000000002,57.28548666666667,57.34224000000002,59.07727333333337,58.96079333333333,60.17318000000003,58.55082000000002,59.28180000000009,59.48303999999999,59.2876533333333,58.69570000000001
20 day,55.330920000000006,55.47254499999999,55.56168,55.585945,55.49037500000001,55.37406,55.26266499999999,55.20422000000001,55.063900000000004,54.80477,54.267345,54.037524999999995,53.688715,53.498865,53.387005,53.34516500000001,53.38164999999999,53.41835,53.40387,53.35577000000001,53.46274999999999,53.60625,53.83925000000001,54.00175,54.202750000000016,54.462250000000004,54.706750000000014,54.94375,55.173249999999996,55.81975000000001,56.21725,56.850750000000005,57.30575000000001,57.87275000000001,58.08425000000001,58.24050000000002,58.35800000000002
20 min,55.5841,56.307500000000005,56.410000000000004,55.59749999999999,54.2818,53.783100000000005,52.3845,52.36825000000001,51.968,52.818,52.52624999999999,52.214749999999995,50.99925,53.123000000000005,53.6217,54.0338,55.2402,55.660249999999984,55.276499999999984,55.185749999999985,56.142100000000006,56.38324999999999,57.09874999999998,55.55899999999999,56.02474999999998,56.75450000000001,57.82600000000001,57.27995,57.360299999999995,59.1688,58.967600000000004,60.16519999999999,58.66850000000001,59.18694999999999,59.504999999999995,59.28655,58.727700000000006
200 day,62.367427499999984,62.29918499999999,62.23715899999998,62.172305499999986,62.10200499999999,62.029433999999995,61.947962499999996,61.86510549999999,61.77906849999999,61.589725,61.317943499999984,61.22152449999998,61.12372999999998,61.02992649999997,60.94202499999997,60.874165499999975,60.81945449999998,60.75368399999998,60.693309999999975,60.572711499999976,60.52331299999998,60.47263399999998,60.424912499999984,60.36890399999999,60.32297999999998,60.276467499999995,60.225146999999986,60.171921499999996,60.118152499999994,60.0405605,60.001247500000005,59.929869499999995,59.86423549999999,59.76705149999999,59.73448149999999,59.70100349999998,59.66478549999997
25 min,55.601680000000016,56.32920000000001,56.402,55.58999999999998,54.28063999999999,53.780280000000005,52.3588,52.3982,51.94,52.79240000000001,52.52936,52.1998,50.996,53.12084,53.621359999999996,54.05352000000002,55.24496,55.65860000000001,55.26879999999999,55.181000000000004,56.15208000000001,56.40519999999999,57.10679999999999,55.52279999999998,56.03099999999998,56.7664,57.8142,57.27416,57.372440000000005,59.14923999999999,58.96808000000001,60.173559999999995,58.65379999999999,59.19016,59.515199999999986,59.292039999999986,58.71848
3 hr,55.39140000000004,56.54881111111109,56.409399999999984,55.68657222222224,54.56482222222223,53.870211111111104,52.9654166666667,52.34861666666665,52.149738888888876,52.317244444444434,52.61246666666663,52.23898888888892,51.02760555555559,53.20792222222221,53.62275555555554,53.99926666666668,55.39533333333334,55.455822222222224,55.26235555555563,55.20820555555559,56.297272222222254,56.16167222222221,57.19820000000006,55.512222222222235,56.01688888888885,56.708972222222265,57.77020555555558,57.269244444444475,57.32565,59.086811111111146,58.97710555555554,60.14695555555558,58.54787777777781,59.27743888888896,59.485072222222215,59.28034999999998,58.68538888888888
3.5 hr,55.37751428571434,56.582219047619034,56.413295238095195,55.705704761904784,54.621657142857146,53.906499999999966,53.07507142857144,52.36753333333333,52.152561904761896,52.29330476190475,52.64020000000001,52.232333333333344,51.06137619047623,53.22975238095237,53.614,53.975785714285735,55.370785714285724,55.44546666666667,55.275447619047696,55.21223333333337,56.29203333333333,56.12571904761903,57.21678095238102,55.56907142857144,56.005742857142835,56.696885714285756,57.79764285714288,57.25239523809528,57.31643809523812,59.091119047619074,58.98266190476191,60.134200000000035,58.526385714285745,59.279247619047695,59.49135238095238,59.27732857142856,58.68979523809522
30 day,54.9351,55.10214333333332,55.2507,55.32729,55.27744,55.21178,55.115069999999996,55.01833666666668,54.86404666666668,54.73718000000001,54.628143333333334,54.51058333333333,54.34704000000001,54.292109999999994,54.29181333333333,54.262600000000006,54.29451666666666,54.29884666666666,54.28721333333333,54.17789666666667,54.149849999999994,54.09897666666666,54.10841,54.103503333333336,54.14527666666667,54.223600000000005,54.321066666666674,54.38174666666667,54.433506666666666,54.730166666666676,54.90916666666667,55.3895,55.87616666666667,56.49316666666666,56.7225,56.95183333333334,57.21183333333334
