,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-12,2019-02-13,2019-02-14,2019-02-15
40 day,31.414685,31.358574999999995,31.265469999999993,31.150214999999992,31.01476499999999,30.872479999999985,30.721654999999988,30.567029999999995,30.466175,30.2754325,29.876362500000006,29.731250000000006,29.60469500000001,29.472517500000002,29.368365000000004,29.283175000000007,29.212932500000004,29.14920250000001,29.07655250000001,29.02781250000001,28.988279999999996,28.937752499999995,28.863424999999996,28.835327499999995,28.800877499999995,28.741337499999997,28.699175000000004,28.650780000000005,28.596697499999998,28.52196,28.4424675,28.411775,28.3686875,28.338247499999994,28.351655,28.3495475,28.354350000000004,28.351175,28.319249999999993,28.31825,28.330000000000002,28.376000000000005
45 min,29.53415555555555,29.53359999999999,29.071399999999993,28.64384444444443,28.103977777777775,27.341488888888883,26.776422222222212,26.365400000000005,25.713933333333337,25.9672,25.540422222222233,26.699511111111118,26.37788888888889,26.966955555555565,28.182044444444443,28.77208888888888,29.005177777777767,29.297444444444448,29.404244444444455,29.92373333333334,29.95315555555556,29.67148888888888,29.723355555555553,30.071266666666663,29.184999999999995,29.18037777777777,29.272622222222207,29.04446666666666,29.102400000000003,28.82026666666667,28.49913333333333,29.404177777777754,29.268288888888886,29.50117777777777,30.306911111111106,29.665311111111112,29.261844444444453,29.052711111111112,28.392000000000003,28.604799999999983,28.65244444444443,29.138133333333325
5 day,29.7341,29.463980000000003,29.281239999999997,29.05438,28.8328,28.431400000000004,27.915999999999997,27.4,26.822000000000003,26.068,25.82,26.1,26.124000000000002,26.326,26.782,27.384000000000004,27.834000000000003,28.421999999999997,28.929999999999996,29.272000000000002,29.528,29.645999999999997,29.738,29.865999999999996,29.738,29.57,29.48,29.32,29.130000000000003,29.052,28.948,29.004,29.112000000000002,29.176,29.472,29.670000000000005,29.662,29.594,29.022,28.804000000000002,28.637999999999998,28.630000000000003
5 hr,29.415453333333286,29.74374000000001,28.935396666666676,28.936753333333307,28.341720000000006,27.56948000000001,27.186796666666673,26.254363333333327,26.04577333333335,25.58374000000001,25.410346666666687,26.652253333333327,26.44588333333335,27.061110000000003,28.007273333333305,28.521406666666664,28.99757333333333,29.215173333333333,29.52015333333334,29.93892666666666,29.965809999999983,29.700219999999966,29.557749999999967,30.21100666666664,29.343040000000002,28.898646666666675,29.226966666666666,29.12632666666668,29.103846666666698,28.874239999999997,28.463173333333327,29.330953333333316,29.314229999999977,29.541969999999978,30.299706666666648,29.694409999999948,29.109650000000027,28.955966666666683,28.473763333333377,28.52494999999999,28.861193333333333,29.154713333333316
5 min,29.5128,29.5274,29.089999999999996,28.594,28.07,27.353200000000005,26.757000000000005,26.237000000000002,25.665999999999997,26.248,25.635,26.741999999999997,26.413,26.889,28.171999999999997,28.745000000000005,29.019,29.331,29.441000000000003,29.898999999999994,29.988999999999997,29.612000000000002,29.765000000000004,30.082,29.147000000000002,29.139,29.183,29.006,29.116000000000003,28.861,28.612000000000002,29.449,29.467999999999996,29.447000000000003,30.313,29.623,29.357999999999997,29.143,28.369999999999997,28.532,28.557,29.191000000000003
5.5 hr,29.44264242424238,29.752072727272747,28.947593939393958,28.95325454545453,28.351827272727277,27.603957575757576,27.20853030303031,26.273042424242405,26.08529090909093,25.534272727272732,25.4113393939394,26.613496969696946,26.42118484848486,27.077306060606055,27.969869696969667,28.500051515151515,28.964915151515157,29.196848484848495,29.501312121212123,29.937384848484843,29.966684848484824,29.713942424242394,29.55320909090908,30.205418181818157,29.36233939393941,28.89050909090911,29.247342424242444,29.140524242424245,29.111303030303066,28.895839393939394,28.463060606060587,29.31569999999999,29.31103030303029,29.52819999999998,30.33608484848485,29.70857878787874,29.134969696969723,28.953487878787872,28.480936363636406,28.535630303030302,28.860681818181806,29.15787878787877
50 day,31.57214399999999,31.51374999999999,31.44125199999999,31.35083599999999,31.25598199999999,31.154665999999988,31.03916999999999,30.913283999999994,30.792279999999995,30.581687999999996,30.184372,30.049411999999997,29.917184,29.799723999999998,29.713424,29.693340000000003,29.683822000000006,29.67494600000001,29.658736000000008,29.627690000000012,29.592290000000002,29.533,29.499756,29.457614,29.395692,29.33634,29.282946000000003,29.225162,29.160842,29.10125,29.042423999999997,28.998601999999995,28.933939999999996,28.898861999999994,28.893102,28.854870000000002,28.825940000000006,28.791224000000003,28.666967999999997,28.601374,28.55942,28.51735
50 min,29.53589999999999,29.546859999999995,29.065059999999995,28.656579999999984,28.119699999999998,27.337199999999992,26.778259999999992,26.364560000000004,25.738540000000008,25.9468,25.53088000000001,26.70236000000001,26.378700000000002,26.97474000000001,28.173939999999998,28.76587999999999,29.004719999999985,29.298320000000004,29.407700000000013,29.928480000000008,29.954740000000005,29.677239999999994,29.710279999999994,30.07547999999999,29.177419999999994,29.174939999999992,29.27535999999999,29.056020000000004,29.102359999999994,28.812240000000003,28.51444,29.402759999999986,29.26185999999999,29.49997999999999,30.30541999999999,29.659579999999995,29.249660000000013,29.06068,28.392720000000008,28.607039999999987,28.662159999999986,29.134119999999992
55 min,29.522181818181814,29.553181818181812,29.047781818181814,28.661345454545444,28.128818181818183,27.330545454545447,26.773054545454542,26.35796363636364,25.765200000000007,25.927472727272725,25.52580000000001,26.706145454545464,26.38363636363637,26.982981818181823,28.166454545454542,28.754381818181805,29.004381818181802,29.29947272727273,29.41145454545456,29.933836363636374,29.952636363636376,29.682309090909083,29.70034545454544,30.0808909090909,29.1702909090909,29.171036363636357,29.27687272727271,29.063290909090917,29.10338181818181,28.805854545454547,28.529672727272732,29.403236363636353,29.25732727272727,29.49879999999999,30.3046909090909,29.65179999999999,29.241854545454565,29.067218181818188,28.393745454545467,28.61103636363636,28.670945454545443,29.131836363636356
6 hr,29.481224999999956,29.758433333333354,28.97798333333335,28.958677777777776,28.35466111111111,27.6365861111111,27.226202777777775,26.290663888888858,26.123202777777795,25.494286111111098,25.426461111111106,26.570808333333325,26.401433333333333,27.079949999999993,27.925388888888858,28.493622222222218,28.96398333333334,29.16793888888889,29.47238611111112,29.93627222222221,29.96949999999997,29.738552777777755,29.546924999999984,30.2055694444444,29.380047222222238,28.907077777777793,29.25514722222224,29.152550000000023,29.10186388888892,28.922322222222228,28.448480555555523,29.29408888888887,29.30795,29.51105555555554,30.345575000000014,29.723758333333283,29.151797222222246,28.95636666666665,28.500311111111138,28.55554166666667,28.84307777777777,29.153875000000006
6.5 hr,29.512964102564066,29.76780769230772,29.024374358974384,28.954341025641018,28.35661282051281,27.667546153846143,27.24238974358974,26.30324615384613,26.157574358974387,25.487358974358973,25.443435897435897,26.49888717948718,26.404220512820515,27.066999999999997,27.865448717948674,28.479369230769226,28.972343589743595,29.141841025641032,29.45228717948718,29.906828205128214,29.982810256410225,29.763246153846136,29.554994871794857,30.18555128205125,29.390061538461556,28.9401512820513,29.255417948717977,29.172197435897456,29.07975641025644,28.941841025641036,28.44326666666665,29.25920256410255,29.311441025641027,29.501538461538452,30.316189743589753,29.75264871794866,29.168023076923106,28.980651282051262,28.52153589743593,28.574292307692314,28.822394871794845,29.13723846153847
60 day,31.633583333333327,31.62464666666666,31.605943333333325,31.573466666666658,31.51461499999999,31.433991666666653,31.340228333333318,31.240951666666657,31.110486666666656,30.851736666666657,30.512529999999995,30.41131833333333,30.311555,30.217975,30.144236666666664,30.0939,30.060975,30.030240000000003,29.994883333333338,29.949480000000005,29.896309999999996,29.83117666666666,29.777653333333326,29.732769999999995,29.67868666666666,29.669283333333333,29.663685,29.65062166666667,29.631946666666668,29.588908333333336,29.536741666666668,29.484500000000004,29.452463333333338,29.406844999999997,29.37341,29.331783333333338,29.291288333333338,29.246468333333333,29.125541666666663,29.074853333333333,29.023835,28.963616666666667
70 day,31.258862857142855,31.26503,31.263404285714277,31.25664571428571,31.245424285714282,31.227148571428565,31.199461428571418,31.16816571428571,31.117302857142846,31.007314285714276,30.82311428571428,30.753669999999993,30.671421428571428,30.59333857142857,30.534958571428568,30.46641714285714,30.40045714285714,30.34048857142857,30.30053571428571,30.263037142857144,30.21874,30.172558571428564,30.135618571428566,30.100835714285715,30.052917142857137,30.01605714285714,29.989835714285714,29.95863428571429,29.923899999999996,29.870268571428564,29.80526571428571,29.74700857142857,29.69741714285714,29.649945714285707,29.619159999999997,29.61781428571429,29.616444285714294,29.608104285714287,29.540064285714287,29.49392142857143,29.436714285714288,29.403825714285716
80 day,31.159589999999998,31.14722875,31.125829999999997,31.089087499999998,31.04634375,31.005689999999998,30.957911249999995,30.909317499999997,30.855439999999994,30.75771749999999,30.63968999999999,30.613246249999992,30.585754999999995,30.563528749999996,30.55952,30.552889999999998,30.544458749999997,30.540524999999995,30.535359999999997,30.5338325,30.527224999999998,30.501961249999994,30.472493749999995,30.44392125,30.406213749999996,30.351739999999996,30.295775,30.239052500000003,30.200218749999998,30.1545325,30.098772500000003,30.05623875,30.020666250000005,29.982356250000002,29.954052500000007,29.92767500000001,29.907731250000012,29.882930000000005,29.792360000000002,29.734232500000008,29.67238250000001,29.624240000000007
90 day,30.970354444444435,30.977234444444438,30.97925888888888,30.978605555555546,30.976892222222215,30.94776999999999,30.912314444444434,30.872298888888878,30.819146666666654,30.725157777777767,30.559299999999993,30.506527777777773,30.460168888888887,30.419476666666664,30.39706,30.382835555555555,30.37183333333333,30.370526666666663,30.376689999999996,30.386536666666665,30.397057777777775,30.405107777777772,30.418448888888882,30.43402555555555,30.442351111111105,30.44134666666666,30.435407777777776,30.428133333333335,30.420097777777777,30.407295555555553,30.386311111111112,30.361965555555557,30.33288333333334,30.300485555555557,30.279078888888893,30.23588000000001,30.188800000000008,30.140602222222228,30.053695555555564,30.00302000000001,29.955545555555567,29.919703333333345
Tomorrow,29.316999999999997,28.88,28.57,28.08,27.31,26.74,26.3,25.68,25.35,25.89,26.75,26.39,26.9,28.17,28.71,29.0,29.33,29.44,29.88,29.99,29.59,29.79,30.08,29.24,29.15,29.14,28.99,29.13,28.85,28.63,29.42,29.53,29.45,30.33,29.62,29.38,29.19,28.53,28.53,28.55,29.15,NULL
