,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
50 day,143.051522,142.829386,142.57516600000002,142.25692600000002,141.91893,141.516222,141.153722,140.773718,140.461568,139.90813999999997,139.21429799999999,138.974876,138.64711,138.40841,138.186334,138.074916,137.90941999999998,137.84705399999999,137.78937,137.677708,137.31197,137.17229999999998,137.063708,136.86499999999998,136.60418799999997,136.35813,136.159192,136.00211199999998,135.804094,135.75404999999998,135.622518,135.54050799999996,135.67185200000003,135.777022,135.88877,135.948344,136.008594,136.043216,136.15192599999997,136.18321399999996,136.24509999999998
50 min,140.60602,140.16376,137.70374,134.93959999999998,132.38472000000004,130.13944000000004,130.24787999999995,130.48279999999997,125.96676,126.15062000000003,130.61506,129.68518000000006,126.61260000000006,130.90939999999998,130.91249999999997,131.02068000000003,131.32590000000002,132.25659999999993,131.54652,131.10078000000001,133.16009999999997,132.6675,134.96904000000004,132.5711,134.37980000000002,134.69340000000005,136.1024,135.34256000000005,133.93522000000002,139.91740000000001,138.74376000000004,141.02971999999997,145.27251999999996,145.59413999999998,145.22920000000005,146.15769999999998,147.27101999999996,149.55491999999995,150.42226,148.33036,149.4494
55 min,140.5534,140.18141818181817,137.67818181818183,134.94156363636364,132.4515272727273,130.1009454545455,130.19879999999998,130.4548909090909,126.07207272727273,126.05516363636366,130.6027818181818,129.69845454545458,126.61454545454552,130.90174545454542,130.91323636363634,130.9875272727273,131.32954545454547,132.2399818181818,131.54567272727272,131.11725454545459,133.18605454545454,132.65274545454542,134.96203636363637,132.54985454545454,134.36072727272725,134.704290909091,136.10527272727273,135.34443636363642,133.92356363636364,139.96032727272728,138.72698181818186,140.97978181818178,145.25403636363635,145.5972727272727,145.2132363636364,146.13930909090905,147.26370909090906,149.5455636363636,150.4390181818182,148.35596363636367,149.45467272727277
6 hr,140.2978611111112,141.0625333333332,137.6207138888888,135.66283333333334,134.16989166666676,131.1276361111113,132.4215555555556,130.1119833333334,128.29013611111117,123.87172500000007,130.28156944444433,129.7984305555556,127.15483055555556,130.60393611111118,131.29805,130.2922833333333,130.89193333333324,131.57811111111107,131.2349555555556,131.16850833333336,132.79335555555556,132.68969444444454,134.68877500000005,132.7747333333334,133.79661388888886,134.65406111111105,136.17824444444446,135.04870277777783,134.12118055555553,139.36373611111105,139.4910861111111,140.8573694444445,144.95543888888884,145.61551944444457,144.97665,145.8121138888888,147.1771194444445,149.31480833333336,150.8553333333333,149.0119055555556,149.02801388888895
6.5 hr,140.38924358974367,141.07739743589727,137.69967948717942,135.74721538461537,134.15293333333338,131.33073846153857,132.38995897435905,130.0837179487181,128.46978205128212,123.853517948718,130.27066666666653,129.7737358974359,127.2663230769231,130.43162307692313,131.21358974358967,130.38921794871794,130.89607692307683,131.53502564102556,131.25696666666673,131.1436717948718,132.74668974358977,132.72277948717962,134.60060256410262,132.88451282051292,133.80335384615375,134.6929923076922,136.14169743589747,135.0616743589744,134.18135384615383,139.15655128205123,139.52131282051278,140.8216102564104,144.92364102564093,145.57399230769244,144.93029743589747,145.75164358974354,147.17706410256415,149.26152307692305,150.8607717948718,149.05866923076925,149.07555128205135
60 day,143.89044833333335,143.7666516666667,143.6245716666667,143.4359366666667,143.1764816666667,142.84602833333335,142.5477566666667,142.2518016666667,141.86174833333334,141.041435,140.01727166666666,139.69677499999997,139.29801833333332,139.01110166666663,138.69843166666664,138.53714,138.43750833333334,138.31311666666664,138.1830133333333,137.99019666666666,137.65906333333336,137.49809166666665,137.36484166666665,137.22377833333334,137.18293,137.10051666666666,137.11437833333332,137.130475,137.08908999999997,137.02484833333332,137.0203083333333,137.0485833333333,137.1353333333333,137.10332333333332,137.08044166666664,137.0879933333333,137.15725999999998,137.25057833333332,137.39304166666665,137.42193166666664,137.48775666666663
70 day,144.11260428571435,144.02039000000005,143.93318000000005,143.79301857142863,143.6031671428572,143.38580714285717,143.16906142857147,142.95202571428575,142.66286714285718,142.04767,141.34780285714285,141.09212714285712,140.75473857142856,140.51207714285712,140.26182999999995,140.01221285714286,139.76019142857143,139.51237285714285,139.25184714285712,138.96597571428572,138.46580714285716,138.22015857142856,138.0305157142857,137.80022714285715,137.70654857142856,137.6687214285714,137.61852857142853,137.56201142857137,137.44102571428564,137.39192714285707,137.35948285714278,137.3455071428571,137.40423857142852,137.52808285714283,137.6135857142857,137.77403857142858,137.95940714285715,138.14536285714289,138.24815571428573,138.36297857142858,138.5022142857143
80 day,143.87881000000007,143.85008000000005,143.81892500000006,143.73463375000006,143.61775125000005,143.46937500000007,143.32215375000004,143.17430875000005,142.96211875000003,142.47240375000007,141.92126625000003,141.72602125000003,141.48845625,141.31017875,141.12327249999998,140.94438375000001,140.76102875,140.58396125,140.40198875,140.20417875,139.84061125000002,139.62952124999998,139.4664425,139.28047625,139.10106125,138.92216749999997,138.75470124999998,138.57486624999996,138.36347874999996,138.22195374999995,138.10283124999995,137.99638874999997,137.88607374999998,137.94310499999997,138.04663124999996,138.13271249999997,138.23338499999994,138.3212725,138.41643624999998,138.49192249999996,138.58031874999998
90 day,143.1387911111112,143.20452333333338,143.24940555555563,143.2308911111112,143.18725555555565,143.11012777777785,143.02655000000004,142.93834888888895,142.7792066666667,142.44683111111118,142.07734111111114,141.94755666666669,141.77355555555556,141.65280333333337,141.52405222222222,141.40132777777782,141.25222555555558,141.1241366666667,140.97319222222225,140.82425111111115,140.54313000000005,140.4067388888889,140.29204777777778,140.15524222222223,140.03089666666668,139.90491444444444,139.79140999999998,139.6724344444444,139.53104777777773,139.45629111111106,139.36520999999996,139.27401888888886,139.19231222222217,139.15638777777775,139.11881555555553,139.0855122222222,139.0591033333333,139.04342555555556,139.0404033333333,139.02684999999997,139.02167888888886
Tomorrow,138.78,138.2,134.82,132.47,130.0,130.33,130.29,125.37,121.95,129.73,130.14,126.21,131.24,130.53,131.3,131.42,132.46,131.65,130.9,132.33,132.94,135.18,133.17,134.42,134.75,136.41,135.5,134.0,139.41,139.84,141.62,143.63,145.54,145.68,146.81,147.51,149.5,150.46,148.15,149.67,NULL
