,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
5 day,117.89366,117.99918,117.97529999999999,117.98924,118.04298000000001,118.24276,118.86334,119.45186000000001,119.95476000000001,120.52386000000001,120.51586,120.68148,121.3839,121.79698,121.92069999999998,121.73910000000001,121.12447999999999,120.88900000000001,120.35819999999998,120.14269999999999,120.08881999999998,119.81544000000001,119.79348,119.84936,120.03892,120.10676000000001,120.27637999999999,120.40608000000002,120.5278,120.69942,120.83973999999998,120.94053999999998,121.01504,121.042,121.32000000000001,121.61000000000001,121.727,121.74100000000001,121.73299999999999,121.65900000000002
5 hr,119.0297333333333,118.44023333333325,118.17763333333347,118.53723999999994,119.04870999999997,119.53570666666668,120.60221666666666,121.41498666666662,120.60146666666658,120.63189333333324,121.20367333333323,121.79928000000002,123.44254666666657,122.02659666666672,121.69286333333338,121.02532,120.79559666666665,120.96080999999998,120.08208666666675,120.17828000000002,120.27991666666671,119.58987999999991,120.43033666666668,120.34304333333326,121.05934999999992,120.54521333333332,120.69271000000003,120.76408333333337,120.74599000000002,121.93529666666662,120.96005666666674,120.92173333333332,121.02981999999999,121.6197066666667,122.32601000000007,121.92928333333334,121.3875933333333,121.20863666666679,121.68383333333331,121.92001999999998
5 min,118.898,118.35700000000001,118.075,118.4618,119.23200000000001,119.63799999999999,121.20520000000002,120.725,120.71000000000001,120.027,121.53300000000002,122.11600000000001,123.549,122.1816,121.431,121.226,120.44500000000001,120.89699999999998,120.00399999999999,120.1328,120.19000000000001,119.63799999999999,120.3502,120.31859999999999,121.06199999999998,120.57339999999999,120.42579999999998,121.0096,120.88220000000001,121.896,120.954,120.965,121.013,121.804,122.38239999999999,121.902,121.55900000000001,121.119,121.755,121.97
5.5 hr,119.0429969696969,118.45444848484848,118.18459393939405,118.52427272727262,119.04385454545451,119.49028484848485,120.54890606060604,121.42463333333322,120.60391212121209,120.68983333333324,121.16927575757566,121.77483939393937,123.41577272727262,122.02498181818184,121.70146666666672,121.0530303030303,120.81536969696967,120.97118484848478,120.08274848484858,120.17082424242423,120.275693939394,119.59857575757565,120.40768484848489,120.33344545454538,121.03633030303027,120.53386060606054,120.69562121212125,120.74610909090913,120.75332727272729,121.91568787878785,120.96704848484856,120.92945151515146,121.05147575757576,121.59880606060601,122.3174636363637,121.94690909090914,121.38610606060602,121.20385757575771,121.69280909090907,121.91358484848485
50 day,113.74174000000001,113.79646800000002,113.83155400000004,113.91502400000003,114.02828000000001,114.175156,114.36109200000001,114.51566000000001,114.67596999999999,114.94783799999999,115.38544000000002,115.564974,115.7772,115.963862,116.285126,116.439764,116.56516599999999,116.70509800000002,116.99230400000002,117.13757600000001,117.311452,117.46401600000002,117.63413600000004,117.80027800000003,117.98238200000006,118.13622800000006,118.27298200000004,118.42330000000004,118.57043000000004,118.73930800000005,118.88037400000003,119.13840000000006,119.27451000000002,119.42423600000002,119.58952600000002,119.742634,119.90056400000002,120.040456,120.18560800000002,120.31829800000001
50 min,118.75669999999997,118.33118000000005,118.10317999999998,118.52449999999995,119.16680000000002,119.68365999999997,121.29316000000003,120.78316000000001,120.69413999999995,120.08387999999994,121.43026,122.08017999999998,123.50895999999997,122.08789999999999,121.47448,121.01053999999998,120.42497999999999,120.79076000000005,120.03166000000002,120.11814000000003,120.15446,119.64599999999999,120.39443999999997,120.30989999999996,121.03366,120.53821999999997,120.4601,120.96903999999995,120.76168,121.98298000000001,120.96759999999999,120.88764000000003,121.01584000000003,121.82668000000001,122.41308000000001,121.95259999999993,121.49211999999997,121.12498000000001,121.67083999999998,121.93705999999999
55 min,118.75310909090906,118.33500000000002,118.1073636363636,118.52705454545449,119.15972727272728,119.67459999999998,121.31105454545458,120.79985454545455,120.69058181818177,120.09807272727267,121.42514545454546,122.07723636363636,123.52912727272724,122.09207272727272,121.48725454545456,120.99930909090907,120.42176363636364,120.79200000000004,120.03607272727274,120.10867272727275,120.1516909090909,119.65219999999998,120.40503636363634,120.30721818181813,121.03347272727272,120.52898181818179,120.46627272727274,120.96878181818178,120.75887272727273,121.98154545454547,120.97354545454546,120.8790545454546,121.00976363636367,121.83083636363638,122.41172727272728,121.94772727272722,121.4846909090909,121.12721818181821,121.67258181818181,121.93752727272725
6 hr,119.04879722222219,118.46406111111116,118.1979250000001,118.50983055555547,119.03624166666663,119.45503055555552,120.50770833333334,121.45902777777772,120.61592777777777,120.73671666666661,121.13909166666657,121.76317222222215,123.3772694444444,122.03727777777779,121.70561944444447,121.05902777777776,120.8452416666666,120.9805833333333,120.0923972222223,120.13409166666663,120.26716666666675,119.62456388888879,120.39462777777781,120.30701944444435,121.02242777777774,120.52905555555549,120.70544444444447,120.72984166666673,120.765663888889,121.89587777777773,120.97265000000004,120.92915277777779,121.07285833333333,121.580011111111,122.31121111111119,121.95308611111116,121.38573888888888,121.19819166666686,121.71068055555554,121.91127222222225
6.5 hr,119.04795897435895,118.47677435897442,118.22206923076926,118.50954102564094,119.01816666666663,119.42200256410254,120.47490256410252,121.49271025641018,120.65006666666672,120.75889743589738,121.10055128205114,121.75821282051271,123.30518461538458,122.05920000000006,121.70409743589741,121.07020256410253,120.88148461538452,120.98270256410255,120.10928974358981,120.09478461538455,120.25890769230777,119.65042820512814,120.38650769230772,120.27980256410244,121.01876410256406,120.53549487179482,120.70428717948718,120.71124871794875,120.76808717948727,121.87266923076922,121.00988717948724,120.91453846153846,121.09028717948718,121.5753666666666,122.30361282051291,121.94793333333338,121.40116923076924,121.18314871794888,121.7424487179487,121.89374871794882
60 day,114.10210500000002,114.11244000000003,114.13855833333336,114.18301000000002,114.23001333333335,114.2896766666667,114.38055666666669,114.46609833333335,114.53779666666668,114.68200166666666,114.96840500000003,115.11702666666669,115.30494333333334,115.47535500000002,115.76635500000002,115.88580833333336,115.99889666666668,116.12062500000003,116.3444416666667,116.46096166666668,116.58210833333334,116.69525500000002,116.8159266666667,116.92156833333337,117.04827166666671,117.15393666666672,117.26190000000004,117.38941833333337,117.52501666666672,117.67617500000006,117.83841833333337,118.14066500000006,118.29546833333337,118.46377000000004,118.62683500000004,118.76965166666669,118.90837833333336,119.0383616666667,119.18067333333337,119.31522833333337
70 day,114.67063285714289,114.64881142857145,114.6327885714286,114.62711571428575,114.62504000000003,114.64751428571431,114.68629571428575,114.73165714285717,114.7727785714286,114.85656285714288,115.04762428571432,115.13440571428573,115.24170571428574,115.3328585714286,115.49215142857146,115.5598885714286,115.62088571428573,115.70074000000004,115.8499828571429,115.94900857142859,116.06233000000002,116.17205000000003,116.27718142857148,116.38598714285719,116.4865228571429,116.58445285714292,116.68138000000006,116.78332142857147,116.89360428571435,117.01927714285719,117.13798571428576,117.36698142857149,117.47154714285716,117.59433428571431,117.71478428571432,117.83205714285718,117.95289714285715,118.07544571428576,118.20636428571433,118.36000142857145
80 day,115.31674500000005,115.29783625000005,115.26545750000005,115.24323500000003,115.22368000000003,115.21066000000003,115.21438750000002,115.22125750000002,115.23687625000002,115.25971750000001,115.32814,115.36700499999999,115.43581000000002,115.48134250000003,115.57846625000002,115.61870875000002,115.65626625000002,115.69968500000004,115.80910250000004,115.86021750000002,115.91232375000001,115.96027875,116.01982000000002,116.06860500000005,116.12625375000005,116.18049875000005,116.24388625000006,116.30608875000007,116.39230750000006,116.50152875000006,116.61369500000008,116.8266975000001,116.93416625000005,117.03454625000003,117.14638000000005,117.25283250000004,117.35212750000002,117.45415625000005,117.56530500000005,117.68192500000002
90 day,115.63890222222228,115.64138111111117,115.63999666666673,115.64994000000006,115.66620000000006,115.67939222222229,115.70056777777782,115.7196044444445,115.74137777777784,115.76858555555559,115.79791,115.81668888888889,115.84879555555557,115.86241888888891,115.90147666666667,115.91937111111112,115.92577000000001,115.94050222222225,115.97384111111114,115.98632666666668,116.0103477777778,116.02255111111111,116.05373000000002,116.08127888888893,116.11560888888893,116.14976888888894,116.18259888888895,116.23581000000007,116.29571111111116,116.36121222222228,116.4190933333334,116.53687444444452,116.59114000000005,116.6534155555556,116.72487333333338,116.80045444444451,116.86472000000005,116.94627555555562,117.04441444444451,117.15545111111116
Tomorrow,117.8041,117.5254,117.9335,118.6203,119.3305,120.90700000000001,120.46799999999999,120.448,121.0467,119.7695,121.8748,123.2617,121.8349,121.4757,120.9668,120.1886,120.6575,120.2086,119.8893,119.9192,119.2906,120.0988,120.0489,120.8371,120.2584,120.1387,120.7473,120.6575,121.6952,120.96,120.42,121.03,121.83,122.35,121.87,121.555,121.1,121.79,121.98,NULL
