,2018-12-11,2018-12-12,2018-12-14,2018-12-17,2018-12-18,2018-12-20,2019-01-04,2019-01-17
1 hr,13.384416666666668,12.869033333333332,10.953433333333333,10.896933333333326,10.038533333333328,10.06218333333334,11.042216666666668,12.601699999999997
1 min,13.28,12.77,10.93,10.85,10.11,10.05,10.93,12.621
1.5 hr,13.39091111111111,12.887899999999998,10.961900000000007,10.900399999999985,10.049066666666663,10.01481111111112,11.08322222222222,12.653844444444445
10 day,19.179000000000002,18.209,15.964000000000004,14.887,13.814000000000002,11.790000000000001,10.397,12.494
10 min,13.321000000000002,12.8114,10.9355,10.8475,10.059000000000001,10.043000000000001,10.9785,12.622600000000002
100 day,29.05839999999999,28.754099999999983,28.13659999999999,27.83319999999999,27.58939999999999,27.14249999999999,25.05569999999999,23.0704
125 day,31.774959999999993,31.54983999999999,31.081759999999992,30.83807999999999,30.58471999999999,30.06983999999999,27.738239999999994,25.51871999999999
15 min,13.342,12.832733333333332,10.922933333333333,10.841,10.055,10.062999999999999,10.988666666666667,12.6344
150 day,33.96753333333333,33.749733333333324,33.29813333333333,33.06966666666666,32.83093333333333,32.334466666666664,30.192733333333326,28.37246666666666
175 day,35.473771428571425,35.298114285714284,34.929314285714284,34.744171428571434,34.55108571428571,34.15674285714285,32.40268571428571,30.73788571428571
2 day,13.48,13.03,11.265,10.89,10.469999999999999,9.905000000000001,10.955,14.025
2 hr,13.35054166666667,12.926308333333328,10.974583333333335,10.903908333333328,10.07285,9.955133333333341,11.111583333333337,12.671616666666669
2.5 hr,13.322706666666676,12.95901999999999,10.99898,10.909406666666671,10.09684000000001,9.916040000000006,11.127933333333342,12.689386666666667
20 day,21.098000000000003,20.529500000000002,19.307000000000002,18.6675,17.9925,16.711999999999996,11.577,11.3875
20 min,13.347750000000001,12.849549999999999,10.9132,10.8439,10.049699999999998,10.08225,10.9955,12.63975
200 day,36.478599999999986,36.32549999999999,36.00964999999999,35.84759999999999,35.675499999999985,35.33204999999999,33.799049999999994,32.45955
25 min,13.353800000000001,12.8574,10.909159999999996,10.852719999999998,10.046319999999998,10.0952,10.9976,12.646119999999998
3 hr,13.33503333333334,12.990038888888874,11.017455555555555,10.897944444444445,10.1189888888889,9.87840000000001,11.142733333333338,12.717488888888887
3.5 hr,13.355828571428574,13.006880952380945,11.027023809523813,10.89173809523809,10.150785714285718,9.848090476190485,11.147128571428574,12.743890476190476
30 day,21.564666666666668,21.258,20.556333333333335,20.183,19.783333333333335,18.955,15.019,12.196333333333332
30 min,13.363333333333337,12.861333333333336,10.912966666666666,10.863599999999998,10.0428,10.099666666666668,11.002833333333331,12.635433333333332
4 hr,13.369149999999994,13.012470833333333,11.044608333333334,10.909449999999994,10.189170833333337,9.816675000000012,11.153445833333327,12.7581625
4.5 hr,13.398466666666664,13.016703703703708,11.078562962962963,10.929029629629627,10.239870370370372,9.802207407407415,11.162944444444433,12.784074074074079
40 day,22.4355,22.09025,21.317500000000003,20.915,20.4985,19.77675,17.12725,14.689999999999998
45 min,13.377555555555556,12.861822222222226,10.9372,10.889644444444441,10.038688888888887,10.091133333333335,11.017888888888887,12.617022222222223
5 day,16.378000000000004,14.87,12.454,11.886000000000001,11.25,10.338,10.736,13.193999999999999
5 hr,13.423103333333328,13.02827666666667,11.121023333333333,10.933823333333331,10.280326666666666,9.803956666666672,11.176509999999992,12.82300333333334
5 min,13.289000000000001,12.7718,10.940999999999999,10.848,10.075999999999999,10.033000000000001,10.959,12.622200000000001
5.5 hr,13.44984242424242,13.036709090909095,11.17303333333333,10.917181818181815,10.312984848484845,9.814203030303029,11.187563636363631,12.915333333333336
50 day,23.7486,23.410999999999998,22.670800000000003,22.297200000000004,21.9106,21.1366,18.1832,16.424999999999997
50 min,13.384100000000004,12.86564,10.94512,10.892679999999999,10.037819999999998,10.081920000000004,11.025900000000002,12.610099999999997
55 min,13.383545454545457,12.869036363636361,10.948927272727273,10.895472727272722,10.037472727272723,10.071036363636368,11.032909090909094,12.602345454545453
6 hr,13.481191666666662,13.050475,11.220469444444442,10.898988888888882,10.338208333333329,9.817855555555553,11.202374999999996,13.012030555555564
6.5 hr,13.47229487179487,13.069212820512819,11.252046153846154,10.877902564102563,10.368623076923075,9.809587179487176,11.212871794871793,13.108520512820522
60 day,25.119999999999997,24.76333333333333,24.0165,23.633,23.285166666666665,22.570166666666672,19.661,17.461499999999997
70 day,26.415714285714284,26.090999999999998,25.41842857142857,25.08442857142857,24.737142857142853,24.053571428571427,21.12842857142857,18.904
80 day,27.461499999999994,27.18574999999999,26.598999999999997,26.30025,25.991125,25.362000000000002,22.640375,20.31075
90 day,28.226999999999993,27.9911111111111,27.483222222222214,27.222888888888882,26.953555555555546,26.41399999999999,23.976777777777777,21.770555555555553
Tomorrow,12.78,11.59,10.84,10.1,9.75,10.07,11.64,13.11
