,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,18.470866666666666,18.27126666666667,17.643033333333335,16.43466666666667,16.363933333333335,15.582300000000002,15.586066666666664,14.772433333333334,15.526833333333336,14.833300000000001,15.157433333333332,14.839500000000005,16.282700000000002,17.2874,17.0557,17.404700000000002,17.840133333333334,16.71976666666666,17.0651,17.558400000000002,18.44796666666667,17.63566666666667,18.29706666666666,18.995600000000003,19.798733333333324,19.471633333333337,19.105533333333334,19.370866666666668,20.10090000000001,20.509566666666665,21.271300000000004,21.314466666666664,19.98456666666667,20.64453333333334,20.822266666666668,21.2051,21.615333333333332,22.01253333333333,21.817533333333337
4 hr,18.541087500000017,18.294675000000016,17.706750000000007,16.826704166666662,16.394254166666666,15.957595833333341,15.479004166666657,14.781529166666678,15.294537499999983,14.933404166666673,15.282779166666666,14.983645833333346,16.237237500000003,17.2983875,16.997733333333326,17.3438,17.983749999999997,16.773095833333336,17.150904166666667,17.617816666666638,18.4382875,17.801133333333333,18.2996,18.950883333333334,19.69690416666666,19.459620833333336,19.09478333333332,19.341804166666684,20.101425000000017,20.616066666666637,21.260254166666655,21.3434,20.06489166666666,20.677966666666673,20.960308333333323,21.21633333333334,21.600016666666665,21.980579166666654,21.866899999999994
4.5 hr,18.536774074074092,18.298637037037054,17.70254074074076,16.884925925925923,16.38794444444444,15.990155555555564,15.464918518518516,14.823611111111122,15.244333333333321,14.941355555555566,15.261877777777778,15.004596296296304,16.245762962962967,17.27390370370371,16.961748148148132,17.34187037037038,18.017548148148155,16.77304074074074,17.14746666666667,17.600077777777752,18.448151851851854,17.827974074074078,18.298914814814818,18.947303703703703,19.705059259259247,19.461455555555556,19.099103703703694,19.328388888888902,20.092429629629645,20.635414814814784,21.27333703703702,21.350033333333332,20.087233333333327,20.668144444444458,20.98675925925925,21.22807037037039,21.584044444444437,21.992311111111096,21.87462222222221
40 day,20.957249999999995,20.766499999999994,20.588749999999997,20.391499999999997,20.210749999999997,20.004249999999995,19.8145,19.627999999999997,19.281000000000002,18.843,18.66675,18.5085,18.3855,18.279000000000003,18.15475,18.065250000000002,17.9755,17.88525,17.692749999999997,17.611749999999997,17.586000000000002,17.552,17.50025,17.482,17.4775,17.46725,17.447750000000003,17.452,17.432000000000006,17.454750000000004,17.489500000000003,17.558750000000007,17.608500000000006,17.673750000000005,17.73425000000001,17.80800000000001,17.905500000000007,18.041250000000005,18.177750000000007
45 min,18.488088888888885,18.282022222222217,17.65088888888889,16.45602222222222,16.343933333333336,15.597155555555553,15.585933333333333,14.768999999999995,15.488977777777775,14.827777777777778,15.163266666666663,14.833511111111115,16.253155555555555,17.30557777777779,17.04202222222222,17.419933333333333,17.860577777777774,16.725044444444443,17.099133333333327,17.576133333333335,18.43931111111111,17.63226666666667,18.338444444444438,19.003199999999996,19.78124444444444,19.483044444444445,19.093600000000002,19.375422222222223,20.08497777777778,20.518888888888878,21.299511111111116,21.33431111111111,19.996266666666664,20.67464444444445,20.83164444444445,21.21637777777778,21.62768888888888,22.00946666666666,21.81437777777778
5 day,18.56,18.252000000000002,18.088,17.799999999999997,17.464,16.904,16.36,15.807999999999998,15.372,15.284,15.307999999999998,15.142,15.3,15.669999999999998,16.092,16.505999999999997,17.494,17.392,17.294,17.174,17.310000000000002,17.514000000000003,17.822,18.21,18.688,18.88,19.162,19.38,19.644,19.85,20.268,20.65,20.625999999999998,20.727999999999998,20.796,20.8,20.862000000000002,21.261999999999997,21.496000000000002
5 hr,18.536753333333355,18.296499999999998,17.71098000000002,16.942966666666667,16.381380000000004,16.01308666666667,15.459700000000005,14.876166666666673,15.203443333333325,14.949040000000004,15.256679999999996,15.020240000000003,16.25975666666667,17.23807333333334,16.916956666666657,17.330966666666665,18.036973333333343,16.77922,17.13339000000001,17.59309999999998,18.47388333333333,17.844153333333338,18.311656666666668,18.935063333333325,19.694843333333324,19.461283333333323,19.09564333333333,19.321063333333353,20.079233333333345,20.653939999999974,21.282113333333314,21.360186666666664,20.124619999999993,20.661663333333344,21.001229999999985,21.242643333333355,21.592993333333332,21.989586666666654,21.883309999999977
5 min,18.4256,18.304000000000002,17.6906,16.568,16.328,15.593,15.542000000000002,14.922,15.654600000000002,14.831,15.201999999999998,14.818000000000001,16.264,17.2304,16.968,17.2894,17.8292,16.695000000000004,17.038,17.591600000000003,18.5078,17.687,18.262,18.9926,19.968400000000003,19.434800000000003,19.127,19.3808,20.101999999999997,20.5138,21.232599999999998,21.2938,19.993599999999997,20.5716,20.807,21.2364,21.609,22.007,21.7894
5.5 hr,18.52982424242426,18.317160606060607,17.720696969697,16.991600000000005,16.38713636363637,16.03875151515152,15.469333333333333,14.92418181818182,15.1640393939394,14.95934242424243,15.237830303030304,15.020051515151517,16.26839090909091,17.190321212121212,16.865378787878775,17.328706060606045,18.027527272727276,16.786827272727272,17.11388181818183,17.578539393939383,18.472336363636362,17.85320909090909,18.296951515151513,18.911927272727265,19.676024242424234,19.44377575757575,19.092845454545447,19.313784848484868,20.082145454545458,20.641921212121193,21.280027272727256,21.364857575757572,20.175463636363634,20.64000606060608,20.997969696969676,21.256712121212136,21.601030303030306,21.98031818181818,21.892206060606036
50 day,21.9284,21.764999999999997,21.5812,21.406399999999998,21.223399999999998,21.0068,20.799199999999995,20.605999999999995,20.2032,19.5802,19.3954,19.22,19.0674,18.9484,18.84,18.734800000000003,18.585800000000003,18.476000000000003,18.3134,18.242,18.188800000000004,18.113800000000005,18.040600000000005,18.0026,18.001600000000003,17.9994,17.975800000000003,17.9554,17.922600000000003,17.941800000000004,17.984600000000004,18.003200000000007,18.009200000000007,18.019200000000005,18.038400000000006,18.06500000000001,18.112800000000004,18.146600000000007,18.168000000000006
50 min,18.49326,18.280199999999994,17.649520000000003,16.466159999999995,16.33834,15.599219999999995,15.581659999999998,14.775899999999996,15.481479999999994,14.827680000000003,15.167199999999996,14.82952,16.24804,17.30902000000001,17.038019999999996,17.411240000000006,17.867499999999996,16.723940000000002,17.107619999999997,17.58326,18.436079999999993,17.629360000000005,18.343959999999996,19.005579999999995,19.776459999999997,19.484740000000002,19.08984,19.37698,20.078540000000004,20.52031999999999,21.302860000000006,21.336999999999993,19.997159999999997,20.681380000000004,20.833460000000006,21.21798,21.628919999999997,22.009939999999997,21.814339999999998
55 min,18.494799999999998,18.279163636363627,17.64525454545455,16.47621818181818,16.33141818181818,15.58992727272727,15.574981818181815,14.785818181818177,15.47607272727272,14.831254545454549,15.173272727272723,14.82878181818182,16.241818181818182,17.30812727272728,17.033745454545453,17.40405454545455,17.875872727272725,16.723090909090914,17.115381818181817,17.587999999999997,18.433418181818176,17.629927272727276,18.350618181818174,19.008109090909084,19.772272727272725,19.487072727272732,19.085454545454546,19.379872727272726,20.07967272727273,20.52,21.307890909090908,21.33758181818181,19.998236363636362,20.684618181818188,20.833363636363636,21.21654545454546,21.62483636363636,22.011345454545452,21.816236363636357
6 hr,18.514411111111134,18.331230555555553,17.74113055555558,17.044222222222224,16.396508333333337,16.047161111111127,15.492194444444433,14.95769444444444,15.134772222222223,14.983419444444454,15.200858333333331,15.02731666666667,16.25750555555556,17.13985555555556,16.8519111111111,17.327894444444432,18.026991666666667,16.778291666666668,17.1125888888889,17.56016666666666,18.430525,17.848063888888884,18.271430555555558,18.87840833333333,19.652686111111105,19.435194444444434,19.096774999999994,19.30219722222224,20.094524999999997,20.621619444444427,21.242999999999988,21.362297222222217,20.220694444444444,20.589808333333355,21.010838888888873,21.2709388888889,21.60016666666668,21.975877777777768,21.889527777777754
6.5 hr,18.50197435897438,18.34748205128205,17.75622820512822,17.0853,16.40595128205129,16.051766666666683,15.512899999999995,15.002282051282048,15.139020512820517,15.016912820512838,15.15575897435897,15.038810256410258,16.220125641025646,17.101794871794873,16.862874358974345,17.30748205128204,18.01699487179487,16.780358974358972,17.09808205128206,17.524310256410246,18.38245641025641,17.871020512820504,18.245935897435896,18.848402564102557,19.632761538461533,19.405846153846145,19.099535897435892,19.29567179487181,20.119364102564102,20.581117948717935,21.197712820512812,21.377002564102572,20.26751538461538,20.547128205128228,21.03629487179486,21.28130512820514,21.61793846153847,21.948605128205113,21.891158974358955
60 day,22.754500000000004,22.62066666666667,22.45366666666667,22.27266666666667,22.1075,21.93616666666667,21.754166666666666,21.553166666666662,21.151666666666664,20.57533333333333,20.407166666666665,20.228999999999996,20.058999999999994,19.91333333333333,19.78633333333333,19.66,19.39133333333333,19.237666666666666,18.979499999999998,18.87933333333333,18.789833333333334,18.699166666666667,18.63066666666667,18.571000000000005,18.53583333333334,18.50400000000001,18.45300000000001,18.44866666666667,18.396000000000008,18.38483333333334,18.38066666666667,18.369666666666667,18.35516666666667,18.365666666666673,18.38666666666667,18.402166666666673,18.422166666666666,18.4375,18.45416666666667
70 day,23.471714285714288,23.325714285714284,23.19057142857143,23.04157142857143,22.887,22.725142857142856,22.56642857142857,22.371428571428567,21.969714285714286,21.466857142857144,21.292428571428573,21.128857142857143,20.991,20.858428571428572,20.715285714285713,20.56585714285714,20.30871428571428,20.169285714285714,19.906142857142854,19.79285714285714,19.679428571428566,19.56185714285714,19.471714285714285,19.387428571428572,19.301000000000002,19.20614285714286,19.10914285714286,19.031571428571432,18.920285714285722,18.87200000000001,18.844285714285718,18.828428571428574,18.792000000000005,18.771571428571434,18.763857142857148,18.75028571428572,18.778285714285715,18.774428571428572,18.784000000000002
80 day,24.206625000000003,24.08425,23.943000000000005,23.790000000000003,23.636625000000002,23.473625000000006,23.279375000000005,23.084875000000004,22.721125,22.235,22.08775,21.933249999999997,21.7995,21.681124999999998,21.535999999999998,21.3735,21.13075,21.0105,20.743375,20.63475,20.542375,20.43275,20.323875,20.214125000000003,20.125125000000004,20.032000000000004,19.940375000000003,19.8465,19.714500000000005,19.640125000000005,19.581,19.539625,19.47875,19.411625000000004,19.345750000000002,19.287250000000004,19.247125,19.216375,19.194250000000004
90 day,24.637111111111118,24.516999999999996,24.378777777777778,24.239555555555555,24.097,23.94377777777778,23.800555555555558,23.667777777777783,23.42977777777778,23.01,22.859000000000005,22.70555555555556,22.567666666666668,22.413222222222224,22.263,22.117444444444445,21.868999999999996,21.73777777777778,21.511333333333333,21.404666666666664,21.310888888888886,21.211333333333332,21.096888888888888,20.971111111111114,20.875444444444447,20.793444444444447,20.713555555555562,20.620888888888892,20.47155555555556,20.41155555555556,20.353,20.28955555555556,20.203444444444447,20.13188888888889,20.064333333333334,20.006333333333334,19.947555555555553,19.910777777777774,19.869777777777777
Tomorrow,18.3,17.7,16.57,16.34,15.61,15.58,14.94,15.1,15.45,15.22,14.8,16.24,17.22,16.98,17.29,18.16,16.71,16.75,17.56,18.5,17.73,18.29,18.97,19.95,19.46,19.14,19.38,20.12,20.49,21.23,21.29,20.0,20.63,20.83,21.25,21.6,22.0,21.8,NULL
