,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,19.985,20.23,20.17,19.88,19.365,19.165,18.83,18.05,17.275,18.14,18.645,17.939999999999998,18.025,19.785,20.66,20.47,19.965,20.005,20.25,20.055,19.990000000000002,20.509999999999998,20.265,19.78,20.325000000000003,21.39,19.715,21.17,23.75,24.46,24.32,23.72,23.285,22.965000000000003,22.86,23.005000000000003,22.89,22.835,22.990000000000002,23.405
2 hr,20.020941666666662,20.634933333333333,19.982349999999997,19.957025,18.83699166666667,19.465241666666667,18.564599999999988,17.873575000000006,17.355916666666676,18.382008333333317,18.833466666666673,17.114266666666666,18.937833333333344,20.530825000000004,20.639533333333322,20.28223333333333,19.583783333333322,20.266774999999996,20.368825,19.878300000000007,20.191375000000004,20.767775000000004,19.83079999999998,19.72219166666668,20.877158333333337,21.878600000000006,19.240641666666665,22.76706666666666,24.574233333333336,24.38855833333334,24.302558333333323,23.299783333333327,23.31164166666666,22.562200000000004,23.132174999999997,22.89808333333331,22.836224999999978,23.090808333333353,23.136216666666666,23.722491666666663
2.5 hr,20.02087333333333,20.68575999999999,20.002280000000003,19.98684666666667,18.887153333333345,19.488133333333344,18.695953333333332,17.827566666666673,17.273460000000004,18.37629999999998,18.846466666666675,17.119613333333337,18.930146666666673,20.511153333333333,20.62218666666666,20.29143333333334,19.536073333333327,20.241633333333322,20.390693333333324,19.873319999999996,20.162660000000013,20.77882666666667,19.850413333333314,19.729753333333345,20.859433333333335,21.858180000000008,19.257219999999993,22.676740000000002,24.62250000000001,24.40671333333333,24.300479999999993,23.292986666666664,23.33553333333333,22.590233333333334,23.09409333333333,22.905906666666645,22.87153999999998,23.094093333333348,23.134606666666656,23.737086666666677
20 day,20.439500000000002,20.512000000000004,20.524500000000003,20.479000000000003,20.346000000000004,20.288000000000004,20.2405,20.177,19.8415,19.339,19.2155,18.8825,18.776500000000002,18.740000000000002,18.8045,18.814500000000002,18.802500000000002,18.792,18.810499999999998,18.8795,18.917,19.047499999999996,19.138499999999997,19.281999999999996,19.491999999999997,19.693499999999997,19.899499999999996,20.131,20.41,20.783,21.0395,21.1765,21.302,21.426000000000002,21.591500000000003,21.726000000000003,21.8555,21.979,22.149,22.320500000000003
20 min,20.0634,20.580999999999996,19.882450000000002,19.848799999999997,18.731149999999996,19.4954,18.134149999999998,17.96755,17.7229,18.406799999999993,18.788650000000004,17.11645,18.929450000000003,20.55495,20.721250000000005,20.16935,19.76965,20.27790000000001,20.332549999999998,19.7707,20.288450000000005,20.72825,19.775099999999995,19.759499999999996,20.813899999999997,21.922250000000002,19.289250000000003,22.95785,24.409900000000004,24.25535,24.103849999999998,23.288500000000003,23.267300000000006,22.61775,23.057,22.917800000000003,22.8109,22.844049999999992,23.1244,23.67705
200 day,18.093200000000007,18.132950000000005,18.171700000000005,18.211700000000004,18.246800000000004,18.284750000000003,18.316750000000003,18.345250000000004,18.426700000000004,18.523250000000008,18.560050000000007,18.588150000000006,18.627600000000008,18.674150000000004,18.723350000000003,18.771150000000006,18.817650000000004,18.869000000000007,18.921100000000006,19.023750000000003,19.077250000000003,19.132250000000003,19.180950000000003,19.231900000000003,19.288500000000003,19.34825,19.445899999999998,19.511699999999998,19.583299999999998,19.653249999999996,19.722099999999998,19.788099999999996,19.854449999999996,19.917599999999997,19.9824,20.04865,20.10755,20.166249999999998,20.2275,20.290249999999997
25 min,20.07596,20.586079999999995,19.87696,19.853959999999997,18.72812,19.48804,18.130679999999998,17.999239999999997,17.69312,18.416079999999994,18.773120000000002,17.124160000000003,18.924160000000004,20.558360000000004,20.724280000000004,20.18328,19.761919999999996,20.284040000000008,20.345639999999996,19.78496,20.28672,20.737799999999996,19.770079999999993,19.75736,20.809079999999998,21.92048,19.282400000000003,22.941279999999995,24.417480000000005,24.29972,24.1192,23.300200000000004,23.262920000000005,22.59476,23.0654,22.91204,22.813720000000004,22.867399999999996,23.124240000000004,23.677039999999998
3 hr,20.058383333333342,20.72549444444443,19.99882777777778,20.01848888888889,18.955611111111125,19.53092222222223,18.761383333333324,17.784766666666673,17.199000000000012,18.380277777777756,18.848805555555565,17.13422777777778,18.925422222222224,20.50385555555555,20.586066666666664,20.35909444444445,19.518516666666663,20.223049999999997,20.407505555555545,19.88226666666666,20.13890555555556,20.777166666666677,19.866288888888874,19.72824444444445,20.84583333333334,21.823166666666673,19.28398888888888,22.612388888888898,24.67483333333334,24.42522222222222,24.30129444444444,23.263450000000006,23.356661111111105,22.600572222222223,23.066605555555554,22.93052222222222,22.892138888888873,23.085511111111135,23.128627777777773,23.760866666666672
3.5 hr,20.082090476190487,20.738871428571425,19.981847619047624,20.047404761904765,19.03930000000002,19.555371428571426,18.791699999999985,17.770685714285715,17.14348571428573,18.365219047619025,18.82317142857143,17.160323809523813,18.897100000000002,20.48134761904762,20.550357142857145,20.4147380952381,19.532495238095237,20.218185714285706,20.429514285714273,19.896838095238085,20.112566666666662,20.78058095238097,19.907499999999985,19.737138095238098,20.84011904761906,21.772680952380952,19.30625714285713,22.560342857142846,24.71924761904764,24.448666666666668,24.309566666666658,23.245980952380958,23.371266666666656,22.590352380952385,22.99934285714286,22.957276190476193,22.924685714285708,23.080033333333358,23.112414285714287,23.785857142857143
30 day,20.205000000000005,20.326000000000004,20.41466666666667,20.471,20.42466666666667,20.400333333333336,20.342333333333336,20.251,19.83133333333333,19.642,19.553333333333335,19.433000000000003,19.429333333333336,19.474666666666668,19.541999999999998,19.569000000000003,19.557666666666666,19.53166666666667,19.494666666666664,19.407333333333334,19.291999999999998,19.28033333333333,19.229,19.240333333333332,19.269000000000002,19.334,19.303666666666665,19.41,19.595999999999997,19.762999999999998,19.961999999999996,20.141000000000002,20.352,20.55266666666667,20.724333333333337,20.906666666666673,21.073333333333338,21.21966666666667,21.363000000000003,21.584000000000003
