,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
1 hr,80.62541666666667,81.12339999999999,80.58113333333333,79.32446666666667,78.12581666666671,79.08478333333336,78.48718333333335,77.29496666666665,77.27743333333332,80.9690666666667,82.71578333333333,83.47649999999997,83.3086,85.31959999999997,89.13886666666666,91.32846666666666,90.40008333333337,90.27594999999998,91.14576666666667,90.84933333333329,90.39494999999995,90.59383333333338,92.97485000000003,91.19905,91.60106666666667,91.19126666666669,92.33328333333336,91.41968333333328,91.4157666666667,92.36233333333338,91.82510000000003,91.61305,93.25408333333333,92.42309999999998,92.15713333333333,92.70401666666665,94.18681666666664,94.78225000000003,94.40591666666666,93.60599999999998,94.17039999999999
1 min,80.56,80.91,80.82,79.18,78.3,78.88,78.46,77.19,76.98,81.76,83.24,83.75,83.08,85.33,88.93,91.54,90.34,90.73,91.2,90.63,90.25,90.8,93.0,91.67,91.52,91.19,92.52,91.58,91.54,92.3,92.12,91.72,93.19,92.66,92.6,92.97,94.1,94.74,94.64,93.29,93.99
1.5 hr,80.60977777777778,81.10911111111109,80.49376666666667,79.40037777777778,78.26288888888891,79.09671111111113,78.87503333333333,77.31569999999998,77.40906666666666,80.7292777777778,82.66975555555557,83.51817777777774,83.37323333333336,85.3228444444444,89.1473111111111,91.33028888888886,90.37850000000002,90.19817777777777,91.25547777777776,90.89481111111108,90.43088888888886,90.55654444444446,92.91764444444448,91.24012222222223,91.5404,91.21441111111109,92.32783333333336,91.41263333333328,91.36357777777782,92.42592222222221,91.8214555555556,91.67244444444445,93.2163444444444,92.3949111111111,92.15432222222219,92.72892222222224,94.15635555555552,94.7816888888889,94.3398333333333,93.66001111111109,94.1619333333333
10 day,82.82885999999999,82.66863,82.13141999999999,81.48207,80.57418,80.01150000000001,79.70500000000001,79.26299999999999,79.12699999999998,78.88000000000001,79.449,79.999,80.418,81.10499999999999,82.282,83.73800000000001,85.14200000000001,86.03600000000002,86.97300000000001,87.87800000000001,89.29,90.062,90.829,91.099,91.096,91.18200000000002,91.36,91.393,91.47699999999999,91.621,91.80799999999999,91.90100000000001,91.99,92.105,92.244,92.288,92.547,92.876,93.11099999999999,93.22800000000001,93.456
10 min,80.4781,80.943,80.7972,79.2227,78.2175,79.21300000000001,78.60549999999999,76.98949999999999,77.001,81.68299999999999,82.8458,83.58829999999999,83.23100000000001,85.36070000000002,89.031,91.586,90.1825,90.54249999999999,91.08099999999999,90.582,90.29869999999998,90.69630000000001,92.9255,91.32500000000002,91.5065,91.11280000000002,92.446,91.3715,91.46000000000001,92.23,91.9942,91.67010000000002,93.1055,92.50770000000003,92.4495,92.721,94.19150000000002,94.83300000000001,94.536,93.43050000000002,94.06979999999999
100 day,93.09491899999999,93.04237499999999,92.979678,92.911229,92.823829,92.736659,92.66638200000003,92.57494600000004,92.47484400000003,92.30569200000005,92.09054900000002,92.01466900000003,91.92840600000001,91.87041400000004,91.85419200000003,91.84576300000005,91.84205000000003,91.83656500000002,91.83458700000003,91.82233100000002,91.77970300000003,91.74218400000004,91.72616800000003,91.70461000000005,91.67837000000004,91.63460200000003,91.61537700000002,91.57779500000002,91.52051000000003,91.47371300000005,91.42631000000002,91.38296700000001,91.284446,91.24102300000003,91.19859500000003,91.16285900000001,91.14460700000001,91.12547500000001,91.10504300000002,91.07629700000001,91.04418000000004
125 day,91.49587919999998,91.47047999999998,91.43934639999999,91.39684559999999,91.34690479999999,91.28863039999997,91.22691680000001,91.1598168,91.097008,91.00626160000003,90.95410080000002,90.94648800000003,90.9336736,90.92930800000002,90.9539008,91.00231840000002,91.05036960000002,91.10106320000001,91.15289040000003,91.20023680000003,91.26873600000002,91.29913520000004,91.35398000000004,91.39030240000004,91.43394320000006,91.46738320000004,91.50660720000005,91.55494560000004,91.59627680000006,91.63867520000005,91.68767360000004,91.70943360000004,91.77094720000004,91.78987920000006,91.79965520000005,91.80960480000005,91.83353120000005,91.86719360000004,91.88525040000005,91.90588000000004,91.92773200000005
15 min,80.49939999999998,80.99406666666667,80.80113333333334,79.1778,78.15100000000001,79.221,78.55,76.98966666666665,77.05933333333334,81.5558,82.83986666666668,83.56286666666666,83.27466666666668,85.34646666666667,89.07000000000001,91.50833333333334,90.17493333333333,90.48033333333335,91.07713333333331,90.63066666666666,90.29366666666665,90.68153333333336,92.9518,91.32566666666666,91.561,91.0972,92.43466666666669,91.3654,91.45966666666666,92.23266666666669,91.9458,91.65040000000002,93.13920000000002,92.4902,92.40433333333333,92.71746666666668,94.20433333333337,94.81966666666668,94.519,93.50000000000003,94.15219999999998
150 day,89.88692199999998,89.88475666666665,89.88563066666667,89.87160333333333,89.84661266666667,89.82496066666667,89.79653933333334,89.75898800000002,89.72658733333334,89.6937526666667,89.730856,89.77838933333335,89.810274,89.85735733333335,89.91626733333334,89.97650133333335,90.02377333333335,90.06961000000001,90.11474333333335,90.151048,90.22232533333334,90.26589933333335,90.32546666666669,90.3715886666667,90.41817133333336,90.46268733333335,90.50492533333335,90.54063066666669,90.58011400000002,90.62984000000003,90.67737133333334,90.72595133333334,90.83618133333336,90.8929506666667,90.94534000000004,91.00046133333336,91.05542333333337,91.11478400000003,91.1757986666667,91.23550800000002,91.29961933333337
175 day,88.22502685714285,88.24143028571427,88.250912,88.26434971428571,88.27536514285714,88.28317485714284,88.29323485714286,88.29098914285716,88.29894228571429,88.31565314285716,88.39253714285715,88.42817657142858,88.46219771428571,88.50590057142858,88.55803942857143,88.61794742857144,88.67570514285715,88.74402685714287,88.81322057142859,88.87535714285715,89.00206171428573,89.06250457142859,89.1298485714286,89.19236914285717,89.25063142857147,89.30303942857147,89.36230914285717,89.41263371428573,89.46221828571431,89.52193200000004,89.58373657142859,89.64098800000002,89.76227200000002,89.85319085714289,89.9442765714286,90.02800628571431,90.11859200000004,90.20240057142858,90.27174400000003,90.32912000000002,90.38715142857146
