,2018-12-11,2018-12-12,2018-12-13,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,189.93,189.04,188.255,186.615,184.19,184.16,185.215,183.775,179.47,187.115,186.85000000000002,183.54000000000002,183.09,183.20499999999998,180.61,179.20499999999998,180.2,179.61,182.125,181.77499999999998,182.345,187.075,187.07,186.13,185.45,183.075,180.78,181.325,182.86,180.16,178.26999999999998,177.495,177.71499999999997,177.76,178.125,179.66500000000002,178.9,176.4
2 hr,191.26281666666662,189.62921666666665,187.93925833333336,186.0757833333333,183.1689,186.43875833333328,185.50164166666673,183.76047500000004,179.20904999999996,187.49048333333332,185.88774999999998,182.9537833333334,184.55328333333344,182.198675,178.4547333333333,179.46847500000007,180.12683333333337,178.47987500000005,182.7699666666668,181.44690833333328,182.74125000000004,187.4451916666667,186.0922,186.23028333333326,184.98600000000005,180.77686666666662,181.39383333333336,182.1125166666666,182.70256666666657,178.1430916666666,177.45782500000004,176.53640833333327,177.64422500000003,177.42308333333324,179.33891666666676,180.4837416666667,179.11622500000001,174.35341666666662
2.5 hr,191.24961333333334,189.87352,187.92625333333336,186.32836,183.33867333333336,186.58701999999997,185.62657333333343,184.09018666666674,178.94394666666668,187.57650666666663,186.0989933333333,183.12658666666673,184.50715333333338,182.13188000000005,178.68150666666662,179.35861333333335,180.03395999999998,178.63839333333334,182.87411333333347,181.46365333333324,182.72989999999996,187.29786666666666,186.0440133333333,186.32786666666655,185.09660666666676,180.81539999999995,181.4902266666667,182.07470666666657,182.79678666666658,177.95631333333324,177.54600000000008,176.56588666666656,177.62504,177.43438666666665,179.48086666666669,180.4245,179.41678666666664,174.34664666666663
20 day,189.40988,189.55039999999997,189.61558499999995,189.36636999999996,188.76158499999997,188.29379999999998,187.96638,187.63356,186.60957,186.13413499999996,185.94433,185.64866,185.50750500000004,185.05650000000003,184.467,183.984,183.58300000000003,183.11950000000004,182.67050000000003,182.59400000000002,182.489,182.81900000000002,183.304,183.48499999999999,183.517,183.27099999999996,182.88349999999997,182.71849999999998,182.8155,182.41,182.16500000000002,182.0985,182.01600000000002,181.8545,181.8675,181.7895,181.54500000000002,181.252
20 min,190.32859999999997,189.14610000000002,187.89775,185.40624999999997,183.2733,185.8606,184.90625000000003,182.59859999999998,181.41854999999998,187.4975,185.17524999999998,182.02574999999996,184.4663,182.58015,178.106,179.88504999999998,180.5226,178.4412,182.55294999999995,181.12065,183.1095,187.69054999999997,186.17354999999998,185.78979999999999,184.7877,180.96954999999997,180.16915,182.2765,182.93804999999998,178.50565,177.84225,176.89875000000004,177.72355,177.44895,178.94350000000003,180.40474999999998,177.84855000000002,174.73324999999997
200 day,169.07067249999992,169.19326549999997,169.3153165,169.56486750000005,169.64970300000002,169.74282550000004,169.83776799999998,169.91869350000002,170.03036300000008,170.38627550000004,170.4982565000001,170.59764500000009,170.70977100000007,170.9375555000001,171.04902600000008,171.14920700000005,171.26627900000005,171.37474150000006,171.61752000000004,171.73038400000004,171.85449350000007,172.13782800000007,172.28286050000008,172.40420150000008,172.53215600000007,172.62668350000007,172.72101450000008,172.82193100000006,172.9249910000001,173.0975695000001,173.1706480000001,173.24542500000015,173.33789950000013,173.42854350000013,173.5352920000001,173.65971800000014,173.76756250000014,173.8712380000001
25 min,190.53768,189.22807999999998,187.85739999999998,185.37547999999995,183.14524,185.81187999999997,185.10060000000001,182.52223999999998,181.25547999999998,187.498,185.17419999999998,182.07499999999996,184.47164,182.53972000000002,178.05348,179.80111999999994,180.48788000000005,178.47056,182.59975999999995,181.16588,183.08280000000002,187.68692,186.17443999999995,185.77303999999995,184.81512000000004,180.95928,180.23224000000002,182.25052,182.90383999999995,178.51480000000006,177.77512,176.794,177.71176,177.44756,178.99360000000001,180.4538,177.91796000000002,174.66791999999998
3 hr,191.27967222222222,190.06081666666665,187.75203888888905,186.5680111111111,183.69246666666666,186.76572777777776,185.85726666666673,184.23468333333344,178.63816666666665,187.64233888888887,186.17586111111103,183.25357777777785,184.5808277777778,182.08151111111115,178.9038833333333,179.29610000000002,179.8981277777778,178.799,182.9681111111112,181.46376666666663,182.80822777777774,187.17463888888892,186.06766111111108,186.39361111111103,185.16887777777782,180.85706111111105,181.49883888888888,182.0446222222221,182.88982777777767,177.827461111111,177.60153888888897,176.52337222222212,177.5833777777778,177.4509111111111,179.54139444444448,180.36077222222218,179.57909999999998,174.3693166666666
3.5 hr,191.33258571428567,190.1368238095238,187.6080190476192,186.718119047619,183.87659523809523,186.84216190476184,186.06244285714294,184.50832380952383,178.55379047619053,187.61533809523812,186.1713952380952,183.5224333333334,184.57817142857144,181.9647238095238,179.0528523809523,179.314742857143,179.86350000000007,178.91351428571434,183.04887142857146,181.51047142857135,182.90766190476197,187.04221904761906,186.09777619047605,186.48413333333335,185.2184238095238,180.8807095238095,181.51376666666664,182.01651428571404,182.96143333333322,177.7418952380951,177.58923333333348,176.44154285714274,177.6011857142858,177.49295238095243,179.60488095238097,180.30698095238085,179.7225476190476,174.4343
30 day,187.79359999999994,188.12174333333326,188.32659999999993,188.57989666666663,188.5669233333333,188.59081999999995,188.56382666666664,188.3857833333333,187.75825333333336,187.71793666666665,187.5422466666667,187.0960566666667,186.75586666666672,186.27770666666672,185.94274000000001,185.57738000000003,185.14801000000003,184.88977333333338,184.44522000000003,184.24010666666666,184.10433666666668,184.06166666666667,183.92733333333334,183.8083333333333,183.688,183.46299999999994,183.2206666666666,183.11033333333324,183.13199999999995,182.79499999999993,182.63199999999998,182.6523333333333,182.515,182.28166666666667,182.04233333333337,181.78500000000003,181.5123333333334,181.30900000000005
30 min,190.77190000000002,189.2808333333333,187.846,185.36076666666665,183.05736666666664,185.76656666666662,185.25233333333333,182.59033333333335,181.04523333333333,187.54376666666667,185.1431333333333,182.15999999999997,184.4955,182.49976666666666,178.04390000000004,179.75099999999995,180.43870000000004,178.49026666666666,182.63169999999997,181.20356666666666,183.05333333333334,187.67603333333332,186.17069999999998,185.76369999999997,184.8426,180.96956666666665,180.2828666666667,182.24409999999997,182.87869999999992,178.46650000000008,177.70960000000002,176.7276666666667,177.71746666666667,177.42963333333336,179.0388333333334,180.52883333333335,177.97713333333334,174.57776666666666
4 hr,191.2353666666667,190.24534999999997,187.49322500000017,186.91712916666665,183.96934166666668,186.85370416666663,186.14985416666684,184.80280416666668,178.4532833333333,187.53141250000002,186.17374166666656,183.7306125,184.5395416666666,181.88214583333334,179.17631250000002,179.29357916666683,179.84048750000008,179.01348750000005,183.080575,181.55549583333328,182.9822666666667,186.92261666666658,186.1291874999999,186.51611666666668,185.224875,180.92256249999997,181.5492374999999,181.98461666666648,183.0892249999998,177.678475,177.59367916666676,176.28815833333329,177.61287083333346,177.5076291666668,179.673875,180.3435374999999,179.7981541666666,174.48199166666666
4.5 hr,191.18537407407408,190.28782592592577,187.380325925926,187.05012222222217,183.99579629629628,186.7372481481481,186.25553333333346,185.10294074074082,178.25166666666664,187.38679629629638,186.24608148148144,183.97224814814814,184.4362185185185,181.76562222222225,179.34938518518518,179.28359259259278,179.85210370370373,179.09269259259264,183.0589444444445,181.5633629629629,183.0424407407407,186.8273962962962,186.1742777777777,186.57027037037037,185.2688185185185,180.9215555555555,181.55497777777768,181.9894518518516,183.19896666666654,177.6311148148148,177.62220000000005,176.1514703703704,177.67111481481487,177.5569074074075,179.7440888888889,180.33625925925918,179.7348925925925,174.55058518518516
40 day,185.60334249999997,185.98818499999996,186.25166999999993,186.53504499999994,186.55545499999994,186.67998249999994,186.79921999999993,186.85523249999994,186.95895,187.34566249999997,187.4084225,187.3664425,187.36311500000002,187.18083750000005,186.92662500000003,186.69694000000004,186.56670000000003,186.36754250000004,186.01843500000004,185.67779250000004,185.39140000000003,185.22628000000003,185.16905500000001,185.047285,184.8355075,184.70482999999996,184.50881749999996,184.33141499999994,184.23207999999994,183.84449999999993,183.61074999999997,183.28274999999994,182.99999999999994,182.71874999999994,182.49349999999998,182.31249999999997,182.10774999999998,181.92299999999997
45 min,191.18435555555556,189.37888888888887,187.82760000000005,185.51175555555557,182.80833333333334,185.72468888888886,185.51184444444448,182.78320000000002,180.52186666666663,187.5690888888889,185.17077777777777,182.3020888888889,184.46202222222226,182.3856222222222,178.16097777777776,179.66895555555553,180.33762222222225,178.53637777777774,182.70122222222219,181.24768888888886,182.955,187.6624222222222,186.2037555555556,185.89659999999995,184.87833333333333,180.88815555555553,180.4932,182.2049555555555,182.84055555555548,178.3189333333334,177.57955555555554,176.66111111111113,177.72311111111114,177.40757777777782,179.12280000000004,180.56699999999998,178.10131111111113,174.42986666666664
5 day,188.55864000000003,188.77202,188.696,187.85,186.506,185.898,185.29000000000002,184.292,182.404,183.498,185.29000000000002,185.12600000000003,185.198,183.634,182.23000000000002,181.9,181.074,180.05800000000002,180.66400000000002,180.946,181.522,184.22599999999997,185.032,185.968,186.274,185.24599999999995,183.756,182.948,182.448,181.28199999999998,180.76,179.75,178.70199999999997,177.858,177.888,178.41600000000003,178.45,177.89000000000001
5 hr,191.1982666666667,190.37350333333325,187.28416333333337,187.18144666666657,184.02975000000004,186.67572999999993,186.3730000000001,185.3561966666667,177.98687333333328,187.3229800000001,186.35931999999997,184.14433000000002,184.32770000000002,181.68158666666668,179.49615666666665,179.26206000000022,179.86715,179.10457000000002,183.02026666666677,181.5781866666667,183.02964333333327,186.7654299999999,186.22652333333335,186.63649666666666,185.2993199999999,180.92599666666663,181.55463333333316,181.99753999999973,183.29798333333318,177.65137999999996,177.64685666666668,176.00747000000007,177.69278000000006,177.61259333333342,179.76966000000004,180.3764166666666,179.57858666666655,174.58932999999993
5 min,189.195,188.628,188.02,185.599,183.188,185.80599999999998,184.582,182.61,182.182,187.352,185.38479999999998,181.632,184.70000000000002,182.71800000000002,178.468,179.852,180.491,178.63760000000002,182.294,181.098,183.346,187.802,186.30400000000003,185.893,184.8878,181.06199999999998,180.248,182.32999999999998,183.206,178.8318,177.88799999999998,177.10600000000002,177.969,177.32,178.916,180.24900000000002,177.55800000000002,175.25060000000002
5.5 hr,191.2719303030303,190.5018909090908,187.23130909090918,187.1949909090908,184.11507575757574,186.58623030303022,186.4297696969698,185.6561090909091,177.75632424242414,187.32017272727285,186.38561212121206,184.28129090909096,184.20191515151515,181.65992121212122,179.636796969697,179.2047212121215,179.8555151515151,179.05725454545455,182.9416090909091,181.5972484848486,182.95441515151506,186.6982848484848,186.2913727272728,186.70398181818183,185.34800606060597,181.0036303030303,181.52008484848466,181.9447818181816,183.39826666666653,177.66586060606056,177.65109999999996,175.87758484848493,177.71910909090914,177.61653333333342,179.74156969696978,180.3868999999999,179.41537272727263,174.6270242424241
50 day,183.975756,184.27506000000005,184.55678399999996,184.92854599999998,184.96400199999997,185.06979999999996,185.15801599999995,185.21936599999992,185.37367399999997,185.92016399999994,186.00683599999994,185.99736399999998,186.079986,186.19738600000005,186.23233000000005,186.26976000000005,186.30624600000007,186.24376000000004,186.21613800000003,186.177754,186.15009199999997,186.15906999999999,186.11090000000004,186.04895200000007,186.03296000000006,185.92403400000003,185.784162,185.61274799999995,185.38383399999995,184.86355199999994,184.63262399999996,184.40504399999992,184.15282799999994,183.83060599999993,183.68086399999996,183.52465399999997,183.285132,183.04486400000002
50 min,191.25582000000003,189.44049999999996,187.83234000000007,185.59116000000003,182.74869999999999,185.72092,185.54568000000003,182.86190000000002,180.38059999999993,187.56918000000002,185.1948,182.32768,184.47982000000005,182.35836,178.17110000000005,179.64505999999997,180.32142,178.51614,182.69997999999998,181.25419999999997,182.93866000000003,187.635,186.20472,185.92459999999994,184.8847,180.83501999999996,180.54859999999996,182.16445999999996,182.8094399999999,178.29520000000008,177.54201999999998,176.64436,177.70590000000004,177.40900000000002,179.12008000000003,180.55811999999997,178.15278,174.41355999999996
55 min,191.24629090909087,189.48705454545453,187.84861818181827,185.63881818181818,182.66796363636362,185.7002909090909,185.54829090909095,182.9662909090909,180.2481454545454,187.57312727272728,185.2409090909091,182.35389090909092,184.52038181818187,182.32403636363637,178.1793636363637,179.62341818181818,180.2986909090909,178.50803636363642,182.70185454545455,181.26487272727272,182.92732727272724,187.61054545454544,186.20016363636364,185.9557636363636,184.88663636363634,180.80487272727274,180.61329090909086,182.1541636363636,182.78003636363627,178.28741818181823,177.51238181818184,176.6260727272727,177.6842545454546,177.4120909090909,179.1254,180.55107272727275,178.22472727272725,174.4057818181818
6 hr,191.35337222222228,190.59403611111105,187.18685277777774,187.2299916666666,184.25431111111115,186.32001388888878,186.3990277777779,185.81181388888885,177.58746388888878,187.31592500000014,186.4526055555555,184.4715305555556,184.0583527777778,181.7056611111111,179.82123333333342,179.09095277777806,179.77323611111106,179.00509722222222,182.87869444444448,181.62418611111124,182.86577777777768,186.68239444444436,186.3299194444445,186.72021944444447,185.3845777777777,181.0995972222222,181.51668055555544,181.78612777777758,183.49744722222215,177.61885277777776,177.62146111111105,175.79118055555563,177.77850000000007,177.64508611111114,179.68195000000006,180.38239999999993,179.29654444444432,174.73663611111098
6.5 hr,191.39994871794877,190.66727435897428,187.23766153846154,187.1889025641024,184.42085128205127,186.03985128205116,186.31075641025652,185.81463846153846,177.5427974358973,187.33152051282067,186.4868717948718,184.66193333333342,183.89791025641037,181.92017948717947,179.95980512820518,178.9882358974361,179.72922564102552,178.98783333333324,182.84265897435913,181.67462820512824,182.78347435897422,186.66308461538463,186.3728846153847,186.7546564102564,185.40899487179487,181.30955641025633,181.50264871794863,181.6166384615383,183.51113846153842,177.65526410256402,177.6477102564102,175.73378717948725,177.78698717948734,177.72585384615388,179.57258717948727,180.40103846153838,179.21784871794856,174.8661102564101
60 day,182.05364166666666,182.34308000000001,182.61271999999997,183.05486333333332,183.193505,183.38395666666665,183.5830033333333,183.7545133333333,184.05562999999998,184.66048166666664,184.75612166666664,184.76416833333332,184.83816666666664,184.943805,184.996835,185.0635616666667,185.18645666666671,185.20761333333334,185.24686333333332,185.23496999999998,185.2829883333333,185.50982166666665,185.66827500000002,185.8009666666667,185.90487166666668,185.8948,185.858275,185.84511499999996,185.84946166666663,185.6794133333333,185.50889166666664,185.31724999999994,185.13662666666661,184.99596666666665,184.86752833333333,184.75146833333332,184.52729,184.2025283333333
70 day,180.6940714285714,180.91106428571428,181.08616999999995,181.5304957142857,181.6684028571428,181.84089857142854,182.01962285714282,182.18584571428568,182.39669285714282,183.00551571428568,183.17473999999996,183.27514714285715,183.42624857142857,183.7275828571429,183.83139285714287,183.97811142857145,184.07732857142864,184.14613142857146,184.28339000000003,184.28685857142855,184.33242857142852,184.53354714285712,184.68985857142857,184.83405285714286,185.00239142857143,185.0565257142857,185.05254571428566,185.06731142857137,185.08825999999996,185.08312571428567,185.04527571428568,185.05123571428567,185.05439999999996,185.0343185714285,184.99339999999998,184.96252142857142,184.88152714285712,184.77039571428568
80 day,179.14308874999995,179.39931499999994,179.64394499999992,180.16346249999995,180.36864874999995,180.58761999999996,180.78308749999994,180.96258499999993,181.16418749999997,181.65818499999995,181.82593374999996,181.9304775,182.07078625,182.358365,182.44446625,182.53623125000001,182.65306000000004,182.739415,182.9587725,183.04362874999998,183.1602175,183.520635,183.70846875,183.91297250000002,184.05491250000003,184.146615,184.21623624999998,184.24671624999996,184.27700124999996,184.27188499999994,184.24910374999996,184.27225124999993,184.30167124999994,184.35346749999994,184.37258499999996,184.36947749999996,184.32139749999996,184.23922749999997
90 day,177.36345222222218,177.67665555555553,177.98021222222218,178.5201755555555,178.75438222222218,179.00855999999996,179.2554066666666,179.45123333333325,179.73330111111105,180.3559788888888,180.5779666666666,180.74602111111108,180.93121777777773,181.25185333333332,181.33762777777775,181.42516666666666,181.5048277777778,181.5380211111111,181.78383,181.87409111111108,181.98492111111108,182.32654666666664,182.48930333333334,182.6385388888889,182.79138666666665,182.89614666666668,182.97840111111108,183.0733533333333,183.17300333333333,183.32033555555552,183.3803422222222,183.4463055555555,183.54208666666665,183.58336666666662,183.63976888888885,183.70198777777776,183.67485888888885,183.61244555555552
Tomorrow,188.57,187.94,187.64,182.79,185.53,184.9,182.65,176.62,184.32,185.58,181.5,184.68,183.75,178.56,179.85,180.55,178.67,181.96,181.26,183.43,186.33,186.32,185.94,184.96,181.19,180.37,182.28,183.44,181.54,177.76,177.23,178.2,177.32,178.93,180.4,177.4,175.4,NULL
