,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-03,2019-01-04,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,69.08500000000001,70.195,70.32,68.97,68.16499999999999,67.38,66.10499999999999,65.05,60.855000000000004,63.260000000000005,73.535,82.665,87.55,87.545,87.23,87.17500000000001,87.20500000000001,87.765,86.945,86.43,86.13499999999999,86.25,86.47999999999999,87.03999999999999,87.44,87.405,87.805,88.25999999999999,89.065,88.62,87.85499999999999,88.13499999999999,87.8,87.69,88.89,89.475,89.41,90.21000000000001,90.685
2 hr,69.35679166666665,71.17264166666668,69.37970000000001,68.33676666666669,68.19879166666668,66.36370833333334,66.090975,64.60238333333332,61.534966666666676,63.63219166666667,81.3175333333333,85.03048333333335,87.3323416666667,87.31651666666667,86.87740833333334,87.2940833333333,87.35191666666668,87.76232499999995,86.68019999999999,86.40674166666665,85.6095416666667,86.69249166666668,86.46150000000002,87.57077499999998,87.17102500000001,87.81440833333335,87.79765833333333,88.17899166666668,89.79991666666663,87.46257500000002,87.5861666666667,87.96225833333337,87.22286666666666,87.66980833333331,89.54742499999993,89.25271666666663,89.98352499999996,91.0031916666667,90.38206666666665
2.5 hr,69.23175999999998,71.28845999999997,69.37922000000003,68.37430666666666,68.28319333333341,66.41984666666666,66.38559333333333,64.61961333333333,61.51331333333333,63.63671333333332,81.29965999999997,85.09168,87.32840666666668,87.30375333333332,86.86926000000003,87.2659733333333,87.33354666666669,87.82361333333333,86.73676,86.43609333333336,85.5531866666667,86.66951333333334,86.48066000000001,87.55948666666663,87.19759999999998,87.84135999999998,87.76507333333332,88.15097333333334,89.81102,87.50985333333337,87.6013600000001,87.93798000000001,87.23279333333335,87.6752133333333,89.5608466666666,89.28243999999997,89.96367999999998,90.96515333333335,90.31668666666664
20 day,69.9175,69.91150000000002,69.8865,69.81500000000001,69.72250000000001,69.5715,69.3805,69.26900000000002,68.29100000000001,67.24100000000001,67.3125,67.934,69.545,70.4865,71.35950000000003,72.1845,73.04800000000002,75.00800000000001,76.006,77.04050000000001,78.11450000000002,79.39350000000002,80.756,82.012,83.2345,84.49050000000001,85.68900000000002,86.78,87.242,87.3755,87.4065,87.434,87.43199999999999,87.47999999999999,87.6035,87.707,87.7825,87.9515,88.15649999999998
20 min,69.56140000000002,71.12219999999999,69.70535000000002,68.23030000000003,67.7893,66.57995,65.5527,64.49795,62.05030000000001,63.804950000000005,81.58135,84.83509999999998,87.48850000000002,87.31190000000001,86.91614999999999,87.40400000000002,87.1575,87.44364999999998,86.54665,86.08724999999997,86.01665,86.71475,86.36179999999999,87.49605,87.09214999999999,87.6505,87.86949999999999,88.09819999999999,89.92745000000001,87.51149999999998,87.88424999999998,88.07084999999998,87.40514999999999,87.62539999999998,89.82045,89.09069999999998,89.99959999999997,90.98,90.5834
200 day,83.70210000000002,83.57770000000001,83.49080000000002,83.39585000000002,83.28985,83.1778,83.05985000000001,82.93135000000001,82.46437500000002,82.045625,81.890275,81.873425,81.87282499999999,81.885475,81.88437499999999,81.89232499999999,81.88532499999998,81.881575,81.880375,81.859375,81.845175,81.842925,81.84052499999999,81.83142499999998,81.82417499999998,81.81322499999999,81.80652499999998,81.79612499999999,81.788975,81.77177499999999,81.76437499999999,81.76027499999998,81.75019999999996,81.74404999999997,81.74739999999997,81.73239999999997,81.72519999999996,81.74309999999996,81.75689999999996
25 min,69.62396000000001,71.12595999999999,69.68428000000002,68.23384000000001,67.78224,66.46696,65.52616,64.56859999999999,61.98464,63.82236000000002,81.57668,84.84808,87.48132000000001,87.29871999999999,86.89692,87.43160000000002,87.18216000000001,87.47055999999999,86.54436,86.10059999999997,85.94167999999999,86.73963999999998,86.37664,87.49383999999998,87.08851999999999,87.63859999999998,87.84179999999998,88.09235999999999,89.87636000000002,87.5256,87.78839999999998,88.05151999999998,87.37931999999999,87.61771999999999,89.79668,89.10535999999998,90.01227999999999,91.02,90.55671999999998
3 hr,69.19958888888885,71.40012777777775,69.40636111111111,68.40087222222223,68.35701111111119,66.56911111111108,66.57233888888891,64.69249999999998,61.46029444444444,63.60698888888886,81.46219444444444,85.1471888888889,87.31738333333335,87.2819888888889,86.90020000000003,87.25873333333327,87.3236055555556,87.85152777777778,86.78949444444449,86.46166666666669,85.43513333333338,86.6422777777778,86.50197777777778,87.57006666666665,87.21957222222221,87.8452611111111,87.7603944444444,88.13548888888887,89.7916,87.52504444444446,87.6252111111112,87.91799444444445,87.21671666666667,87.64824444444447,89.5331055555555,89.32187777777777,89.95116666666662,90.95333888888891,90.24895555555553
3.5 hr,69.21252857142855,71.45179999999996,69.44565714285714,68.4348142857143,68.44021904761908,66.70770476190472,66.74182380952384,64.78383333333332,61.42382380952379,63.57201428571423,81.64406190476188,85.13197142857146,87.30066190476194,87.2608047619048,86.9654285714286,87.28266190476182,87.32466666666672,87.84141428571425,86.81692857142858,86.47023333333333,85.35150952380955,86.64157142857144,86.55281428571425,87.6158095238095,87.23640952380953,87.85505238095239,87.7516571428571,88.10342857142857,89.78955714285716,87.4931428571429,87.65191904761907,87.91171904761902,87.21092857142858,87.6125952380953,89.55489999999995,89.37058571428567,89.92587142857137,90.93755238095237,90.17533809523809
30 day,71.25299999999999,71.23533333333334,71.14866666666667,71.03533333333334,70.78600000000002,70.534,70.24433333333333,69.89200000000001,68.48933333333336,67.77066666666668,68.01866666666668,68.53533333333334,69.89566666666668,70.59100000000002,71.2226666666667,71.82966666666668,72.364,73.46900000000002,73.908,74.36800000000001,74.808,75.35533333333335,75.948,76.55233333333332,77.09766666666665,77.69133333333335,78.35333333333334,79.031,79.799,80.532,81.31933333333333,82.22633333333333,83.16833333333331,84.01533333333332,84.91733333333333,85.80566666666667,86.66066666666667,87.46199999999999,87.804
30 min,69.68380000000002,71.12989999999999,69.68190000000001,68.2455,67.7862,66.3943,65.50846666666668,64.60349999999998,61.91403333333333,63.82446666666667,81.5979333333333,84.86233333333332,87.47843333333336,87.2956,86.88476666666665,87.43990000000002,87.20479999999999,87.48713333333333,86.54440000000001,86.13349999999997,85.8789,86.74459999999998,86.39196666666663,87.48486666666666,87.09809999999999,87.63249999999996,87.82649999999997,88.09446666666666,89.84880000000001,87.52416666666666,87.72583333333333,88.03576666666666,87.35576666666664,87.61476666666665,89.77066666666666,89.1288333333333,90.01973333333332,91.04533333333333,90.52976666666667
4 hr,69.24625416666663,71.46516249999996,69.46826666666668,68.43640000000002,68.56715416666667,66.82937083333329,66.8750291666667,64.83154166666667,61.346362500000005,63.49829583333327,81.82950000000001,85.11613750000005,87.30244583333338,87.23212500000004,86.98830833333338,87.26739166666658,87.31973750000003,87.83365416666662,86.83393333333335,86.48372916666666,85.25384166666666,86.57621666666664,86.66139166666667,87.66522916666669,87.24896249999999,87.8738666666667,87.73509999999992,88.08175416666663,89.83678333333336,87.46658750000003,87.67902083333337,87.90258333333331,87.1889,87.5594916666667,89.4868749999999,89.45106249999998,89.90886666666658,90.8953083333334,90.15187499999999
4.5 hr,69.33947777777776,71.47581111111107,69.53647037037035,68.46495925925927,68.65808888888893,66.8805666666666,66.94608518518523,64.88874814814814,61.206259259259284,63.41970740740738,82.02134814814814,85.15652222222226,87.29852222222226,87.18808518518522,86.99947407407413,87.23690740740732,87.29535555555559,87.84301851851849,86.85230740740738,86.48073333333333,85.19454444444445,86.52678518518516,86.72742592592596,87.69078888888892,87.25935925925923,87.89174814814815,87.69584074074068,88.06356296296295,89.87541851851854,87.42951111111115,87.7048,87.89812962962957,87.17711851851853,87.49541481481484,89.32043333333323,89.53798518518515,89.8939703703703,90.83568518518526,90.16609999999999
