,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,266.2491666666666,276.0284333333333,276.3434,266.9803666666666,262.1307333333334,271.58136666666667,267.1992666666667,260.87533333333334,244.69493333333335,251.1887,266.6668666666667,266.95643333333334,272.3088333333333,295.8813,315.7581,319.8183333333334,338.4495666666667,333.4076333333333,350.9528333333332,353.12880000000007,339.25746666666674,321.5195,326.45513333333326,337.6834666666666,335.37803333333335,328.92816666666664,340.0479000000001,339.80046666666664,339.3922333333333,350.7305,357.51890000000003,352.39193333333327,343.59723333333335,346.7737333333333,346.05493333333345,359.11050000000006,351.65329999999994,359.80396666666667,356.1062333333333
4 hr,266.3381124999999,278.62442916666674,274.5681,272.5235541666665,265.50934999999987,272.2243583333334,273.8979333333333,257.8139833333333,246.07329583333325,244.9483916666668,267.1827250000002,266.70206250000007,272.55438333333325,295.46891666666664,314.3797958333335,318.1496249999999,338.2547375000002,333.70430000000005,352.32321666666667,352.6354916666663,342.3636791666668,320.44568749999974,326.6866083333334,337.9138916666667,333.28663333333327,329.7549624999999,336.2766208333332,340.9281166666666,342.4661208333333,349.5256583333332,356.40970833333347,350.6007375000002,342.7068000000001,345.2902125000004,346.37061249999977,356.71447916666665,355.7230166666665,357.5788333333333,356.76493750000014
4.5 hr,266.74471851851837,278.7447481481481,274.7616518518518,272.923022222222,266.00688148148134,271.66075925925935,274.39567037037034,257.55294444444445,246.46476296296288,244.01513333333347,266.80543703703734,266.5293592592593,272.4386925925926,295.1607888888888,314.27063703703703,317.6797037037037,338.0923037037039,333.6420333333335,352.3168037037037,352.58830740740717,342.49404074074084,320.50249629629604,326.79635185185185,337.8584111111112,333.3160925925925,329.7786407407406,335.7433222222221,340.92481481481474,342.6543703703703,349.4600444444445,356.33485925925936,350.5600925925931,342.54688148148136,345.00961111111144,346.4956111111109,356.45328888888884,355.7944333333332,357.2309481481483,356.86195185185187
40 day,297.97950000000003,296.52325,294.76375,292.31725,290.21950000000004,288.67625000000004,287.107,285.2925,283.9065,280.77774999999997,278.449625,277.20662500000003,276.2591249999999,275.8123749999999,275.92487499999993,275.74412499999994,277.4128749999999,278.37637499999994,281.60737499999993,283.2818749999999,284.9943749999999,287.9453749999999,289.64162499999986,291.5571249999999,293.28287499999993,294.43912499999993,295.73687499999994,297.07112499999994,298.30987499999986,300.21012499999995,302.033375,304.209625,306.08487499999995,308.141125,309.912375,312.011125,314.134375,316.54112499999997,318.689375
45 min,266.4928444444444,276.1499111111111,276.39155555555556,267.7548,262.4434222222223,270.6518444444444,267.45722222222224,260.9708666666667,244.85102222222227,249.8954222222222,266.7658666666667,267.08439999999996,272.03088888888885,295.6328222222222,315.7276222222223,319.6006444444444,338.5954,333.54966666666667,351.2300444444444,352.8337111111112,339.3048666666667,321.1591333333333,326.6571555555555,338.02906666666667,335.36233333333337,329.13435555555554,340.0779555555556,339.92875555555554,339.45126666666664,350.88711111111115,358.0505777777778,352.04339999999996,343.5739333333334,346.93775555555544,345.95875555555557,358.8740888888889,352.31497777777776,359.86773333333326,356.21035555555557
5 day,271.674,271.584,270.212,270.552,269.17199999999997,270.296,268.674,265.58599999999996,261.496,252.25799999999998,253.371,260.12700000000007,263.633,272.034,283.886,294.408,323.56399999999996,327.084,340.244,345.94999999999993,346.25199999999995,338.166,333.22200000000004,330.1940000000001,329.50600000000003,330.254,333.988,336.554,336.914,340.05,345.432,347.738,348.78000000000003,350.32399999999996,349.202,350.034,349.95,352.822,354.682
5 hr,267.18332666666646,278.82183666666657,274.74414666666667,273.1522599999999,266.53345333333317,271.30904000000015,274.75205666666665,257.8849633333335,246.99668999999986,243.01992000000013,266.38563333333366,266.35943333333324,272.2879566666666,294.7248466666665,313.98468333333324,317.20621,337.9493033333336,333.4773866666668,352.30757666666665,352.48825666666636,342.5913500000002,320.75247666666655,326.80552000000006,337.5592933333335,333.3911166666666,329.7586666666665,335.45609666666655,340.86266,342.72386666666665,349.3876166666667,356.20154,350.64851000000044,342.7209,344.9101033333337,346.63743999999986,356.25977000000006,355.83563999999984,356.8333500000001,357.0947299999999
5 min,265.16700000000003,275.288,276.1052,267.14579999999995,262.6118,271.65200000000004,267.36800000000005,260.0874,246.281,253.425,266.491,267.8398,271.76180000000005,297.3562,316.1816,320.1476,337.781,332.79900000000004,351.29679999999996,353.7416,338.9348,321.8426,326.8678,338.01599999999996,335.45199999999994,328.976,340.80499999999995,339.592,339.4806,350.9872,355.587,352.1018,344.31,347.158,345.91399999999993,359.6468,351.53000000000003,359.4896,356.587
5.5 hr,267.560321212121,278.70748484848474,274.7159363636364,273.2482424242424,266.7447181818181,270.9895393939395,275.2149454545454,258.60111212121217,247.82236969696956,242.2827787878789,266.22752121212153,266.02175757575736,271.81763939393943,294.13899090909075,313.8314575757575,316.6211636363637,337.9060272727275,333.49661212121214,352.17362424242424,352.36273333333315,342.410187878788,321.1452636363635,326.9851787878788,337.23675151515175,333.2785212121212,329.87878484848477,335.2892575757576,340.9677181818182,342.78123030303027,349.2732636363636,356.1279666666667,350.686660606061,343.0696696969697,344.92794242424276,346.83280303030295,356.11800303030304,355.8237242424242,356.4700939393941,357.5916363636363
50 day,309.22319999999996,307.09219999999993,305.0698,302.8656,300.8486,299.24039999999997,297.5938,295.6912,294.1012,290.63899999999995,285.3405,283.75950000000006,282.5301,281.8907,281.5343,281.9031,283.5964999999999,284.5390999999999,286.2764999999999,287.1582999999999,287.63149999999985,287.80769999999984,287.9826999999998,288.67429999999985,289.50609999999983,290.1960999999999,291.2746999999999,292.26349999999985,293.3362999999998,294.9510999999999,296.7276999999999,298.5288999999999,300.2466999999999,301.9694999999999,303.5514999999999,305.0978999999999,306.35829999999993,307.8170999999999,309.14849999999996
50 min,266.56841999999995,276.30622000000005,276.30559999999997,267.94474,262.61284000000006,270.46279999999996,267.48876,260.95320000000004,245.06316000000004,249.58360000000005,266.74334000000005,267.11603999999994,271.93706,295.63262,315.66120000000006,319.52614,338.58398,333.56196000000006,351.3323,352.7581200000001,339.38218,320.99316,326.7253999999999,338.05696000000006,335.28198000000003,329.1596,340.02714,339.95083999999997,339.48628,350.8858200000001,358.04922,351.96897999999993,343.54924,346.99693999999994,345.93776,358.73062,352.5060399999999,359.77734,356.18881999999996
55 min,266.45161818181816,276.4088363636364,276.2248545454545,268.03985454545455,262.75021818181824,270.2692181818182,267.3718181818182,260.86321818181824,245.34369090909095,249.2863272727273,266.7454727272728,267.1267636363636,271.98463636363635,295.64834545454545,315.5861818181819,319.4098181818182,338.5240727272727,333.5829636363637,351.47798181818183,352.7120545454546,339.34720000000004,320.85256363636364,326.7937272727271,338.09276363636377,335.19874545454553,329.16659999999996,340.0099454545454,340.03156363636356,339.53772727272724,350.84061818181823,358.0438545454545,351.92547272727273,343.52734545454547,346.97927272727276,345.93905454545455,358.5867090909091,352.6876909090908,359.7493818181817,356.2021090909091
6 hr,267.9621138888888,278.38436944444436,274.8902472222223,273.2505222222221,266.70441111111114,270.62202222222226,275.49969444444446,259.33149999999995,248.64628611111107,241.73084722222237,266.05460277777803,265.60498611111103,271.41647777777797,293.29486111111106,313.321186111111,316.41075000000006,337.70843055555576,333.4902805555556,352.19677777777775,352.21950833333307,342.1579277777779,321.71749999999975,327.1502472222222,337.01016111111136,333.053747222222,330.2533416666666,335.0792583333333,341.21437777777777,342.85687777777775,349.1538777777777,356.0995472222222,350.57005555555594,343.4183138888889,344.73354444444476,347.05053611111117,355.8384944444445,355.8449305555555,356.27054722222243,357.9149222222222
6.5 hr,268.24085128205115,277.85112564102553,274.9464000000001,273.0784256410256,266.5496461538461,270.37532820512826,275.46861282051276,259.8520358974359,249.5235538461538,241.32708461538476,265.80352564102583,265.09680000000003,271.4269923076925,292.46857435897437,312.7819076923076,316.3794076923078,337.2409948717952,333.372317948718,352.4857871794869,352.00492564102535,342.29813333333345,322.3021641025639,326.87197692307683,336.6112769230771,332.93594358974343,330.65725897435885,335.0740666666666,341.35542564102565,342.813423076923,348.6968153846154,356.1283358974358,350.8434641025645,343.620153846154,344.4141794871798,347.33020512820514,355.3371102564103,355.86011282051277,355.83290000000017,358.27488461538456
60 day,319.07383333333325,317.816,316.2888333333333,314.62016666666665,312.9108333333333,311.4066666666667,309.6926666666667,307.8785,305.68699999999995,301.2321666666666,295.2935833333333,293.69374999999997,292.3579166666666,291.49908333333326,290.82624999999996,290.73258333333337,290.5395833333333,290.31524999999993,290.22558333333325,290.5675833333333,290.72691666666657,290.92958333333326,291.1595833333332,291.7965833333332,292.64358333333325,293.36174999999986,294.0097499999998,294.37841666666645,294.89091666666644,295.48924999999986,296.23874999999987,296.6502499999999,297.09674999999993,297.83174999999994,298.69274999999993,299.78558333333325,300.86958333333325,302.0197499999999,303.19741666666664
70 day,324.5575714285714,323.2318571428571,321.9807142857143,320.9187142857143,319.72357142857146,318.61300000000006,317.44671428571434,316.08457142857145,314.3194285714286,310.8171428571428,306.45064285714284,305.05492857142855,303.7693571428571,302.7402142857142,301.9674999999999,301.1445,298.94364285714283,298.3122142857142,297.8169285714285,297.8432142857142,297.70035714285706,297.20821428571423,297.2877857142857,297.2662142857143,297.3023571428571,297.05235714285703,296.70892857142843,296.6059285714284,296.70849999999984,297.01992857142847,297.34349999999995,298.06292857142853,298.51778571428565,299.1997857142856,300.06964285714275,301.1290714285713,301.8432142857142,302.4387857142856,303.12121428571425
80 day,327.70099999999996,327.17725,326.53087500000004,325.641125,324.620625,323.7677500000001,322.6171250000001,321.31712500000003,319.790875,316.6475,312.9830625,311.9980625,311.0295625,310.39406249999996,309.8866875,309.2656875,308.0050625,307.57118749999995,307.24256249999996,307.14256249999994,306.7611874999999,305.50918749999994,304.8336874999999,304.3826874999999,303.81056249999995,303.2075624999999,302.75268749999987,302.45081249999987,302.30706249999986,302.33506249999994,302.33631249999996,302.6650625,302.96018749999996,303.06031249999995,303.2178124999999,303.3874374999999,303.22581249999996,303.38031249999995,303.6828125
90 day,329.2488888888889,328.49100000000004,327.6587777777778,326.7144444444445,325.77211111111114,324.9007777777778,324.02188888888895,323.1248888888889,322.11266666666666,320.32055555555553,318.0625,317.2093888888889,316.45416666666665,315.7736111111111,315.2265,314.69072222222223,313.3075,312.96683333333334,313.17116666666664,313.22127777777774,313.1178333333333,312.24305555555554,311.78216666666657,311.48761111111105,311.32438888888885,310.89383333333325,310.60161111111097,310.31427777777765,310.0771666666665,309.87416666666655,309.72283333333326,309.43738888888885,309.0373888888888,308.7422777777777,308.345611111111,308.1548333333333,307.8739444444444,307.82305555555547,307.88438888888885
