,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
1 hr,51.516966666666676,50.2213,49.922599999999996,53.48393333333335,59.01924999999998,61.08723333333332,60.14608333333334,71.73986666666666,72.07858333333333,71.74933333333333,68.43881666666668,72.23334999999999,61.81160000000001,57.88301666666668,56.38748333333335,53.074833333333345,53.235116666666656,49.5735,48.91626666666666,46.09998333333333,45.9955,44.003366666666665,51.61300000000001,51.203266666666664,47.86956666666667,43.949533333333335,47.19976666666667,46.975550000000005,43.36419999999998,40.51208333333333,39.402199999999986,36.915133333333344,36.11656666666668,35.71613333333334,38.757633333333345,37.748916666666666,36.595533333333336,34.94440000000001,34.29751666666667,35.18383333333334,33.798033333333336
1 min,52.19,51.28,49.68,53.58,59.03,59.738,59.031,72.01,70.74,71.03,66.631,72.8,61.34,58.637,56.31,53.86,52.85,49.37,49.76,47.11,46.13,43.82,51.44,50.46,47.39,43.91,47.31,47.14,43.22,39.9,39.24,36.88,36.36,35.8,38.06,37.27,36.57,34.92,34.67,35.73,33.615
1.5 hr,51.90317777777778,50.16405555555556,50.190933333333334,53.57236666666669,58.58448888888887,61.208900000000014,58.98908888888889,71.20199999999997,72.58259999999999,71.88177777777778,68.42211111111114,71.66995555555555,62.03062222222225,58.24577777777779,56.395300000000006,53.25411111111112,53.467844444444445,49.57885555555556,48.94068888888888,45.868144444444454,45.852466666666665,43.921911111111115,51.27847777777778,51.66324444444444,48.15852222222223,44.080688888888886,47.27297777777778,46.95977777777777,43.48396666666667,40.522,39.46414444444444,36.98225555555554,36.21713333333335,35.653488888888894,38.7581888888889,37.68035555555554,36.69767777777778,34.95981111111112,34.29645555555554,35.140122222222224,33.80808888888888
10 day,44.982,45.797000000000004,46.707,47.84,49.760999999999996,52.18699999999999,53.646,57.44599999999999,61.887,68.865,69.627,70.928,71.15700000000001,70.49300000000001,68.91,66.42099999999999,64.66199999999999,61.95,59.24400000000001,54.73900000000001,52.065999999999995,50.303,49.592999999999996,49.009,48.36,47.471,47.261,46.995999999999995,46.779,46.050999999999995,45.361000000000004,44.676,43.164,41.70100000000001,40.774,40.107000000000006,39.024,37.802,36.942,36.519999999999996,35.959999999999994
10 min,51.8704,50.8301,49.856,53.4824,59.522400000000005,59.3691,58.961299999999994,72.19990000000001,71.6353,71.7324,67.45490000000001,72.1826,61.2193,57.94839999999999,56.630100000000006,53.8196,52.828700000000005,49.4205,49.5646,46.74530000000001,46.0561,44.00940000000001,52.0778,50.616699999999994,47.487,43.8335,47.5425,47.2177,43.220600000000005,40.0364,39.243199999999995,36.9221,36.345,35.7668,38.162400000000005,37.6469,36.545,34.9418,34.5749,35.5159,33.6858
100 day,37.52360000000001,37.66020000000001,37.78420000000001,37.95970000000001,38.19400000000001,38.43220000000001,38.645300000000006,39.246,40.00480000000001,41.2521,41.6176,42.033699999999996,42.30830000000001,42.51720000000001,42.73950000000001,42.8969,43.0824,43.2513,43.434799999999996,43.71459999999999,43.8596,43.985,44.18679999999999,44.3779,44.5387,44.6524,44.8112,44.9639,45.0736,45.1312,45.1708,45.2063,45.2557,45.306900000000006,45.39770000000001,45.4906,45.562599999999996,45.61989999999999,45.693999999999996,45.787499999999994,45.8592
125 day,38.914000000000016,39.011440000000015,39.08976000000001,39.20680000000001,39.340480000000014,39.49376,39.59976,39.904,40.228,40.72791999999998,40.829759999999986,41.00967999999999,41.138239999999996,41.28232,41.41904,41.518,41.62896,41.7204,41.81768,41.97583999999999,42.045519999999996,42.094319999999996,42.20856,42.32368,42.41704,42.48024,42.556960000000004,42.61608000000001,42.661680000000004,42.685040000000015,42.70840000000002,42.720480000000016,42.748640000000016,42.784480000000016,42.84768000000002,42.89576000000002,42.916720000000005,42.89384000000001,42.899040000000014,42.87944000000001,42.87432000000001
15 min,51.769866666666665,50.65553333333334,49.793,53.64020000000001,59.821600000000004,59.440400000000004,59.26066666666667,72.19239999999999,71.86226666666667,71.58826666666667,67.67766666666668,72.04326666666665,61.19013333333333,57.74573333333333,56.57640000000001,53.694399999999995,52.882466666666666,49.404999999999994,49.500933333333336,46.74293333333333,46.02740000000001,43.964200000000005,51.92593333333333,50.659200000000006,47.704,43.8132,47.47846666666666,47.00046666666667,43.252733333333346,40.12146666666667,39.23526666666667,36.95606666666667,36.334666666666664,35.76266666666666,38.19873333333333,37.7066,36.57633333333333,34.970533333333336,34.55166666666667,35.43879999999999,33.7034
150 day,40.677600000000005,40.61213333333335,40.5724,40.568866666666665,40.62686666666667,40.647533333333335,40.68926666666667,40.924200000000006,41.26406666666667,41.80386666666666,41.855999999999995,41.98273333333333,42.025733333333335,42.07986666666667,42.14086666666667,42.19173333333333,42.260866666666665,42.302466666666675,42.35126666666667,42.42153333333333,42.45053333333334,42.48133333333334,42.559133333333335,42.635600000000004,42.668600000000005,42.690200000000004,42.7004,42.72586666666667,42.64073333333333,42.5626,42.4438,42.317,42.20786666666666,42.09226666666667,41.986133333333335,41.89873333333333,41.840266666666665,41.802,41.772066666666674,41.73326666666667,41.697800000000015
175 day,46.328228571428575,46.05211428571429,45.804342857142856,45.519600000000004,45.263600000000004,45.0396,44.801657142857145,44.55845714285715,44.566342857142864,44.61588571428571,44.57942857142857,44.5372,44.42205714285715,44.332457142857145,44.243028571428574,44.14034285714286,44.042457142857145,43.931828571428575,43.81034285714286,43.5708,43.45697142857143,43.35765714285714,43.33434285714285,43.31325714285714,43.29577142857143,43.22251428571429,43.19131428571429,43.17068571428572,43.124228571428574,43.07428571428572,43.01531428571429,42.95285714285715,42.890571428571434,42.81960000000001,42.700571428571436,42.60577142857144,42.500685714285716,42.411371428571435,42.340342857142865,42.28000000000001,42.22960000000001
