,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,20.71,21.4,22.3,22.44,21.76,21.195,20.605,20.04,20.425,21.32,21.1,20.810000000000002,21.310000000000002,22.515,22.855,23.32,23.545,23.14,22.46,22.29,22.235,22.700000000000003,21.825,22.035,22.865000000000002,23.674999999999997,23.619999999999997,24.08,24.745,24.740000000000002,24.46,24.855,25.265,24.545,23.985,24.134999999999998,24.48,24.645,24.47,24.145
2 hr,20.983274999999995,21.93510000000001,22.726541666666662,22.212933333333346,21.453491666666665,21.08879166666667,20.41254999999999,19.987558333333325,20.80723333333333,20.98519999999999,21.277733333333337,20.407241666666668,22.30574999999999,22.674733333333347,22.95441666666668,23.759449999999998,23.411258333333347,22.901674999999987,22.06095833333334,22.37572499999999,22.128300000000014,23.30971666666664,21.91567500000001,21.949433333333342,23.562775000000006,23.892308333333347,23.56595833333335,24.56779166666665,24.761733333333343,24.684841666666667,24.330091666666668,25.30283333333334,25.209183333333318,23.83209999999999,24.024733333333337,24.39235833333333,24.770225000000007,24.66840000000002,24.239016666666657,23.99143333333335
2.5 hr,20.973933333333335,21.97127333333334,22.729793333333333,22.235600000000012,21.523366666666668,21.11622666666667,20.508333333333326,19.97535333333332,20.79618666666666,21.03281999999999,21.30691333333333,20.428193333333333,22.309113333333336,22.69061333333334,22.929193333333345,23.772840000000002,23.365340000000007,22.90972666666665,22.05612666666668,22.37135999999998,22.120160000000016,23.325966666666638,21.91344000000002,21.908246666666674,23.569860000000006,23.90595333333333,23.569533333333354,24.54053333333332,24.764100000000017,24.66736,24.326866666666678,25.30232000000001,25.22100666666665,23.83878666666666,24.00719333333332,24.3986,24.786393333333336,24.67985333333335,24.21765999999999,24.00942000000002
20 day,21.327,21.320999999999998,21.336999999999996,21.307499999999997,21.164999999999996,21.064499999999995,21.01749999999999,21.038499999999996,21.131499999999996,21.189000000000004,21.191,21.107999999999997,21.148999999999997,21.2255,21.326500000000003,21.485500000000005,21.610000000000003,21.659500000000005,21.62600000000001,21.679000000000002,21.734,21.8885,22.021499999999996,22.139,22.265499999999996,22.366499999999995,22.456999999999997,22.642499999999995,22.821499999999997,23.035499999999995,23.136499999999998,23.269499999999997,23.377499999999998,23.392,23.4215,23.4915,23.6235,23.741499999999995,23.8415,23.9325
20 min,20.96855,21.890499999999996,22.753099999999996,22.112199999999994,21.2628,21.047949999999997,20.14685,19.9371,20.99955,20.869100000000003,21.202,20.3185,22.283700000000007,22.696550000000002,22.954,23.74525,23.476250000000004,22.871000000000006,22.03475,22.359249999999996,22.118000000000002,23.240249999999996,21.934350000000002,22.045250000000006,23.570700000000006,23.75355,23.5646,24.550850000000004,24.795799999999993,24.6542,24.322300000000002,25.350249999999992,25.180600000000002,23.91225,23.98265,24.348149999999997,24.675250000000002,24.638749999999995,24.334649999999993,23.967250000000007
200 day,33.3713,33.24555,33.12335,33.00315,32.8909,32.781150000000004,32.6663,32.543800000000005,32.167899999999996,31.82285,31.704349999999998,31.58535,31.4767,31.37295,31.27515,31.18925,31.096999999999998,31.007849999999998,30.917999999999996,30.743049999999997,30.65885,30.577950000000005,30.39910000000002,30.309250000000016,30.223900000000018,30.140200000000014,30.054800000000014,29.979000000000013,29.903600000000015,29.82540000000001,29.74595000000001,29.678550000000016,29.616900000000015,29.551800000000018,29.49240000000002,29.434400000000018,29.375300000000017,29.31455000000001,29.253650000000015,29.186100000000014
25 min,20.97804,21.881839999999997,22.74648,22.119359999999993,21.263759999999998,21.039759999999998,20.144280000000002,19.964879999999997,20.982960000000002,20.881160000000005,21.18516,20.318360000000002,22.281320000000004,22.696600000000007,22.961439999999996,23.743000000000002,23.479800000000004,22.868440000000007,22.04788,22.371199999999995,22.12648,23.248999999999995,21.93532,22.040960000000005,23.561560000000004,23.767840000000007,23.570680000000003,24.547279999999997,24.79503999999999,24.65356,24.33144,25.343399999999992,25.177279999999996,23.896200000000004,23.983760000000004,24.355999999999995,24.678039999999996,24.649479999999997,24.33592,23.97180000000001
3 hr,20.976249999999993,22.01452222222223,22.72191666666666,22.27205555555556,21.592794444444436,21.140861111111125,20.574099999999987,19.960305555555543,20.779449999999997,21.08603333333332,21.307761111111116,20.442483333333332,22.316455555555564,22.695538888888883,22.90127777777779,23.766683333333326,23.324066666666674,22.92144444444443,22.050683333333343,22.385961111111097,22.12457222222224,23.333672222222194,21.90968333333334,21.87504444444444,23.58650555555556,23.90948888888888,23.571066666666685,24.510361111111106,24.789822222222224,24.640822222222234,24.33157222222224,25.305800000000005,25.243511111111097,23.83752777777777,23.99928888888887,24.408416666666657,24.78951111111112,24.674388888888906,24.21967777777776,24.019927777777784
3.5 hr,20.984476190476187,22.035942857142853,22.736109523809528,22.306785714285727,21.656680952380945,21.161652380952404,20.642176190476185,19.949499999999993,20.76511904761905,21.13616666666665,21.292019047619053,20.449338095238097,22.343347619047634,22.69408571428569,22.87578095238097,23.761842857142852,23.317304761904765,22.942833333333326,22.05986666666667,22.397852380952365,22.1220523809524,23.334666666666656,21.90459047619049,21.8538619047619,23.60434285714285,23.916823809523798,23.57517142857144,24.482571428571426,24.795123809523826,24.63299523809525,24.347238095238108,25.334561904761912,25.258980952380945,23.828361904761902,23.988752380952373,24.42709047619047,24.8029,24.672823809523813,24.22694285714285,24.04743809523811
30 day,21.994666666666664,21.991666666666664,22.002666666666663,21.957666666666665,21.820999999999994,21.720666666666666,21.588,21.465,21.256999999999994,21.163000000000004,21.06533333333333,20.975333333333335,21.014000000000003,21.123,21.210000000000004,21.35733333333334,21.45533333333334,21.523333333333337,21.545333333333343,21.624666666666666,21.629,21.68933333333333,21.738999999999997,21.791999999999994,21.882666666666662,21.94366666666666,21.97066666666666,22.052999999999997,22.169666666666664,22.28933333333333,22.42666666666667,22.610333333333333,22.744666666666667,22.88566666666667,22.982000000000003,23.068,23.167000000000005,23.289666666666665,23.391666666666666,23.512
