,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-12,2019-02-13,2019-02-14,2019-02-15
20 min,68.7529,69.53560000000002,69.76894999999999,68.7707,68.41220000000001,68.99040000000002,66.28259999999999,65.71130000000001,64.18155,66.30195,66.70165,67.86890000000001,60.611000000000004,63.69515,64.52324999999999,65.10310000000001,67.71875,68.83780000000002,70.13220000000001,68.50575,68.9676,70.03295,68.7966,68.32834999999999,72.5197,72.68385,71.47699999999999,73.85959999999999,72.93974999999999,73.83824999999999,75.95190000000001,84.8785,81.62810000000002,81.50000000000001,83.75999999999998,83.08745,83.85349999999998,83.43405
200 day,92.225287,92.02725999999997,91.83596699999997,91.65315749999996,91.45645799999997,91.24985499999995,91.02942549999997,90.80692649999997,90.57917099999999,90.09737649999997,89.452068,89.245662,89.0094745,88.78912050000001,88.576029,88.38238449999999,88.22014949999999,88.04503550000001,87.89390750000003,87.74751300000001,87.32529300000002,87.18374650000001,87.040448,86.909996,86.66452450000001,86.542299,86.40671999999999,86.2901505,86.17283450000001,86.0516265,85.85368050000001,85.8269535,85.79711700000001,85.77232599999999,85.72943599999999,85.71440149999998,85.704247,85.6723525
25 min,68.80856,69.56148000000002,69.75116000000001,68.76976,68.40956000000001,68.96792000000002,66.23812,65.77664,64.16412,66.26115999999999,66.71624,67.84316000000001,60.5598,63.666320000000006,64.54520000000001,65.12588000000001,67.7172,68.84384000000001,70.14964,68.54652000000002,68.96824000000001,70.06016000000001,68.79288000000001,68.33147999999997,72.53256,72.69188,71.49391999999997,73.86568,72.9334,73.84751999999999,75.93632000000001,84.90980000000002,81.6196,81.49780000000001,83.78559999999999,83.14399999999999,83.83639999999997,83.43827999999999
3 hr,68.64141111111113,69.90073333333336,69.62027777777777,68.85770555555558,68.72288888888892,69.14382777777783,67.62652777777775,65.51545555555556,64.98514999999999,65.32578333333333,66.74197222222223,68.31859999999998,60.588661111111136,63.961650000000006,64.84302222222223,64.72033333333336,67.9941444444444,68.86538888888887,70.19392222222221,68.90721666666666,68.69980000000002,70.09705,68.81835000000002,68.26512222222222,72.69278333333331,72.45212222222221,71.54748888888886,73.44372222222218,73.22336666666669,73.88466111111106,75.7849222222222,84.79048888888889,81.74449444444448,81.38297222222224,83.85644999999998,83.67877777777775,83.61011111111112,83.35978333333331
3.5 hr,68.66713809523812,69.94986190476192,69.62381428571429,68.8714666666667,68.8255523809524,69.18888571428576,67.76063809523806,65.53682857142861,65.05318095238093,65.2170619047619,66.79042380952383,68.30712380952377,60.68179047619051,63.895423809523805,64.92843809523814,64.70876666666669,67.99239047619045,68.91869523809524,70.27735238095237,68.9387238095238,68.65300000000003,70.1139619047619,68.86168095238096,68.25798095238095,72.6928476190476,72.43983333333331,71.54253809523806,73.35671428571426,73.28239523809526,73.92287142857138,75.72229523809521,84.75400952380949,81.7434142857143,81.35118571428572,83.83118571428565,83.69083333333333,83.5534095238095,83.35974761904758
30 day,74.93187000000002,74.52855333333333,74.04240666666668,73.45563666666666,72.76969,72.23465333333334,71.69487666666667,71.14303666666666,70.55253,69.56224666666667,69.12636333333333,68.96681666666667,68.57223666666667,68.34726333333334,68.19571666666667,68.03733333333335,67.953,67.87433333333334,67.85266666666666,67.725,67.35233333333333,67.32933333333334,67.27233333333335,67.29566666666668,67.51366666666668,67.62633333333335,67.69033333333336,67.86466666666668,68.01833333333335,68.19166666666668,68.81933333333333,69.49266666666668,70.11866666666667,70.61866666666666,71.63466666666666,72.16666666666667,72.68933333333332,73.44466666666666
30 min,68.85813333333333,69.57523333333334,69.7492,68.7848,68.406,68.95126666666668,66.2351,65.80480000000001,64.18976666666667,66.20779999999999,66.72753333333333,67.81680000000001,60.51750000000002,63.6491,64.55166666666666,65.1559,67.7436,68.8412,70.14653333333334,68.57010000000001,68.96520000000001,70.06706666666668,68.7809,68.33056666666663,72.52846666666667,72.68906666666666,71.51183333333331,73.86206666666666,72.91503333333334,73.8576,75.94376666666668,84.91950000000001,81.61366666666667,81.49073333333335,83.81656666666666,83.19983333333333,83.81933333333332,83.42923333333334
4 hr,68.68990000000004,69.96058333333332,69.62595416666667,68.88537083333338,68.96672083333337,69.2251541666667,67.85892083333331,65.5937416666667,65.12827916666664,65.10063750000002,66.81259166666665,68.2523583333333,60.813733333333374,63.81185416666666,64.94802500000003,64.69857916666668,67.96758749999998,68.92456250000001,70.25999583333332,68.95493333333333,68.62002083333337,70.12327916666665,68.85764583333334,68.21670833333333,72.69021666666666,72.4049583333333,71.54076666666666,73.2566458333333,73.31581250000004,73.97274999999998,75.68891666666663,84.77271249999994,81.76392500000004,81.29509583333329,83.78544999999998,83.70802083333335,83.50841666666669,83.36635833333328
4.5 hr,68.6984555555556,69.96107037037035,69.64397777777776,68.94424814814816,69.08041111111118,69.2254074074074,67.9048333333333,65.68210370370373,65.26229999999997,64.95615555555554,66.80526296296296,68.23170740740738,60.99461481481486,63.691744444444446,64.90234814814818,64.64229259259261,67.90946666666666,68.93052592592593,70.22549629629631,68.94267777777773,68.61031851851855,70.13914074074076,68.8752259259259,68.17552962962965,72.67249999999999,72.37099999999997,71.55546296296298,73.1295555555555,73.33676296296302,73.99417777777775,75.66369629629625,84.84433703703698,81.82236666666672,81.2391481481481,83.75439259259254,83.69909259259259,83.48001481481484,83.37128888888886
40 day,77.26913750000001,76.83735,76.37228500000002,75.89192750000001,75.45853,75.0599875,74.60045000000001,74.144795,73.78297750000002,72.96865250000002,71.71997750000001,71.1937675,70.59149000000002,70.11840750000002,69.67577750000001,69.2503975,68.86887,68.67743499999999,68.61673499999999,68.53318249999998,68.28517749999997,68.2774475,68.27403749999999,68.23225000000001,68.26550000000002,68.31600000000002,68.30000000000003,68.36725000000001,68.37400000000001,68.38650000000001,68.623,69.051,69.404,69.73374999999999,70.39599999999999,70.75325,71.1335,71.49899999999998
