,2018-12-11,2018-12-12,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
1 hr,83.71243333333335,83.41678333333334,80.40738333333333,78.95,80.45458333333333,78.14676666666668,77.41469999999998,76.10053333333335,77.00593333333335,78.59370000000003,79.96331666666667,78.95963333333333,84.37146666666665,87.54951666666668,88.83405000000003,88.72718333333334,91.01685,90.65771666666666,88.81501666666666,89.87736666666666,89.09106666666663,92.40818333333333,90.84383333333335,89.16271666666667,91.27606666666667,91.74958333333332,90.34955,87.13901666666662,89.04726666666669,92.12381666666668,91.17271666666669,89.24741666666665,92.32341666666669,80.62793333333337,84.05855000000004,96.43208333333334,97.75131666666665,103.69738333333326,102.27354999999996,105.17964999999995,106.04446666666671
1 min,83.45,83.01,80.15,79.23,79.99,78.36,77.42,76.54,77.88,78.91,80.37,78.69,84.42,87.58,89.02,88.91,91.04,90.69,88.57,89.92,89.3,92.52,91.32,89.12,91.49,91.73,90.47,87.23,89.24,92.27,91.22,88.41,92.5,80.019,84.08,97.64,97.27,102.33,102.24,105.25,106.84
1.5 hr,83.70977777777779,83.36297777777779,80.35503333333332,79.1303777777778,80.58671111111109,78.53114444444448,77.43622222222218,76.2216111111111,76.77050000000003,78.5699111111111,80.11360000000002,79.02066666666663,84.44285555555554,87.54652222222224,88.86377777777781,88.72577777777776,90.89992222222223,90.6688111111111,88.84744444444445,89.87565555555555,89.15882222222223,92.34894444444443,90.86842222222221,89.15774444444446,91.19987777777777,91.5944,90.3463111111111,87.11106666666667,88.95585555555554,92.00528888888891,91.13374444444445,89.42542222222222,92.19575555555556,80.81911111111114,84.08816666666671,96.20117777777777,98.15816666666666,103.10614444444442,102.29564444444442,105.24709999999997,105.9067444444445
10 day,84.01499999999999,83.80999999999999,82.68299999999999,82.199,81.799,81.517,80.873,80.27799999999999,78.822,78.185,78.299,78.16999999999999,78.776,79.79100000000001,81.036,82.45499999999998,83.76699999999998,84.89399999999999,85.822,87.83500000000001,88.895,89.705,90.077,90.088,90.345,90.418,90.39500000000001,90.261,90.23499999999999,90.46699999999998,90.65799999999999,90.249,90.37,89.47800000000001,88.74000000000001,89.326,90.003,91.51200000000001,92.81400000000001,94.11500000000001,95.67699999999999
10 min,83.44000000000001,83.155,80.3182,79.01,80.3789,78.44149999999999,77.2165,76.16900000000001,77.66499999999999,78.56899999999999,80.1666,78.832,84.328,87.5615,88.95930000000001,88.68599999999999,91.10099999999998,90.691,88.611,89.948,89.2875,92.48230000000002,91.006,89.1615,91.47150000000002,91.70649999999999,90.2997,87.25250000000001,89.11380000000001,92.2741,91.2389,88.53800000000001,92.54469999999999,80.15889999999999,84.0165,97.1839,97.401,102.5737,102.2155,105.2974,106.61600000000001
100 day,109.77249999999997,109.12759999999997,107.82899999999997,107.15629999999997,106.5373,105.98279999999998,105.49510000000001,104.9733,103.93809999999999,102.43449999999997,101.95409999999998,101.463,100.994,100.5567,100.12780000000001,99.73640000000002,99.34940000000002,98.97630000000001,98.58500000000002,97.8353,97.4673,97.10279999999999,96.7262,96.3396,95.96920000000001,95.72720000000001,95.49780000000001,95.235,95.01180000000001,94.80220000000001,94.56530000000001,94.31750000000002,94.1198,93.7919,93.4945,93.32780000000001,93.17329999999998,93.07009999999998,92.96339999999998,92.88119999999998,92.79939999999996
125 day,116.65375999999996,116.16255999999997,115.11863999999996,114.60775999999997,114.09943999999997,113.58111999999997,113.07055999999997,112.55895999999996,111.55487999999994,110.05495999999995,109.56807999999995,109.05191999999997,108.56647999999997,108.11007999999997,107.66871999999998,107.21423999999998,106.75343999999997,106.28919999999997,105.82439999999997,104.87831999999996,104.40911999999997,103.96943999999996,103.52743999999997,103.08591999999999,102.64576,102.24448,101.89775999999999,101.586,101.26984,100.98792000000002,100.68848000000001,100.34896,100.05687999999999,99.67376,99.31927999999999,99.07752,98.80488,98.57296,98.33568,98.15327999999998,97.97031999999999
15 min,83.45366666666668,83.24486666666668,80.23906666666667,78.89966666666666,80.44726666666666,78.33966666666667,77.25433333333332,76.08800000000001,77.56273333333333,78.564,80.08073333333333,78.87126666666667,84.35000000000001,87.59500000000001,88.93486666666668,88.69166666666666,91.16266666666667,90.6832,88.62666666666668,89.917,89.25166666666668,92.50120000000001,90.96326666666667,89.14986666666668,91.43166666666667,91.77066666666668,90.31113333333332,87.2702,89.10586666666667,92.24873333333333,91.25293333333333,88.60933333333334,92.59773333333332,80.16093333333333,84.02499999999999,97.03893333333332,97.48306666666664,102.71693333333333,102.11966666666667,105.29226666666665,106.57400000000001
150 day,119.54873333333332,119.22859999999999,118.5249333333333,118.16959999999999,117.83553333333332,117.48553333333332,117.1297333333333,116.76019999999997,116.01033333333328,114.94906666666662,114.60986666666662,114.25879999999998,113.94886666666663,113.62819999999998,113.32393333333331,113.00359999999996,112.69739999999997,112.3893333333333,112.06073333333329,111.39719999999997,111.03739999999998,110.69159999999997,110.32266666666663,109.9511333333333,109.60706666666665,109.26173333333332,108.9105333333333,108.55039999999997,108.20846666666664,107.88759999999998,107.57739999999997,107.22939999999997,106.90606666666663,106.48426666666664,106.10339999999998,105.79919999999998,105.4801333333333,105.19806666666663,104.91846666666663,104.64866666666663,104.37019999999995
175 day,119.70125714285709,119.48914285714278,119.04017142857134,118.81371428571421,118.58108571428565,118.35011428571423,118.10068571428565,117.84948571428565,117.31297142857134,116.56274285714277,116.33857142857134,116.11068571428565,115.92634285714277,115.7434285714285,115.58085714285707,115.41474285714277,115.25005714285705,115.08868571428562,114.90817142857132,114.51874285714277,114.32114285714277,114.1011999999999,113.8586285714285,113.6090285714285,113.3744571428571,113.15519999999995,112.92439999999993,112.67542857142851,112.43102857142851,112.1986285714285,111.96457142857136,111.70702857142851,111.48439999999992,111.18931428571423,110.91988571428566,110.72691428571424,110.53451428571422,110.34388571428568,110.15868571428568,109.97748571428566,109.80548571428567
