,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,29.015,29.045,29.03,28.965,28.695,28.490000000000002,28.4,28.145,27.284999999999997,26.995,28.155,28.46,28.585,28.645,29.22,29.735,30.145,30.43,30.490000000000002,30.310000000000002,30.48,30.335,30.689999999999998,31.95,32.754999999999995,32.629999999999995,33.185,33.870000000000005,33.855000000000004,33.885,33.864999999999995,33.980000000000004,34.68,35.19,35.405,35.364999999999995,35.254999999999995,35.425,35.89,36.224999999999994,36.29,36.45
2 hr,29.107175000000005,29.065991666666665,28.95858333333332,28.93495833333332,28.54355,28.585133333333328,28.465941666666666,27.93962499999999,26.72765833333333,27.494474999999998,28.006041666666658,28.843291666666662,28.401966666666656,28.95390833333334,29.450900000000008,30.00294166666666,30.30245833333336,30.50609999999998,30.442016666666653,30.208399999999994,30.34607499999998,30.37625833333333,30.805599999999984,32.93844166666666,32.588675000000016,32.620533333333334,33.593816666666655,34.03776666666669,33.70099166666667,33.927725000000024,33.557633333333335,34.330025,34.999025,35.36196666666667,35.629475,35.165624999999984,35.26136666666668,35.695716666666655,36.21342499999998,36.40445,36.41535,36.69539999999999
2.5 hr,29.094860000000008,29.08155999999999,28.962293333333317,28.939726666666655,28.572660000000013,28.590199999999992,28.557313333333326,27.929719999999993,26.81269333333333,27.43291333333333,28.01335333333333,28.849019999999996,28.434133333333307,28.964853333333345,29.4525,29.975206666666665,30.294093333333343,30.476653333333314,30.447106666666652,30.216166666666663,30.356079999999995,30.388213333333322,30.79781333333333,32.910979999999995,32.607633333333354,32.617786666666674,33.55495333333333,34.061206666666685,33.722120000000025,33.843033333333345,33.51714,34.32424000000001,34.97584000000003,35.351066666666675,35.62741333333333,35.14881333333331,35.255299999999984,35.71284000000001,36.19044000000001,36.403986666666654,36.42791333333333,36.69386000000002
20 day,28.841500000000003,28.845499999999998,28.891499999999997,28.942500000000003,28.958,28.976999999999997,28.994,28.98550000000001,28.897499999999997,28.735000000000003,28.551000000000005,28.501000000000005,28.407000000000004,28.392500000000005,28.392500000000002,28.439500000000002,28.505000000000003,28.580999999999996,28.6495,28.708999999999996,28.887499999999996,28.9815,29.116500000000002,29.362000000000005,29.6635,29.989000000000004,30.2825,30.58200000000001,30.854500000000012,31.15500000000001,31.39500000000001,31.694500000000005,31.9985,32.2915,32.5655,32.81349999999999,33.047999999999995,33.306999999999995,33.60599999999999,33.88549999999999,34.187,34.497
20 min,29.109249999999996,29.111250000000005,29.007349999999995,28.9015,28.4763,28.592000000000006,28.32115,28.02385,26.51395,27.7702,28.019350000000003,28.790699999999998,28.318149999999992,28.92825,29.488000000000007,30.0037,30.295249999999992,30.59670000000001,30.397249999999996,30.208250000000003,30.291900000000005,30.37235,30.9115,32.885099999999994,32.60155,32.61825,33.70039999999999,34.0036,33.61,33.965050000000005,33.697449999999996,34.34115000000001,35.1019,35.3635,35.55725,35.1961,35.2396,35.63924999999998,36.20675,36.32785,36.34420000000001,36.57275
200 day,35.662600000000005,35.59205,35.52285,35.45605,35.3837,35.31025,35.23605,35.15635,35.07085,34.902249999999995,34.68275,34.61469999999999,34.545849999999994,34.48089999999999,34.4199,34.367,34.3199,34.2677,34.21865,34.16915,34.07594999999999,34.0298,33.98585,33.9502,33.9178,33.88665,33.857299999999995,33.82825,33.79405,33.76495,33.73225000000001,33.700750000000006,33.66725000000001,33.633350000000014,33.599750000000014,33.56800000000001,33.53840000000002,33.51150000000001,33.49905000000002,33.48920000000001,33.48140000000001,33.475150000000006
25 min,29.123399999999993,29.120320000000007,28.999080000000003,28.904399999999995,28.484839999999995,28.588600000000014,28.326520000000002,28.04228,26.482960000000002,27.747759999999992,28.031600000000008,28.787359999999993,28.32951999999999,28.917759999999998,29.489680000000003,30.01275999999999,30.297199999999986,30.58836000000001,30.398879999999995,30.212200000000006,30.29676000000001,30.378279999999997,30.906399999999998,32.88723999999999,32.597840000000005,32.62136,33.69852,34.00448,33.61064,33.97364,33.688559999999995,34.33272,35.10652,35.3632,35.56852000000001,35.19036,35.24248,35.64091999999998,36.21244,36.34467999999999,36.355,36.5822
3 hr,29.10462222222223,29.107433333333333,28.958827777777763,28.947733333333307,28.60825000000003,28.594522222222217,28.606333333333332,27.935188888888884,26.867844444444422,27.36825555555557,28.019038888888883,28.848277777777774,28.46711666666665,28.96592222222222,29.469655555555555,29.94002222222221,30.277727777777788,30.462161111111094,30.45086666666663,30.215477777777764,30.365927777777774,30.383961111111102,30.79109999999998,32.89093333333332,32.61198888888891,32.623000000000005,33.52953333333332,34.06241666666668,33.74760000000003,33.7568,33.46813333333333,34.321577777777804,34.95566111111115,35.34101666666668,35.613972222222216,35.12540555555555,35.245233333333324,35.73008333333333,36.17373888888891,36.403266666666646,36.44192222222223,36.68506111111113
3.5 hr,29.113585714285705,29.116457142857143,28.94650476190475,28.955938095238082,28.640452380952407,28.60413333333332,28.65671904761903,27.940704761904765,26.897633333333314,27.312923809523824,28.02505238095238,28.830671428571428,28.49679999999999,28.959047619047613,29.485709523809533,29.90849047619048,30.25930000000002,30.466380952380923,30.438276190476174,30.20333809523809,30.373042857142856,30.376790476190468,30.79305238095236,32.899371428571406,32.62610952380956,32.63844761904762,33.49733809523809,34.06918095238096,33.769200000000005,33.70231428571428,33.41580952380951,34.31050952380954,34.94039523809526,35.33820476190477,35.60435238095236,35.097699999999996,35.22235714285715,35.73949523809523,36.163047619047646,36.395642857142846,36.44799047619048,36.67663333333333
30 day,28.947000000000003,29.021,29.074333333333335,29.070333333333338,29.035666666666668,28.990000000000002,28.945333333333338,28.880000000000006,28.770666666666667,28.588000000000005,28.56766666666667,28.590333333333337,28.597000000000005,28.630666666666674,28.674333333333337,28.72966666666667,28.791333333333334,28.850333333333328,28.906,28.920999999999996,28.973999999999993,28.979999999999997,29.037999999999997,29.15233333333333,29.270666666666664,29.392999999999997,29.548666666666666,29.714666666666673,29.870333333333342,30.042666666666673,30.21500000000001,30.408666666666672,30.633666666666674,30.87833333333334,31.175000000000008,31.478666666666665,31.72566666666667,31.977666666666668,32.242666666666665,32.51566666666666,32.76466666666666,33.04
30 min,29.133666666666663,29.119100000000007,28.99213333333334,28.909333333333333,28.487533333333328,28.58086666666668,28.338599999999996,28.047300000000003,26.476133333333337,27.727133333333327,28.040166666666675,28.78396666666666,28.3476,28.91363333333333,29.487400000000004,30.020299999999988,30.30099999999999,30.58016666666667,30.399733333333323,30.21396666666668,30.29970000000001,30.382733333333324,30.902466666666665,32.89053333333332,32.58603333333333,32.61880000000001,33.69443333333333,34.004733333333334,33.61653333333333,33.984700000000004,33.67746666666666,34.33310000000001,35.10443333333333,35.36443333333333,35.57693333333334,35.18946666666666,35.24173333333333,35.647366666666656,36.21833333333334,36.360899999999994,36.36123333333333,36.587833333333336
