,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
5 min,116.748,122.574,120.1372,119.165,118.66300000000001,119.811,115.77939999999998,113.80799999999999,122.54479999999998,121.30799999999999,123.4182,124.33300000000001,128.61899999999997,134.163,135.93400000000003,136.013,131.527,132.16500000000002,139.6952,142.2516,145.142,151.94639999999998,149.1192,149.80300000000003,148.401,152.0512,149.6814,148.572,147.808,146.185,146.60999999999999,146.916,145.7116,147.3572,148.43,149.783,157.3796,155.2414,154.8602,151.0066
5.5 hr,117.58400909090909,122.31016666666667,119.58259393939396,119.77248181818177,119.95146363636364,119.64130606060608,118.02969696969684,115.81912424242422,118.97340909090906,121.90997272727272,122.98048181818173,124.23134848484848,128.50983030303027,134.041306060606,135.56718787878785,136.5591393939393,131.35638787878787,131.98266060606065,141.32993030303044,141.89013333333324,145.1431212121212,150.9956,149.8591787878788,149.09294848484856,148.00962121212126,151.99676666666662,149.84752727272732,149.51079696969694,147.31942727272715,145.99266666666668,145.99716969696962,147.5211393939394,145.28227575757575,145.3015515151515,148.53563939393956,150.34728181818193,156.61239696969707,155.0417545454546,155.4668575757576,152.59515454545465
50 day,137.98900000000003,137.2092,136.40920000000003,135.5612,134.7978,134.105,133.4036,132.16000000000003,131.19400000000002,129.82380000000003,129.43720000000002,129.18900000000002,128.961,128.89440000000002,128.9258,128.90140000000002,128.83720000000002,128.7628,128.71479999999997,128.6842,128.74659999999997,128.944,129.1108,129.24320000000003,129.3664,129.65300000000002,129.9386,130.3132,130.4728,130.7046,131.09760000000003,131.60760000000002,132.0452,132.5806,133.0778,133.61819999999997,134.18479999999997,134.701,135.14699999999996,135.37099999999995
50 min,117.33833999999997,122.74236,119.43379999999999,119.08519999999999,118.56062000000001,119.08464000000005,115.06921999999999,114.97654,121.63868000000001,121.52372,123.22186000000002,124.59906000000002,128.57580000000002,134.25005999999996,136.1445,136.70188000000002,131.34118,131.74176000000006,139.84810000000002,142.29515999999998,145.19038,151.48941999999997,149.15958000000003,149.4316,148.47232000000002,152.26124000000002,149.56584000000007,148.75397999999998,147.31426,146.13458000000003,146.54578,147.46403999999995,145.55594000000002,146.91324000000003,148.611,149.83028,156.94768000000002,155.20466,155.15521999999999,151.04763999999997
55 min,117.34821818181817,122.73143636363636,119.35949090909091,119.08087272727273,118.58643636363638,119.05587272727279,115.01752727272725,115.03121818181819,121.57154545454544,121.55109090909092,123.25709090909092,124.6062363636364,128.56778181818183,134.2656909090909,136.12318181818182,136.72647272727275,131.32047272727274,131.69841818181823,139.87883636363637,142.3145636363636,145.1718,151.49038181818182,149.1224181818182,149.41325454545458,148.46956363636366,152.25058181818184,149.5567818181819,148.79925454545452,147.33596363636363,146.1529636363637,146.51974545454544,147.46785454545451,145.53040000000001,146.86149090909092,148.6067272727273,149.84412727272723,156.90843636363638,155.19952727272727,155.16183636363633,151.07536363636362
6 hr,117.63092222222214,122.14474166666672,119.8667055555556,119.92104444444436,119.87027777777779,119.75102777777782,118.21250277777767,115.98139166666662,118.7006611111111,121.89180555555558,122.80440833333326,124.02743888888887,128.44888055555552,133.84770277777776,135.5168694444444,136.53137222222213,131.33899444444444,131.9911666666667,141.34901388888903,141.928111111111,145.11982499999993,150.78998333333337,149.84240833333328,149.14498055555563,148.09985277777778,151.91428333333332,149.85031944444447,149.4597777777777,147.40902777777768,146.02772500000003,145.95289166666663,147.6889416666667,145.2225388888889,145.30662500000003,148.5721250000002,150.30240277777784,156.50910833333342,155.06413055555566,155.4698111111111,152.85820277777785
6.5 hr,117.72717435897427,121.93941538461544,120.20641538461544,119.9642974358973,119.75949487179487,119.79143076923081,118.35502051282046,116.05901794871785,118.50779487179486,121.93041025641024,122.54347179487173,123.80330256410257,128.35364358974348,133.55656410256407,135.53806923076922,136.48798205128196,131.2761794871795,131.96001538461545,141.1495102564104,141.95945384615374,145.0391923076922,150.63840512820516,149.84830769230766,149.23507435897443,148.19428205128204,151.7771615384615,149.81768205128205,149.46129487179485,147.41125641025633,146.07442051282055,145.97366923076927,147.87156923076932,145.27619743589742,145.22824871794876,148.5229692307694,150.28233076923092,156.22065897435903,155.11401025641038,155.3529435897436,153.06319743589754
60 day,141.33133333333336,140.78583333333336,140.14849999999998,139.547,138.9286666666667,138.29883333333333,137.60500000000002,136.12800000000001,134.66450000000003,132.71433333333337,132.15283333333338,131.66150000000002,131.29100000000003,131.02183333333338,130.94150000000002,130.86633333333336,130.66466666666668,130.4596666666667,130.34133333333332,130.29333333333335,130.43283333333332,130.63483333333335,130.8355,131.09483333333336,131.28166666666667,131.56616666666667,131.7965,132.0415,132.10216666666668,132.1705,132.24450000000002,132.34050000000002,132.3826666666667,132.472,132.65633333333332,132.89583333333331,133.20616666666666,133.4585,133.7088333333333,133.9848333333333
70 day,143.07600000000002,142.61485714285715,142.08499999999998,141.60471428571427,141.14571428571426,140.69399999999996,140.14542857142854,139.03842857142854,138.00428571428571,136.53742857142856,136.07142857142858,135.6052857142857,135.19400000000002,134.8467142857143,134.51671428571433,134.15614285714292,133.71500000000003,133.29385714285718,133.0014285714286,132.49871428571427,132.37442857142855,132.3928571428571,132.38171428571428,132.5127142857143,132.62585714285714,132.7427142857143,132.81757142857148,132.91985714285715,132.99314285714286,133.12671428571426,133.2222857142857,133.35742857142858,133.52128571428568,133.67,133.86714285714285,134.0658571428571,134.2828571428571,134.49057142857143,134.64314285714283,134.77271428571427
80 day,142.25962500000006,142.16537500000004,141.95950000000002,141.753375,141.54575000000003,141.33325,141.045125,140.44400000000002,139.94675,138.71412499999997,138.36849999999998,138.03775,137.71824999999998,137.479125,137.26475,137.03225,136.756,136.46575,136.231875,135.88425,135.736125,135.67024999999998,135.5585,135.44462500000003,135.28450000000004,135.15200000000004,135.00275000000005,134.70075000000003,134.585375,134.48887499999998,134.43712499999998,134.395125,134.45862499999998,134.54762499999998,134.60899999999998,134.675625,134.80674999999997,134.953,135.105125,135.28412499999996
90 day,140.66588888888893,140.62777777777782,140.55988888888893,140.48811111111112,140.3957777777778,140.29622222222224,140.1316666666667,139.79100000000003,139.5687777777778,139.16744444444444,139.03266666666667,138.9011111111111,138.78766666666667,138.74255555555558,138.71122222222223,138.68122222222223,138.62133333333333,138.36833333333334,138.1732222222222,137.94688888888885,137.88377777777774,137.86111111111106,137.8193333333333,137.7842222222222,137.71566666666664,137.69544444444443,137.63233333333335,137.45355555555554,137.36288888888888,137.24211111111111,137.1232222222222,136.99522222222225,136.84855555555558,136.69733333333335,136.54322222222223,136.41155555555557,136.37955555555553,136.3101111111111,136.28577777777775,136.2552222222222
Tomorrow,122.65,120.2,119.12,118.87,119.2,115.71,115.01,113.26,123.34,123.35,124.36,128.55,134.1,135.86,136.0,131.61,132.16,139.73,141.13,145.14,152.07,149.47,149.85,148.43,151.89,149.7,148.95,147.81,146.12,146.64,146.89,145.76,147.63,148.62,149.79,157.32,155.27,154.85,151.09,NULL
