,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14
30 day,69.19966,69.16655666666666,69.25819666666666,69.22274,69.09226,68.93618333333332,68.76843333333333,68.54603666666667,68.17680333333334,67.55022333333334,66.99515666666667,66.81566666666667,66.51466666666667,66.331,66.19733333333335,66.05233333333334,65.92833333333334,65.797,65.631,65.42666666666666,65.283,65.10166666666667,64.92233333333333,64.849,64.76233333333332,64.73099999999998,64.76533333333332,64.85733333333332,64.88799999999998,64.87399999999998,64.94166666666665,65.10866666666665,65.29266666666665,65.52799999999998,65.80899999999998,66.28933333333332,66.72166666666665,67.08166666666665,67.41133333333332,67.76199999999999,68.09866666666666,68.43299999999999
30 min,67.51436666666667,68.32616666666668,69.102,67.72426666666668,64.30476666666667,64.7462,64.26686666666666,62.90486666666667,60.721500000000006,61.93156666666665,63.36180000000002,62.93506666666668,61.368700000000004,63.681933333333326,63.62183333333334,64.32306666666665,64.24796666666666,64.77736666666667,64.91783333333336,64.70216666666668,66.07209999999999,65.84319999999997,66.45916666666668,67.83500000000001,66.56383333333335,67.12963333333333,68.01763333333332,69.884,68.91233333333334,68.6011,69.71550000000002,69.7186,70.28746666666665,71.21903333333333,71.27609999999999,74.46353333333333,72.7554,72.99073333333334,72.95536666666668,73.44603333333335,73.57973333333332,73.2692
4 hr,67.23322499999998,68.74639166666664,68.8676416666667,67.96652916666669,65.11207499999999,64.70977916666668,65.15551666666666,62.933016666666695,61.571287500000025,61.158045833333304,63.36025416666673,63.285779166666664,61.71951666666668,63.64392500000003,63.688125000000014,64.1613541666667,64.50065833333333,64.5145375,64.85158750000004,64.79097916666669,66.03814583333323,65.74038333333338,66.22675,67.84347083333337,66.49680833333326,66.71922083333331,67.78734166666666,69.85056250000002,68.72169583333334,68.65857083333339,69.51915000000007,69.73767083333337,70.28960000000001,71.09163333333332,71.50306250000003,74.15878750000002,72.24500000000002,73.00754583333335,73.18301249999989,73.43656250000004,73.51505000000006,73.44988749999997
4.5 hr,67.25252222222217,68.77344444444446,68.87460740740744,68.02864074074076,65.20844074074073,64.7003481481482,65.20309999999998,62.963725925925964,61.663922222222254,61.076288888888854,63.339592592592645,63.31162962962964,61.76214444444445,63.624662962963015,63.67264814814814,64.0961,64.49886296296297,64.50508888888889,64.83709629629631,64.79509629629632,66.0030148148147,65.7360481481482,66.20439259259257,67.83368518518522,66.53222962962953,66.68936296296295,67.78721111111112,69.84128148148154,68.71285925925928,68.65468518518524,69.46982592592595,69.78349629629635,70.31217777777776,71.02733703703709,71.53041111111109,74.16618888888891,72.17992222222222,72.97924444444445,73.18773703703691,73.42802222222222,73.49076296296302,73.45455555555554
40 day,69.99663,69.90225000000001,69.796975,69.646735,69.42896750000001,69.2074575,68.97869,68.71816,68.4716475,67.990995,67.62355499999998,67.486195,67.2811375,67.142075,66.9957775,66.8246025,66.6551675,66.5219175,66.41111250000002,66.29156250000003,66.25686750000003,66.18975000000003,66.10025000000002,66.06550000000001,66.04525000000001,66.005,66.0085,66.04025,66.0165,65.964,65.9515,65.91274999999999,65.868,65.89975,65.945,66.1075,66.25500000000001,66.4025,66.526,66.63525,66.78049999999999,66.99175
45 min,67.56226666666667,68.35433333333333,69.06642222222223,67.75962222222222,64.39371111111112,64.6481111111111,64.2208,62.99657777777778,60.827244444444474,61.79937777777777,63.340533333333354,62.9564888888889,61.37113333333335,63.64986666666669,63.6322888888889,64.32182222222221,64.3081333333333,64.75655555555556,64.9174888888889,64.75404444444445,66.07406666666665,65.86526666666666,66.42988888888888,67.86255555555556,66.54628888888892,67.10195555555555,68.02355555555556,69.89573333333334,68.92146666666665,68.60124444444446,69.73582222222224,69.64282222222222,70.2873777777778,71.23666666666666,71.25948888888887,74.44982222222221,72.6641111111111,72.97206666666668,72.99891111111113,73.46484444444445,73.59202222222221,73.27713333333334
5 day,68.354,67.95599999999999,67.89200000000001,67.846,67.362,66.83399999999999,66.074,64.814,63.278000000000006,61.896,62.374,62.988,62.736000000000004,62.86,62.99400000000001,63.162,63.396,64.138,64.382,64.588,64.922,65.228,65.576,66.156,66.59,66.804,67.27000000000001,67.964,68.19,68.562,69.10999999999999,69.422,69.446,69.91400000000002,70.424,71.364,72.026,72.63,72.966,73.414,73.22999999999999,73.256
5 hr,67.2873166666666,68.78195333333336,68.84969666666669,68.09704333333333,65.31743000000002,64.7006566666667,65.24498333333335,63.0145066666667,61.744060000000026,60.97661666666662,63.32880000000004,63.34567999999996,61.77119333333332,63.61156000000006,63.65103333333334,64.04943333333335,64.48338666666672,64.48832666666668,64.82504000000002,64.79092000000004,65.97143999999992,65.73087000000004,66.1784433333333,67.7977566666667,66.5723499999999,66.68750666666666,67.7763933333333,69.82876333333337,68.70956333333336,68.6514366666667,69.41845666666667,69.80476333333338,70.33548333333334,70.98038333333339,71.55048333333329,74.16995666666668,72.16006999999999,72.94917,73.19643666666656,73.42156999999999,73.4879366666667,73.44250333333333
5 min,67.262,68.072,69.098,67.85,64.60499999999999,64.736,64.37800000000001,62.73499999999999,60.153999999999996,62.254,63.254000000000005,63.021,61.144000000000005,63.720000000000006,63.646,64.318,64.176,64.809,64.92600000000002,64.51,65.98400000000001,65.842,66.52799999999999,67.75900000000001,66.635,67.045,68.107,70.016,68.922,68.64999999999999,69.816,69.70599999999999,70.124,71.268,71.24300000000001,74.50899999999999,72.94500000000001,73.0586,72.965,73.4668,73.59200000000001,73.1892
5.5 hr,67.32396363636357,68.76963030303034,68.81455151515156,68.13743939393937,65.40500000000002,64.73093939393945,65.29394848484847,63.06536969696972,61.852278787878824,60.85175757575754,63.317660606060656,63.351784848484805,61.75024545454545,63.56626666666674,63.6158393939394,64.00953333333334,64.45448484848488,64.47292121212124,64.82104545454548,64.78266060606063,65.933309090909,65.71936666666672,66.14992121212121,67.74531515151519,66.61601515151506,66.70229696969696,67.7729818181818,69.81963030303035,68.7156484848485,68.65710000000003,69.38176363636366,69.83406060606066,70.37240606060608,70.92283939393944,71.56613939393935,74.12119090909091,72.19888787878786,72.94203333333336,73.23306363636357,73.38878181818178,73.49388181818185,73.42447272727276
