,2018-12-12,2018-12-18,2018-12-26,2019-01-02,2019-01-03,2019-01-04,2019-01-23,2019-02-01
1 hr,18.82954999999999,18.18823333333334,16.401433333333326,16.045333333333335,16.745700000000003,17.271616666666667,19.259466666666672,20.216533333333345
1 min,18.82,18.19,16.5,16.08,16.75,17.3,19.35,20.32
1.5 hr,18.796799999999998,18.199822222222235,16.362166666666653,16.07176666666667,16.73284444444445,17.255933333333346,19.235688888888905,20.20916666666668
10 day,18.738480000000003,18.392360000000004,17.31294,16.43394,16.29314,16.26087,18.23104,19.473760000000002
10 min,18.868000000000002,18.2065,16.4699,16.002,16.784,17.315999999999995,19.3063,20.310200000000002
100 day,20.813201000000003,20.721009,20.545685999999996,20.351119,20.305859,20.267848,19.805142,19.616696000000005
125 day,20.768859999999993,20.70605999999999,20.559800799999987,20.41337519999999,20.375366399999994,20.3406064,20.079187199999993,20.059447199999994
15 min,18.885333333333335,18.209666666666667,16.4586,15.997333333333332,16.796666666666667,17.314999999999998,19.30886666666667,20.29846666666667
150 day,20.481841333333325,20.471738666666656,20.417411999999985,20.33690333333332,20.31491999999999,20.298019333333322,20.170511333333323,20.15224933333332
175 day,19.914244571428565,19.95589942857142,19.972806285714274,19.972565142857132,19.975049714285706,19.98049885714285,20.0264577142857,20.088423428571414
2 day,18.62115,17.697200000000002,15.89325,15.9128,16.0448,16.641199999999998,18.8216,19.97535
2 hr,18.787683333333337,18.211108333333335,16.34183333333332,16.059275000000003,16.720300000000016,17.24460000000001,19.212683333333356,20.195350000000005
2.5 hr,18.788313333333353,18.21504666666665,16.301919999999985,16.06267333333334,16.71150000000001,17.225306666666672,19.195373333333354,20.186006666666675
20 day,18.727725,18.536089999999998,18.039884999999998,17.467414999999995,17.34275,17.269419999999997,17.315865,18.63192
20 min,18.897200000000005,18.200750000000003,16.455949999999998,15.995249999999999,16.793250000000004,17.305249999999994,19.2994,20.285600000000002
200 day,19.438335999999993,19.483212999999992,19.480689499999986,19.471270999999987,19.47138349999999,19.47560199999999,19.60881449999999,19.74051699999999
25 min,18.906560000000002,18.1944,16.454359999999998,15.995599999999998,16.779200000000003,17.301,19.28992,20.272720000000003
3 hr,18.78194444444446,18.222433333333324,16.262072222222212,16.063944444444456,16.689361111111115,17.212533333333337,19.18816111111113,20.175594444444453
3.5 hr,18.77884285714287,18.242480952380944,16.223466666666656,16.063752380952394,16.687495238095238,17.198542857142858,19.182076190476202,20.168814285714294
30 day,19.384999999999998,19.007969999999997,18.317033333333328,17.850363333333334,17.788439999999998,17.724559999999997,17.500009999999996,17.852326666666666
30 min,18.899600000000003,18.1904,16.455966666666665,16.002166666666668,16.770166666666668,17.300666666666665,19.285,20.259200000000007
4 hr,18.79362916666667,18.246670833333326,16.183541666666653,16.062575000000013,16.6829,17.18742916666667,19.172929166666677,20.172962500000004
4.5 hr,18.809762962962964,18.24810740740741,16.140877777777778,16.07453333333334,16.691118518518522,17.175859259259273,19.173937037037046,20.166496296296298
40 day,19.74328,19.4409025,18.927484999999997,18.435814999999998,18.329262499999995,18.217977499999996,17.80156,17.987335
45 min,18.85773333333333,18.186911111111108,16.43953333333333,16.02488888888889,16.74902222222222,17.28715555555555,19.271066666666666,20.230044444444445
5 day,18.704259999999998,18.084380000000003,16.541500000000003,15.9959,16.044779999999996,16.2286,18.635820000000002,19.9206
5 hr,18.840959999999995,18.24275,16.108630000000016,16.070660000000004,16.68420666666666,17.173296666666673,19.176716666666664,20.159263333333342
5 min,18.836,18.195,16.4908,16.034,16.781,17.305,19.316,20.329
5.5 hr,18.876206060606055,18.236657575757576,16.092463636363643,16.059172727272728,16.657127272727266,17.163003030303038,19.177069696969696,20.161312121212134
50 day,20.014874,19.762447999999996,19.300255999999994,18.900799999999997,18.811349999999997,18.737623999999997,18.097035999999996,18.125832
50 min,18.848559999999992,18.190420000000003,16.424179999999993,16.032,16.74882,17.28204,19.266560000000002,20.22494
55 min,18.838509090909085,18.190018181818182,16.41185454545454,16.038545454545456,16.746563636363636,17.2764,19.26287272727273,20.221309090909095
6 hr,18.91427222222222,18.230811111111112,16.084958333333336,16.054400000000005,16.624752777777772,17.145547222222227,19.17583055555555,20.17216944444446
6.5 hr,18.95069487179487,18.217079487179493,16.093230769230768,16.05304102564103,16.588335897435886,17.117094871794873,19.172753846153835,20.199487179487193
60 day,20.338755,20.05794666666667,19.61715999999999,19.260685,19.18423,19.108126666666667,18.552144999999996,18.43014833333333
70 day,20.62406714285714,20.372854285714286,19.96306428571428,19.604504285714285,19.520117142857146,19.449421428571426,18.866702857142858,18.760084285714292
80 day,20.834585,20.623382499999998,20.26218499999999,19.93469625,19.86289,19.79624875,19.19180875,19.046152500000005
90 day,20.877492222222227,20.751716666666667,20.486119999999996,20.207134444444446,20.142244444444444,20.084176666666668,19.517883333333334,19.322740000000007
Tomorrow,18.3327,17.2279,15.9861,16.3772,16.9052,17.267,19.2029,20.1122
