,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-26,2018-12-31,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
4.5 hr,47.13531481481483,47.86953703703701,47.36329259259262,45.90225555555554,44.77906296296297,44.17529999999998,44.11781851851855,42.5284592592593,41.57870000000002,43.24854074074073,41.57914814814813,42.792044444444464,43.44688148148147,43.41777407407412,42.98691111111112,43.3050074074074,43.28917407407409,43.965529629629636,44.04075555555555,45.0671037037037,44.73362962962964,45.31908148148148,45.511292592592554,46.40453333333331,45.543192592592604,45.90484814814814,46.46984814814814,47.175729629629615,47.29949259259261,47.258748148148165,47.44657777777777,46.91087407407407,47.458914814814854,47.95113333333336,47.43719999999999,48.82006666666666,49.22377407407409
40 day,45.659235,45.7274575,45.76839,45.765415000000004,45.7341575,45.702402500000005,45.6374075,45.56472,45.336735000000004,45.208725,45.0402275,44.96859,44.8952725,44.7959725,44.589574999999996,44.54508749999999,44.506005,44.4455025,44.40090500000001,44.3916925,44.4074875,44.43036,44.46566500000001,44.48841750000001,44.48802500000001,44.46385750000001,44.457200000000014,44.451895000000015,44.42625750000001,44.4163975,44.4513175,44.46786250000001,44.48097,44.50058750000001,44.551387500000004,44.6648775,44.80759
45 min,47.34995555555557,47.58037777777776,47.382933333333334,45.83442222222221,44.1241111111111,44.10295555555555,43.10448888888889,42.6348,42.03833333333331,43.221355555555554,41.2718,42.85842222222222,43.31919999999999,43.52593333333332,43.143755555555565,43.450311111111105,43.29124444444442,44.0150888888889,44.216377777777794,45.016222222222225,44.566066666666664,45.402511111111124,45.54655555555554,46.201400000000014,45.681511111111114,45.951488888888896,46.67844444444445,47.23391111111112,47.311088888888875,47.302711111111094,47.47755555555556,47.03026666666665,47.60637777777777,47.89917777777778,47.55655555555553,48.65393333333335,49.44453333333333
5 day,46.86316,46.87706000000001,46.694480000000006,46.57144000000001,46.04352,45.44217999999999,44.59276,43.6044,41.72296,42.026599999999995,42.34176,42.4097,42.563419999999994,42.676,43.25,43.364000000000004,43.364,43.584,43.778000000000006,44.086000000000006,44.400000000000006,44.688,45.018,45.402,45.54600000000001,45.782,46.032000000000004,46.368,46.61,47.19,47.344,47.196,47.242,47.368,47.372,47.712,48.15999999999999
5 hr,47.16289333333336,47.875033333333334,47.37520000000002,45.95180333333332,44.83792666666669,44.15569000000001,44.14556666666669,42.54793666666671,41.49281,43.22602333333331,41.58806666666664,42.7590766666667,43.435949999999984,43.404416666666705,42.992356666666666,43.28971333333332,43.284466666666674,43.96203666666667,44.031866666666666,45.04902333333334,44.77058333333335,45.33920333333333,45.508169999999964,46.41695999999998,45.52991333333335,45.89548333333332,46.43903333333333,47.151473333333335,47.30970333333334,47.26619000000001,47.435396666666655,46.88517666666666,47.450793333333365,47.93782000000002,47.42856000000002,48.83689333333333,49.19879333333334
5 min,47.07299999999999,47.437,47.4866,45.887,44.147,44.128,43.263999999999996,42.476,42.424,43.14,41.0696,42.9064,43.235,43.498,43.224000000000004,43.483999999999995,43.224,43.9726,44.201,45.004000000000005,44.64,45.410000000000004,45.618,46.117000000000004,45.709,45.929,46.712,47.309999999999995,47.334999999999994,47.262,47.5,47.096999999999994,47.585,47.855000000000004,47.5044,48.399,49.468
5.5 hr,47.19798787878791,47.868187878787886,47.39253333333337,45.993833333333335,44.871681818181834,44.155521212121215,44.173203030303064,42.5636454545455,41.4105212121212,43.21363333333331,41.5760545454545,42.71369696969699,43.4258121212121,43.396696969697004,42.99107272727272,43.26748484848483,43.28060909090907,43.95634848484849,44.03115757575757,45.021742424242426,44.80761212121214,45.360463636363626,45.505412121212096,46.422484848484814,45.52002727272728,45.89153333333332,46.40408484848485,47.134130303030304,47.32143939393939,47.27909696969698,47.429206060606035,46.862154545454544,47.437181818181855,47.91609090909092,47.436160606060625,48.87376969696968,49.17910303030304
50 day,45.91495399999999,45.892692,45.868662,45.80932200000001,45.72636400000001,45.64559,45.558664,45.459431999999985,45.243902,45.096642,44.96839399999999,44.918625999999996,44.881406,44.87797799999999,44.82856400000001,44.8283,44.80775,44.753394,44.734982,44.719871999999995,44.692617999999996,44.65117799999999,44.602022,44.58966,44.59927,44.623004,44.677416,44.695002,44.721924,44.823190000000004,44.881888,44.971334000000006,45.00761999999999,45.026886,45.03736,45.055316000000005,45.076606
50 min,47.36336000000002,47.589939999999984,47.372040000000005,45.837879999999984,44.15417999999999,44.0789,43.10714000000001,42.64373999999999,42.00997999999998,43.21921999999999,41.2704,42.85918000000001,43.32073999999999,43.52541999999998,43.12866000000001,43.45107999999999,43.297199999999975,44.017300000000006,44.21444000000001,45.014660000000006,44.55258,45.39006000000002,45.54611999999998,46.20818000000001,45.67916,45.94754000000001,46.6791,47.21836000000001,47.30257999999998,47.299539999999986,47.4758,47.02437999999998,47.60579999999999,47.901900000000005,47.55447999999999,48.66594000000002,49.4394
55 min,47.35205454545456,47.593763636363626,47.368218181818186,45.83489090909089,44.17783636363635,44.0562,43.09012727272729,42.63821818181817,41.985309090909084,43.22047272727272,41.27372727272728,42.8597090909091,43.32043636363636,43.52047272727271,43.119363636363644,43.44785454545453,43.3027636363636,44.019709090909096,44.21710909090911,45.011618181818186,44.54094545454545,45.37778181818183,45.5451818181818,46.212509090909094,45.673018181818186,45.94249090909091,46.68361818181817,47.20887272727274,47.294145454545436,47.2958909090909,47.47278181818182,47.01612727272725,47.60425454545453,47.9047090909091,47.55270909090909,48.678927272727286,49.43936363636364
6 hr,47.22493333333335,47.86578333333335,47.43043611111113,46.02913888888888,44.898133333333355,44.167280555555564,44.190722222222256,42.59197777777783,41.354922222222235,43.208783333333315,41.58149444444442,42.64829722222224,43.395444444444436,43.41258888888892,42.976919444444434,43.24903888888888,43.268161111111084,43.96167777777779,44.03232777777777,44.97946388888888,44.83458611111112,45.38938055555555,45.49593055555553,46.41692222222218,45.509963888888905,45.89528888888888,46.374783333333326,47.114924999999985,47.33189999999999,47.28179444444442,47.4147972222222,46.83647777777776,47.421602777777835,47.89612222222223,47.44447222222224,48.91236944444444,49.14715277777779
6.5 hr,47.25988717948719,47.861074358974356,47.45518205128205,46.04188974358972,44.9323871794872,44.190615384615406,44.18582307692311,42.609146153846204,41.33583076923078,43.208171794871774,41.620941025640995,42.573315384615405,43.36196410256411,43.43828461538464,42.96115384615382,43.22981282051281,43.25509487179484,43.96553846153846,44.026943589743574,44.93976153846153,44.84265128205129,45.39765897435895,45.48459230769228,46.39575384615381,45.503566666666664,45.895420512820465,46.34859487179484,47.08359999999999,47.323361538461505,47.28616153846155,47.40881538461539,46.81985641025638,47.41723846153848,47.880251282051304,47.467771794871794,48.954646153846156,49.10518205128204
60 day,46.154911666666656,46.16527166666667,46.17070833333334,46.15181333333333,46.09873333333334,46.02970333333334,45.94742999999999,45.853911666666654,45.52622333333333,45.24469333333333,45.04338499999999,44.972803333333324,44.907551666666656,44.878894999999986,44.83589833333333,44.82195166666666,44.78431833333333,44.73902333333333,44.725995,44.71968833333333,44.714838333333326,44.743648333333326,44.75180333333333,44.788803333333334,44.82624999999999,44.85495833333332,44.876816666666656,44.90999499999999,44.94681833333332,44.991514999999985,44.99064833333331,44.97521666666666,45.01372499999998,45.06566999999998,45.12417999999999,45.15733499999999,45.21460333333332
70 day,46.217747142857135,46.21733428571429,46.21819285714286,46.20213857142857,46.162977142857144,46.12507,46.07383999999999,46.01395857142856,45.78743428571428,45.61891857142856,45.45865428571427,45.3897257142857,45.324517142857125,45.265154285714274,45.13617428571428,45.06933428571428,44.99652285714285,44.87561857142857,44.82490142857142,44.794545714285704,44.76104428571427,44.76362428571427,44.789752857142844,44.80076999999999,44.82110142857142,44.82812999999999,44.84417285714285,44.8753057142857,44.90885285714284,44.96786142857142,45.02141285714284,45.09083142857142,45.1490714285714,45.20124999999997,45.231271428571404,45.27556714285712,45.33698714285712
80 day,46.16187375,46.18492125000001,46.20427625000001,46.20858625000001,46.19021375000001,46.169736250000014,46.13415125,46.087174999999995,45.888349999999996,45.729564999999994,45.613481249999985,45.57004749999999,45.530732499999985,45.49751625,45.41349,45.37668875,45.332074999999996,45.26123874999999,45.21557249999999,45.181634999999986,45.144202499999984,45.11600999999998,45.09067749999999,45.06790249999999,45.03766749999998,45.00833249999999,44.98676999999999,44.97779124999999,44.972538749999984,44.976663749999986,45.00417124999998,45.06354874999998,45.10421374999997,45.13448874999998,45.15840124999998,45.19951749999998,45.25499624999998
90 day,45.828305555555545,45.88208555555555,45.93126888888889,45.95919444444445,45.96641,45.97273888888889,45.96892444444445,45.95827111111111,45.875284444444446,45.78780444444445,45.71002777777777,45.67963444444444,45.64950555555554,45.619323333333334,45.54474222222222,45.50480222222222,45.46218888888889,45.4042611111111,45.38020555555555,45.36504222222221,45.34753999999999,45.33912555555555,45.32854555555555,45.32199111111111,45.31438999999999,45.305288888888875,45.306492222222204,45.30921222222221,45.30339777777776,45.293291111111095,45.29067555555553,45.271802222222206,45.26525999999998,45.26062888888887,45.25023999999998,45.2545922222222,45.27314555555553
Tomorrow,47.0557,47.1053,45.468,43.8604,43.7215,42.8086,42.1635,41.5285,42.5803,42.62,42.92,43.21,43.56,43.32,43.49,43.21,44.02,44.21,45.03,44.78,45.46,45.61,46.13,45.75,45.96,46.71,47.29,47.34,47.35,47.48,46.7,47.58,47.89,47.5,48.4,49.43,NULL
