,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-08,2019-02-11,2019-02-12,2019-02-14
2 day,84.315,84.695,84.815,85.455,85.435,85.435,86.045,85.0,83.615,85.685,89.025,90.75999999999999,90.98,91.825,95.425,98.28,97.88499999999999,96.78999999999999,96.845,94.905,94.215,94.615,95.195,95.08500000000001,94.5,95.74000000000001,96.27000000000001,95.91,96.12,96.435,96.75999999999999,97.61500000000001,98.32,97.97,97.625,97.84,98.545
2 hr,84.56366666666665,84.69739166666669,85.00169999999997,85.63617500000001,85.35620833333333,85.90897500000003,86.50269999999999,83.87201666666668,83.88202499999998,87.78026666666668,89.78939166666666,91.10440833333334,91.26772499999997,92.79445833333332,97.58681666666666,98.63084166666667,97.87513333333332,96.23511666666666,97.2243916666667,94.07345833333338,94.14217500000002,94.71108333333335,95.42675833333332,94.68370000000002,94.599025,96.99163333333333,95.35119166666665,95.95363333333334,96.08834999999998,96.29389999999994,96.72661666666666,98.21266666666673,98.34105000000007,97.74660833333331,97.6367166666666,98.28901666666661,98.88329166666661
2.5 hr,84.48749333333332,84.77030666666673,85.01026666666661,85.66084000000004,85.46344666666668,85.95412666666671,86.65232666666667,83.85462000000003,83.88821333333331,87.70983333333334,89.73813333333331,91.09599333333334,91.28421333333331,92.85724666666668,97.72634000000001,98.61337333333334,98.00693333333334,96.20230666666666,97.20770000000005,94.08030000000004,94.10395333333334,94.7250666666667,95.5163733333333,94.66451333333333,94.57768666666668,97.00059333333331,95.36955333333333,96.03204666666669,95.98971999999995,96.24263333333327,96.72315999999996,98.1677000000001,98.28032666666674,97.75651333333334,97.6292333333333,98.34030666666666,98.88114666666665
20 day,84.6765,84.60600000000001,84.51149999999998,84.529,84.50349999999999,84.58649999999999,84.69649999999999,84.809,84.87550000000002,85.136,85.7265,85.948,86.1525,86.4845,87.06999999999998,87.83049999999999,88.49799999999998,89.07799999999999,89.713,91.26899999999998,91.7045,92.12599999999999,92.72399999999999,93.273,93.83349999999999,94.27850000000001,94.69300000000001,95.1165,95.4025,95.68400000000001,95.9805,96.263,96.27000000000001,96.3475,96.36350000000002,96.40599999999999,96.77000000000001
20 min,84.8521,84.6668,85.0963,85.63234999999999,84.81324999999998,86.00734999999999,86.221,83.78524999999999,83.65520000000001,88.09599999999998,90.01489999999998,90.977,90.92515,92.76050000000001,97.761,98.65299999999999,97.24525,96.27485,97.254,93.86160000000002,94.51389999999999,94.68035,95.49984999999998,94.55495000000003,94.50805,96.96875,95.56569999999999,95.97999999999999,96.0026,96.61824999999999,96.66714999999998,98.4995,98.07399999999998,97.62229999999998,97.62925000000003,98.13174999999998,98.75435000000002
200 day,89.26044999999996,89.16369999999998,89.07574999999996,88.98459999999997,88.88759999999996,88.80369999999998,88.71304999999997,88.68564999999998,88.64634999999998,88.56825,88.48820000000003,88.46545000000003,88.44640000000005,88.43615000000005,88.45235000000004,88.47765000000005,88.50375000000004,88.50975000000004,88.52800000000003,88.54715000000002,88.54560000000001,88.53110000000001,88.51475000000002,88.49334999999999,88.47245,88.46170000000001,88.44855,88.43905000000001,88.43359999999998,88.43,88.41910000000001,88.4092,88.40520000000001,88.41589999999997,88.41934999999998,88.42509999999999,88.44429999999998
25 min,84.87407999999999,84.67703999999999,85.09183999999999,85.61823999999999,84.78368,85.96707999999998,86.1964,83.867,83.64443999999999,88.09819999999998,90.00272,90.96979999999998,90.95179999999999,92.72448,97.788,98.62439999999998,97.3276,96.2904,97.24636000000001,93.87368000000001,94.52931999999997,94.69912000000001,95.46611999999998,94.55436000000003,94.52316,96.9534,95.57136,95.96,95.99768,96.58439999999999,96.68387999999999,98.47139999999999,98.1304,97.63755999999998,97.63928000000001,98.13159999999998,98.78940000000004
3 hr,84.4609277777778,84.78338333333339,84.99937222222216,85.71478333333337,85.58231666666669,86.02197777777783,86.74786666666667,83.8914777777778,83.86799444444439,87.60466666666667,89.68329999999999,91.07072777777778,91.28791111111107,92.93637222222223,97.86239444444446,98.57538333333335,98.10977777777777,96.24561666666668,97.18041666666667,94.12822777777782,94.08195555555562,94.7727222222223,95.55373888888889,94.58293333333336,94.5225277777778,96.99285555555554,95.3648,96.00496111111117,95.96957222222218,96.18989999999991,96.7023055555555,98.08789444444454,98.22293888888893,97.7457888888889,97.6396722222222,98.36840000000004,98.8754333333333
3.5 hr,84.4442190476191,84.77772857142863,84.99877619047614,85.73608095238099,85.65067619047622,86.07660000000003,86.82451428571427,83.95145714285718,83.91959523809517,87.6026095238095,89.64132857142857,91.02418095238097,91.30844761904763,92.96260476190477,97.9663428571428,98.52871428571426,98.20762380952378,96.29381904761907,97.20067619047623,94.18286666666677,94.02409047619052,94.83773809523814,95.62832857142861,94.52110476190472,94.48800000000003,96.98909047619044,95.35511904761903,95.98147619047623,95.93931904761904,96.15274761904757,96.65992380952373,97.99148571428579,98.1860428571429,97.71862857142862,97.63836666666667,98.38503333333338,98.8743619047619
30 day,84.96233333333335,84.98866666666669,85.01233333333333,85.06433333333332,85.06799999999998,85.09166666666665,85.09666666666664,85.01899999999999,84.91933333333334,84.82400000000001,85.05533333333334,85.24466666666667,85.46333333333337,85.75866666666668,86.30666666666667,86.85566666666666,87.32766666666666,87.76966666666667,88.285,89.23566666666666,89.499,89.77933333333334,90.09533333333334,90.46366666666668,90.82166666666669,91.22533333333335,91.59333333333338,91.96500000000002,92.30433333333333,92.69833333333334,93.05933333333334,93.46966666666667,93.94733333333333,95.244,95.58633333333334,95.93133333333334,96.45033333333335
