,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-18,2019-01-22,2019-01-23,2019-01-25,2019-01-28,2019-01-29,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
3 hr,78.59308888888887,78.63923888888887,78.70567777777784,78.82898333333331,78.9593777777778,79.12176666666666,79.03024444444448,79.00231111111114,78.73092777777774,79.18415555555556,79.32146111111113,79.63390000000004,79.35127222222219,79.23498333333329,79.31174444444446,79.18043333333328,79.3299111111111,79.28389444444447,79.19106111111113,79.35764444444442,79.36457222222224,79.45054444444449,79.49261111111107,79.58531666666664,80.05947222222217,79.65670555555545,79.74547222222216,79.72960555555547,79.8024666666666,79.94455555555548,79.87352777777777,79.8445388888888,79.75847777777774,79.88345000000001,79.91476111111123
3.5 hr,78.59227619047617,78.63560476190476,78.7066761904762,78.82735238095233,78.95320000000005,79.1134,79.03176190476196,78.99789047619049,78.73777619047615,79.17713333333333,79.32015238095238,79.6254904761905,79.35586190476187,79.23917142857137,79.30483333333333,79.18835238095232,79.33053809523807,79.2868714285714,79.18683333333334,79.35386190476186,79.36671904761904,79.44684285714291,79.49219523809522,79.58031428571427,80.05754761904761,79.65164285714279,79.745319047619,79.73558571428563,79.79628095238088,79.94227619047614,79.87215238095244,79.8424571428571,79.76134761904761,79.88189523809524,79.91337619047631
30 day,77.44144,77.47513666666667,77.51643333333335,77.55793000000001,77.61300333333334,77.67073333333333,77.72514666666666,77.77724333333335,77.87931666666667,78.03951333333333,78.10355666666666,78.17228333333334,78.29144,78.34388,78.40030666666667,78.45340000000002,78.51016000000003,78.56327000000002,78.7467266666667,78.78286333333337,78.81635333333335,78.88600666666667,78.92282000000002,78.96296333333335,79.05125666666665,79.08769999999998,79.15594999999999,79.19373333333331,79.23290666666664,79.2817333333333,79.32390666666666,79.35942999999997,79.38413666666665,79.40835666666665,79.42326999999999
30 min,78.5776666666667,78.634,78.7109,78.85163333333331,78.98849999999999,79.16480000000001,78.99973333333334,79.01773333333334,78.67993333333334,79.20329999999997,79.36163333333336,79.67620000000002,79.3143,79.21036666666666,79.33526666666666,79.15896666666669,79.32380000000002,79.26570000000001,79.18223333333336,79.30926666666666,79.3811,79.46546666666667,79.47563333333332,79.60470000000001,80.05683333333332,79.6821,79.75890000000001,79.73610000000001,79.80343333333334,79.95233333333334,79.89256666666667,79.85813333333331,79.75166666666665,79.90439999999998,79.91680000000001
4 hr,78.59192083333332,78.632675,78.70956666666673,78.82438749999993,78.94976666666669,79.11130833333331,79.03441250000004,78.99384166666668,78.74492499999997,79.16796249999996,79.31771666666667,79.62294166666666,79.3578375,79.24140833333327,79.29913749999996,79.19826666666663,79.32992916666664,79.28719166666659,79.18239166666663,79.35113333333334,79.37189999999995,79.45002916666667,79.49334166666662,79.57731666666663,80.05657916666662,79.64829999999996,79.74433749999999,79.73942083333324,79.79310833333325,79.93838333333328,79.87188333333344,79.84049999999999,79.76544166666655,79.87913749999998,79.91221250000008
4.5 hr,78.59229259259259,78.62899629629631,78.7116444444445,78.82124814814809,78.94867407407408,79.11015925925923,79.03929629629638,78.98934814814815,78.75540740740739,79.15912962962966,79.31445925925928,79.62108518518521,79.36097037037038,79.24575555555548,79.29549629629628,79.20579999999994,79.3287222222222,79.28752222222212,79.17908518518512,79.34644074074075,79.37372222222218,79.45413333333336,79.4934074074074,79.57552962962961,80.05431111111113,79.64529999999996,79.7469481481481,79.7420037037036,79.79164444444434,79.93734814814809,79.87404444444456,79.83977407407406,79.769111111111,79.87903703703704,79.91182962962972
40 day,77.3857275,77.40926750000001,77.43801250000001,77.47172750000001,77.50941750000001,77.5513325,77.5877875,77.619045,77.679225,77.7997225,77.8487475,77.9127,78.02291249999999,78.0724175,78.12789000000001,78.17465750000001,78.22243750000003,78.26946500000001,78.43969250000004,78.48275250000003,78.52582250000003,78.62018250000003,78.66649250000003,78.71580000000003,78.82390749999999,78.8736275,78.96088499999999,79.00016749999999,79.03895999999997,79.08050249999998,79.12328499999998,79.16432499999998,79.20049999999999,79.23656749999999,79.27039999999998
45 min,78.57924444444447,78.63197777777779,78.71233333333336,78.8430888888889,78.98628888888888,79.16524444444445,79.00204444444446,79.01468888888891,78.69015555555555,79.21728888888886,79.3585777777778,79.68126666666669,79.3142888888889,79.20924444444442,79.32253333333331,79.15633333333336,79.32066666666668,79.26546666666668,79.18602222222225,79.31504444444445,79.37613333333336,79.45815555555555,79.47548888888886,79.6019111111111,80.05702222222222,79.68039999999999,79.74966666666666,79.7389333333333,79.80962222222222,79.95791111111112,79.89051111111112,79.85379999999995,79.7499333333333,79.90004444444442,79.91571111111111
5 day,78.1727,78.21848000000001,78.24634,78.28814000000001,78.35182,78.45928,78.5329,78.59259999999999,78.6018,78.70658,78.8163,79.02178,79.2073,79.20930000000001,79.20132,79.09957999999999,79.07764,79.06568000000001,79.04172,79.04769999999999,79.06766,79.16342,79.22926,79.29908,79.47862,79.56197999999999,79.69082,79.73432,79.716,79.76599999999999,79.824,79.846,79.849,79.869,79.87100000000001
5 hr,78.59270333333335,78.62807333333332,78.71210666666676,78.81747666666662,78.94719,79.10779666666667,79.04094666666676,78.98733333333331,78.76559333333333,79.14993333333332,79.30972,79.61743666666669,79.36749000000002,79.24876999999991,79.29335,79.21174333333327,79.33062,79.28924333333323,79.17706666666658,79.34262,79.37176333333329,79.45404000000005,79.49135999999999,79.57497999999998,80.04962333333336,79.64480333333327,79.74983666666662,79.74395666666652,79.79209333333323,79.93681333333326,79.8770900000001,79.84016666666668,79.7703433333332,79.88056666666667,79.91133000000005
5 min,78.583,78.62719999999999,78.69820000000001,78.852,78.992,79.12499999999999,78.9936,79.0202,78.662,79.19500000000001,79.36500000000001,79.6832,79.315,79.21419999999999,79.351,79.1646,79.33699999999999,79.275,79.16900000000001,79.30080000000001,79.38199999999999,79.4618,79.47800000000001,79.61980000000001,80.078,79.67800000000001,79.767,79.7334,79.80420000000001,79.946,79.893,79.8652,79.75059999999999,79.91099999999999,79.92240000000001
5.5 hr,78.59345151515153,78.62646666666666,78.7113121212122,78.8162393939394,78.94191212121216,79.10140909090907,79.0433606060607,78.98686666666664,78.77471515151518,79.13773030303025,79.30641212121216,79.6144666666667,79.37426666666668,79.25171515151504,79.29545454545456,79.2175757575757,79.33322121212122,79.2920757575757,79.17954242424233,79.33866969696969,79.36915151515147,79.45242727272732,79.48919696969696,79.57405757575756,80.04524545454547,79.64486666666657,79.74968484848479,79.74773939393927,79.79130909090897,79.93513030303022,79.87928484848496,79.84144848484846,79.76980303030285,79.88155757575754,79.90950606060613
50 day,77.351112,77.36123200000002,77.38066400000001,77.407042,77.43858,77.473498,77.50325600000001,77.53420200000001,77.58511800000001,77.680328,77.72162200000001,77.76989200000001,77.853472,77.886824,77.924152,77.95551600000002,77.99145800000002,78.02818200000002,78.18727800000002,78.22966800000003,78.27226400000002,78.36383200000002,78.40504800000002,78.45025000000003,78.548648,78.59363200000001,78.685192,78.73098,78.778166,78.82894399999999,78.87813,78.92632199999998,78.970822,79.017626,79.062602
50 min,78.58042000000002,78.63172,78.71276000000003,78.8405,78.9857,79.16548,79.00124000000002,79.01276000000001,78.69232,79.22011999999997,79.35746,79.68526000000001,79.31497999999999,79.20925999999999,79.31937999999998,79.15580000000003,79.31996000000001,79.26562000000001,79.18734000000003,79.31924000000001,79.37414000000001,79.45591999999999,79.47549999999997,79.60105999999998,80.05698,79.68106,79.74741999999998,79.73981999999998,79.81008,79.95864,79.88978000000002,79.85263999999995,79.74979999999998,79.89856,79.9155
55 min,78.58074545454546,78.63116363636364,78.71336363636367,78.83818181818182,78.98436363636363,79.17047272727272,79.00343636363638,79.01240000000003,78.69552727272726,79.22241818181816,79.35661818181819,79.68647272727274,79.31594545454544,79.21061818181818,79.3159818181818,79.15516363636367,79.31947272727274,79.26581818181822,79.18887272727274,79.32281818181818,79.37198181818185,79.45365454545453,79.47561818181816,79.60056363636363,80.0558909090909,79.68181818181814,79.74534545454543,79.73992727272724,79.8105818181818,79.95934545454544,79.88841818181821,79.85192727272724,79.74936363636363,79.89805454545453,79.91585454545455
6 hr,78.59411111111112,78.62518888888887,78.70996666666674,78.81529444444443,78.93745555555557,79.0978861111111,79.04907777777788,78.98820833333333,78.7834916666667,79.12631111111108,79.30363055555559,79.60537777777782,79.37955833333334,79.25331388888877,79.29267777777783,79.22474722222218,79.33710277777776,79.29514166666658,79.18591388888878,79.33645000000001,79.36387499999995,79.4528333333334,79.48955277777777,79.57347500000003,80.04005277777779,79.64555555555548,79.74857499999995,79.75198888888873,79.79029999999992,79.93332222222215,79.87949722222234,79.8417972222222,79.7683805555554,79.8844027777777,79.90973888888894
6.5 hr,78.59515384615386,78.62471538461539,78.70857948717953,78.81244871794868,78.93203333333335,79.09554615384614,79.05692564102576,78.99235384615383,78.78964358974363,79.11443589743587,79.30160512820513,79.58955128205133,79.38738205128203,79.2535974358973,79.28936923076928,79.23299487179487,79.34013589743586,79.29929743589734,79.1903794871794,79.33476153846156,79.35739999999991,79.45531025641033,79.48858717948718,79.57180256410254,80.03387179487179,79.65458461538451,79.74514358974356,79.75521282051264,79.79162051282042,79.93089743589734,79.87794871794881,79.8439051282051,79.76541794871781,79.8895743589743,79.90817179487183
60 day,77.39439666666665,77.40486166666668,77.41846166666667,77.43290333333334,77.44851333333332,77.46809000000002,77.48683,77.50227666666666,77.52897999999999,77.59215166666667,77.62606833333332,77.66744833333333,77.73874833333333,77.77149166666666,77.80243333333333,77.83104499999999,77.86264666666666,77.892095,78.02158666666669,78.05400833333336,78.08429500000003,78.14968500000003,78.18213000000002,78.21905000000001,78.30459333333333,78.35035166666668,78.44054833333334,78.48548833333334,78.53357833333332,78.580525,78.62498666666666,78.66994333333332,78.71182499999999,78.75595666666665,78.79777666666665
70 day,77.47268285714284,77.47544428571429,77.47891714285714,77.48282999999999,77.4919757142857,77.50240571428571,77.51367142857141,77.52408999999999,77.54344999999999,77.59433714285713,77.6169457142857,77.64326714285713,77.69102714285714,77.71022857142854,77.7301514285714,77.74779428571426,77.76978999999999,77.78880857142856,77.89881142857143,77.92702571428572,77.95722857142857,78.01525714285715,78.04448142857144,78.07513714285714,78.14866857142857,78.1858242857143,78.25985714285716,78.29391142857145,78.33009571428572,78.36601428571427,78.40249428571428,78.44038714285713,78.47875714285715,78.51715142857142,78.56008714285713
80 day,77.56784375,77.56702500000002,77.56756875,77.56936250000001,77.57264875,77.57718375000002,77.58158125,77.5874575,77.59804,77.62525124999999,77.63762624999998,77.65695249999997,77.68898875,77.70332124999997,77.71840749999998,77.73310374999998,77.74991874999998,77.76808374999999,77.84159125,77.86173499999998,77.88040625,77.91938625,77.9405025,77.96188124999999,78.02362249999999,78.05699999999999,78.12301625,78.15652625,78.18806375,78.22134874999998,78.25450624999999,78.28679624999998,78.31925625,78.35414749999998,78.38990874999999
90 day,77.61218444444442,77.61616444444444,77.6224511111111,77.63061555555555,77.63846444444444,77.64610888888889,77.65242666666666,77.6592922222222,77.66913666666666,77.68779333333333,77.69734444444444,77.7103311111111,77.72987333333333,77.73973333333332,77.75135999999998,77.76055555555554,77.77130555555554,77.78262333333332,77.8267811111111,77.84095555555554,77.85535777777775,77.88726222222223,77.9038711111111,77.92422888888888,77.97235444444443,77.99490888888887,78.04320333333332,78.06609555555555,78.08899666666665,78.11323111111108,78.13874444444443,78.16260666666663,78.18947999999999,78.22016444444442,78.25272222222222
Tomorrow,78.2384,78.308,78.4573,78.5767,78.71600000000001,78.6065,78.6065,78.6248,78.6248,79.1734,79.4826,79.2432,79.0238,79.1335,78.9739,79.1335,79.0637,79.0736,79.0936,79.1734,79.343,79.2831,79.4427,79.5225,79.67,79.6,79.74,79.8,79.92,79.89,79.88,79.755,79.9,79.93,NULL
