,2018-12-11,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
2 day,38.9876,39.03185,38.319050000000004,37.3506,37.065,36.754999999999995,36.379999999999995,36.47,37.019999999999996,38.47,38.835,37.8,37.33,38.65,39.15,39.64,40.370000000000005,40.635000000000005,40.394999999999996,39.885,39.685,39.224999999999994,39.48,39.355,38.62,39.864999999999995,42.315,43.459999999999994,43.015,43.255,44.010000000000005,44.769999999999996,45.35,45.185,44.74,44.835,45.019999999999996,45.565,45.755,45.74
2 hr,39.51587500000003,39.35701666666667,38.78100833333333,37.45841666666668,37.40039166666665,36.66194166666667,36.616549999999975,36.36963333333334,37.275133333333336,38.415491666666675,39.14145833333335,36.84981666666668,38.117308333333334,39.09860833333335,39.11570000000001,40.456458333333345,40.724983333333334,40.55753333333332,40.29855833333334,39.71655,39.65485833333332,38.60316666666667,40.04695000000002,38.567758333333316,38.73315833333331,40.94134166666666,43.572791666666674,43.27871666666667,42.954500000000024,43.76010833333333,44.08801666666664,45.082475,45.10014166666669,45.34930833333331,44.882550000000016,44.70483333333332,45.381366666666665,45.961566666666656,45.76059166666667,45.813666666666684
2.5 hr,39.48237333333334,39.443333333333335,38.811533333333315,37.52532666666667,37.418719999999986,36.83104000000001,36.56360666666665,36.45122000000003,37.20198666666667,38.43079999999999,39.17600000000002,36.91404000000001,38.12644666666666,39.12822000000003,39.08995333333333,40.46942666666669,40.65944666666666,40.55876666666665,40.29898666666667,39.708400000000005,39.65626666666665,38.59409333333336,40.03916000000002,38.58892666666663,38.711266666666646,40.92482666666667,43.593133333333334,43.24615333333335,42.955173333333356,43.66894666666666,44.10011333333332,45.13607333333336,45.08296000000003,45.36529999999997,44.8335,44.67479333333332,45.36598000000001,45.947753333333345,45.754920000000006,45.79934
20 day,41.737489999999994,41.48973999999999,41.28474999999999,40.968659999999986,40.70659999999999,40.44799499999999,40.20594999999999,39.93275,39.364355,38.70146,38.537220000000005,38.16289,38.026374999999994,37.936924999999995,37.932505000000006,37.982505,38.070745,38.137905,38.20706,38.2945,38.4405,38.51049999999999,38.713,38.808,38.928,39.17,39.4575,39.6985,39.9195,40.177,40.437,40.874,41.544,41.8485,42.2855,42.484500000000004,42.748000000000005,43.0525,43.355000000000004,43.704
20 min,39.53425,39.395500000000006,38.57885,37.27964999999999,37.484550000000006,36.01270000000001,36.5865,35.99649999999999,37.730999999999995,38.540499999999994,39.01800000000001,36.6386,38.11645,39.189499999999995,39.13035000000001,40.17975,40.74005,40.6191,40.1991,39.677350000000004,39.68475,38.651250000000005,40.074149999999996,38.5004,38.779999999999994,40.97375000000002,43.656650000000006,43.22250000000001,42.84739999999999,43.684749999999994,44.1285,45.24525,45.063250000000004,45.315750000000016,44.9909,44.71725,45.40944999999999,45.79504999999999,45.80575,45.83035
200 day,51.10176450000004,50.98736800000004,50.920408000000045,50.847372500000034,50.772142500000044,50.685985500000044,50.60149600000003,50.503653500000034,50.302029500000046,50.02793800000004,49.93794850000004,49.83368650000004,49.736853000000046,49.64516750000004,49.557509500000045,49.48809800000004,49.41210750000005,49.34011450000005,49.26767500000003,49.18506250000004,49.106495500000044,49.02033900000004,48.938659000000044,48.85149250000004,48.77354900000004,48.70823950000005,48.64169350000006,48.57693900000006,48.50344750000006,48.43125450000006,48.359169500000064,48.28843300000006,48.15635500000005,48.096267500000046,47.984582500000045,47.92802600000005,47.87017800000005,47.813216000000054,47.76422750000006,47.73260050000006
25 min,39.564840000000004,39.374399999999994,38.598479999999995,37.277959999999986,37.47384000000001,36.000960000000006,36.63120000000001,35.9614,37.689599999999984,38.553,39.00880000000001,36.66468,38.1218,39.17903999999999,39.143480000000004,40.206320000000005,40.742039999999996,40.62088,40.217679999999994,39.66548,39.69008000000001,38.660240000000016,40.06999999999999,38.49352,38.787400000000005,40.96020000000001,43.65932000000001,43.2354,42.858000000000004,43.68511999999999,44.1136,45.22475999999999,45.05776,45.31992000000001,44.98892,44.717800000000004,45.41404000000001,45.82823999999999,45.8182,45.83264000000001
3 hr,39.51333333333333,39.5033888888889,38.83802777777776,37.604355555555564,37.45300555555554,36.94139444444445,36.53741666666665,36.49075555555558,37.12068888888889,38.47487777777778,39.193722222222235,36.971205555555564,38.152894444444435,39.15032222222224,39.06266111111111,40.48828333333335,40.61565,40.574494444444426,40.31082777777778,39.70786666666667,39.65285555555555,38.58648333333336,40.03478333333335,38.589066666666625,38.689783333333324,40.93054444444445,43.53299444444445,43.21725000000002,42.937311111111136,43.60569444444446,44.127938888888885,45.170294444444465,45.01742222222226,45.38411666666664,44.78556111111111,44.66438333333331,45.35325555555558,45.920927777777784,45.75997222222223,45.791772222222214
3.5 hr,39.52829523809523,39.52931904761906,38.855699999999985,37.70401904761905,37.458566666666655,37.022480952380974,36.50723809523808,36.5100380952381,37.05510952380953,38.50834761904761,39.18340952380955,37.024247619047635,38.16117619047618,39.16000476190478,39.03519047619048,40.49935714285716,40.61040000000002,40.59991428571428,40.31885714285713,39.71890952380953,39.65610952380951,38.5746047619048,40.03892857142859,38.63058095238093,38.66611428571428,40.987595238095246,43.49651904761907,43.20359047619051,42.9176047619048,43.55940000000002,44.149171428571435,45.19243333333335,44.974976190476205,45.387233333333306,44.725523809523814,44.65891428571427,45.3442904761905,45.87953333333334,45.76663809523812,45.79243333333333
30 day,41.87414999999998,41.96329333333332,41.908236666666646,41.72634999999999,41.51985333333332,41.252739999999996,40.98355666666666,40.69458666666666,40.26682333333333,39.9455,39.810773333333344,39.60906666666667,39.50199666666667,39.42663333333334,39.337166666666675,39.26759666666667,39.18157,39.092306666666666,38.984379999999994,38.90830666666667,38.820146666666666,38.64426,38.622916666666676,38.540616666666665,38.52500333333334,38.58600333333334,38.74683000000001,38.87793666666667,39.012373333333336,39.206999999999994,39.456333333333326,39.72066666666667,40.31866666666667,40.614333333333335,41.129,41.336,41.57066666666667,41.809000000000005,42.03200000000001,42.338333333333345
