,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
30 min,177.42430000000002,180.97220000000004,179.86826666666664,177.01470000000003,168.33813333333333,168.12926666666664,161.22383333333335,160.78923333333339,156.92056666666667,161.7344666666667,157.963,162.39609999999996,154.33986666666667,160.96939999999998,162.63229999999996,163.54983333333334,166.86200000000002,168.24460000000002,165.56329999999997,163.34976666666668,170.0615,167.9407,171.3982,159.04483333333337,162.6139,162.5331666666667,166.9146333333333,167.7396,165.29733333333334,169.2182666666667,172.64813333333333,174.2212,176.10006666666666,173.82669999999996,171.19636666666665,169.52033333333335,167.88426666666666,170.63050000000004,173.88516666666666,174.3740333333334,170.19070000000002
4 hr,177.52508333333347,181.65674166666665,180.34224166666658,178.06590416666677,171.5291208333333,169.21010000000007,165.07242083333338,161.50162916666673,159.01726666666679,159.43368333333325,158.74684166666668,163.14943333333335,154.85980000000012,161.30601249999992,163.04681250000013,162.03549583333336,167.49021666666673,166.82317083333342,165.98867916666666,163.21793333333332,170.17322916666657,166.7282250000001,172.26742500000003,160.0790791666668,161.38171249999985,162.29423333333338,167.21061666666657,167.15463750000006,164.88866666666664,168.69572916666667,172.97008749999995,174.1031000000001,175.897525,174.27539583333333,171.35612500000013,169.36455833333346,167.6713874999999,170.59023333333337,174.40438333333336,173.07956249999987,169.74270416666664
4.5 hr,177.71678148148158,181.68405925925924,180.45448518518512,178.10481111111113,171.73409999999996,169.3227925925927,165.3760296296296,161.67019259259266,159.24183333333343,159.20219629629625,158.7997296296296,163.0835962962963,155.03193333333343,161.30124814814803,162.90878888888903,161.74160740740749,167.4899370370371,166.81005925925936,166.01459999999997,163.25580740740742,170.17294814814807,166.64935555555567,172.3765777777777,160.3083740740742,161.28415555555546,162.24650740740745,167.18975555555548,167.0413370370371,164.90129629629635,168.4553518518518,172.99437037037038,174.0728481481482,175.91909999999993,174.32195925925927,171.3615296296297,169.22248888888896,167.7580962962962,170.60977407407412,174.35612222222227,172.98235185185177,169.8584296296297
40 day,187.81225,187.303,186.72025000000002,186.14075,185.59025000000003,184.98250000000002,184.13975000000005,183.31325000000004,182.637,181.1675,179.34675,178.36624999999998,177.36674999999997,176.62574999999998,175.87974999999997,175.0795,174.53174999999996,174.14674999999997,173.78874999999996,173.28099999999995,172.38624999999996,171.91524999999996,171.62199999999999,171.19474999999994,170.67749999999995,170.17974999999996,169.72749999999996,169.34524999999996,168.76599999999996,168.41899999999995,168.02774999999997,167.30824999999996,167.19649999999996,167.05374999999998,166.86324999999997,166.68949999999995,166.39724999999996,166.15599999999995,166.06299999999996,166.1685,166.22975000000002
45 min,177.43604444444446,181.03057777777784,179.84257777777773,177.16526666666675,168.47853333333333,168.03186666666664,161.15442222222222,161.07515555555557,157.13908888888892,161.38553333333329,157.93255555555555,162.4923777777777,154.324,160.94213333333332,162.68771111111113,163.5295555555555,167.15699999999998,168.1321777777778,165.4816,163.4587555555556,170.1618666666667,167.83333333333331,171.4056666666667,159.08684444444452,162.52262222222225,162.53002222222224,166.9116,167.82326666666665,165.29533333333336,169.27848888888892,172.52193333333332,174.29095555555554,176.0235555555556,173.83175555555556,171.17515555555553,169.5712888888889,167.9177111111111,170.6236,173.96666666666667,174.19344444444445,170.16488888888892
5 day,179.79399999999998,179.212,179.052,178.648,176.78,174.932,171.478,167.57,163.546,160.084,160.502,161.528,159.86200000000002,159.736,159.822,160.78199999999998,161.66,164.388,165.42000000000002,165.506,167.03400000000002,166.98600000000002,168.036,167.50799999999998,166.574,165.16400000000002,164.962,164.19,165.166,166.382,168.368,170.49,172.682,173.584,173.37399999999997,173.1,171.92400000000004,170.728,170.722,171.222,171.254
5 hr,177.80483000000012,181.7451433333333,180.53582999999986,178.17738000000003,171.96517999999998,169.43189666666666,165.5836333333333,161.9163066666667,159.45782666666682,158.90360999999996,158.86126999999996,163.01776333333342,155.06702000000013,161.27867333333324,162.63073000000014,161.52459333333337,167.47331666666665,166.73138666666676,166.0357266666666,163.22168,170.09634999999992,166.53904333333347,172.5030866666666,160.4462500000001,161.24154666666664,162.18508000000003,167.12585666666658,166.95062666666664,164.88320666666667,168.23198666666661,173.01084,174.15840333333338,175.8082033333332,174.33148333333332,171.4499333333334,169.0494700000001,167.81752333333324,170.6570866666667,174.3193466666667,172.92977333333332,170.06428666666676
5 min,176.9324,179.96,180.0,177.42999999999998,169.452,167.784,162.4494,160.32800000000003,157.46599999999998,162.6714,158.166,162.3014,154.52100000000002,160.85999999999999,162.678,163.382,166.506,168.3166,165.74200000000002,162.973,169.736,167.88600000000002,171.43900000000002,159.829,162.8924,162.50900000000001,166.9808,167.421,165.238,169.298,172.988,174.0138,176.2274,173.8828,171.25600000000003,169.7644,167.994,170.2702,173.89800000000002,174.45600000000002,170.0238
5.5 hr,177.8573000000001,181.72635151515152,180.6514272727272,178.27630606060606,172.13205454545445,169.57751212121212,165.77210909090905,162.10657575757583,159.67957272727287,158.65607575757576,159.02883636363634,162.84291515151526,155.0121242424243,161.18179393939394,162.40013333333346,161.28717575757585,167.4007696969697,166.62026666666677,166.02077575757568,163.24479393939393,170.01766060606053,166.41480606060622,172.55012121212116,160.58822424242436,161.21893030303028,162.20985151515154,167.0872575757575,166.82277878787878,164.87602424242422,168.05110303030293,173.1296515151515,174.1681545454546,175.7711363636363,174.33485757575755,171.58496363636368,168.9533393939395,167.90688181818177,170.68744242424245,174.30764242424243,172.8892636363636,170.28865454545465
50 day,191.84560000000002,190.8926,190.11260000000001,189.33640000000003,188.53220000000005,187.77200000000005,186.9420000000001,186.13220000000004,185.3954,183.7514,181.3174,180.7248,179.98059999999998,179.27579999999998,178.65939999999995,178.238,177.76219999999998,177.35899999999998,177.04619999999994,176.63939999999994,175.56240000000003,175.03080000000003,174.6462,174.00519999999997,173.36219999999994,172.84519999999998,172.51219999999995,172.25359999999992,171.89219999999995,171.57779999999994,171.26219999999998,170.76559999999995,170.74059999999997,170.53859999999997,170.31799999999998,170.01219999999998,169.71759999999998,169.35379999999995,169.1658,168.8818,168.4564
50 min,177.43912000000003,181.07322000000005,179.79795999999996,177.19812000000005,168.59408,167.99462,161.19814000000002,161.11108000000002,157.29228,161.26729999999995,157.9132,162.53419999999994,154.31420000000003,160.96783999999997,162.69104,163.47779999999995,167.20139999999995,168.06348000000003,165.4662,163.46408000000005,170.1909,167.80674,171.42808000000002,159.10756000000006,162.45660000000004,162.53032000000005,166.91574,167.84546000000003,165.28576000000004,169.28218000000004,172.4982,174.30446,176.00674000000004,173.82982,171.17010000000002,169.58616000000006,167.90448,170.63108,173.9834,174.12379999999996,170.16264000000004
55 min,177.3830181818182,181.10081818181823,179.77069090909083,177.18436363636368,168.70190909090908,167.94720000000004,161.16540000000003,161.12012727272727,157.45916363636366,161.1592545454545,157.91545454545457,162.58749090909083,154.31478181818184,160.97114545454545,162.6766909090909,163.42927272727266,167.22023636363633,168.01098181818185,165.45063636363633,163.47025454545457,170.20876363636364,167.7928545454545,171.44565454545454,159.09045454545458,162.39603636363643,162.53127272727275,166.92358181818182,167.83996363636365,165.26707272727276,169.3197090909091,172.49081818181816,174.30714545454543,176.00329090909096,173.8389090909091,171.16185454545456,169.59038181818184,167.88487272727272,170.6418,173.98572727272725,174.07472727272727,170.16845454545458
6 hr,178.02136944444462,181.69359722222225,180.7896305555555,178.3564611111111,172.27306388888883,169.71391944444443,165.94120555555554,162.2479694444445,159.83205000000015,158.44405833333334,159.29580833333333,162.6693694444445,155.04838888888892,161.00395833333326,162.16263611111128,161.2112777777779,167.35411666666658,166.45103333333344,165.9767277777778,163.19877777777776,169.99908055555545,166.34795000000017,172.52966388888885,160.78313611111122,161.1908194444444,162.26322777777784,167.0238999999999,166.6546444444444,164.9017194444444,167.91549722222214,173.12313055555552,174.11471666666674,175.63882222222216,174.35827500000005,171.6966277777778,168.83401388888896,168.00999722222218,170.6924611111111,174.28243611111108,172.84811944444442,170.4771944444445
6.5 hr,178.25276666666684,181.5763692307692,180.8243897435897,178.3137153846153,172.49156410256404,169.921382051282,166.12661025641026,162.28497692307698,159.9483153846155,158.41863333333342,159.60633846153846,162.40127179487186,155.19408974358976,160.82449230769222,162.04565641025658,161.17178974358984,167.30341282051276,166.29644871794886,165.98821794871805,163.1422717948717,170.0118205128204,166.35847179487195,172.4597743589743,161.06546666666677,161.10076923076917,162.28852307692316,166.84751025641017,166.45016923076915,164.97052564102555,167.77812051282038,173.0017307692307,173.98459230769237,175.53372051282048,174.43077692307702,171.72621794871796,168.862617948718,168.2101564102564,170.6637897435897,174.18793846153847,172.83068461538465,170.7472000000001
60 day,197.55833333333334,196.92649999999998,196.31016666666667,195.4956666666667,194.48300000000003,193.46233333333336,192.39316666666673,191.28916666666672,190.10583333333335,187.78933333333333,184.78433333333334,183.98733333333334,183.1388333333333,182.42166666666665,181.78416666666664,181.2698333333333,180.74716666666663,180.14699999999996,179.5801666666666,178.91049999999996,177.99516666666668,177.59833333333336,177.18449999999999,176.634,176.28049999999996,175.8183333333333,175.46149999999994,175.22399999999996,174.92233333333328,174.57699999999994,174.09633333333332,173.42849999999996,173.1583333333333,172.79899999999998,172.5161666666667,172.28533333333334,172.0791666666667,171.861,171.6736666666667,171.4348333333334,171.15333333333336
70 day,200.57600000000002,199.90842857142857,199.3044285714286,198.75157142857145,198.10600000000005,197.4141428571429,196.68400000000005,195.88771428571434,195.0124285714286,193.26542857142857,190.714,189.7372857142857,188.67814285714283,187.73985714285712,186.82557142857138,185.89671428571427,184.98485714285712,184.123,183.24742857142854,182.4492857142857,181.18157142857143,180.6457142857143,180.17971428571428,179.60171428571428,179.1588571428571,178.6545714285714,178.12228571428565,177.65628571428564,177.11428571428567,176.66599999999997,176.391,175.77814285714283,175.5325714285714,175.38085714285714,175.11157142857144,174.8457142857143,174.6501428571429,174.46271428571427,174.2307142857143,173.8394285714286,173.48757142857147
80 day,203.51212500000003,202.97562499999998,202.42800000000003,201.85812500000003,201.19350000000003,200.54737500000005,199.77387500000006,198.92075000000006,198.06700000000004,196.44250000000002,194.160625,193.500625,192.73399999999998,192.076,191.40724999999998,190.71612499999998,190.01887499999998,189.37287499999996,188.72849999999997,188.05537499999997,186.5635,185.80425,185.113375,184.28574999999998,183.47124999999997,182.624125,181.85437499999995,181.10562499999997,180.43524999999997,179.84762499999997,179.37962499999998,178.57474999999997,178.267,178.01187499999997,177.681625,177.250875,176.850125,176.43812499999999,176.101875,175.87937500000004,175.60612500000005
90 day,205.58655555555552,204.96544444444436,204.37588888888882,203.82999999999996,203.25066666666663,202.66977777777777,202.0295555555556,201.3938888888889,200.74066666666667,199.51166666666666,197.4321111111111,196.75677777777778,196.0391111111111,195.33455555555557,194.6011111111111,193.90866666666665,193.2505555555556,192.62944444444446,191.95866666666666,191.30144444444446,190.26133333333334,189.72877777777774,189.25955555555552,188.6405555555555,188.0246666666666,187.36111111111106,186.77299999999997,186.21566666666666,185.6422222222222,185.00811111111108,184.36377777777776,183.13855555555554,182.57888888888888,181.97255555555554,181.31822222222223,180.66511111111112,180.0057777777778,179.46522222222222,178.99266666666668,178.59277777777783,178.1976666666667
Tomorrow,179.75,179.9,177.54,169.86,167.61,162.48,160.36,157.42,157.12,161.58,162.25,154.71,160.95,162.6,163.4,166.64,168.35,166.11,163.03,167.93,168.11,171.36,160.39,163.26,162.7,167.1,167.5,165.27,169.34,172.63,171.27,176.23,173.85,171.58,169.9,168.06,170.25,173.82,174.08,170.06,NULL
