,2018-12-20,2019-01-17,2019-01-18
1 hr,8.871433333333334,12.05993333333333,12.024199999999999
1 min,8.85,12.08,12.05
1.5 hr,8.832455555555553,12.056022222222218,12.029566666666655
10 day,10.290000000000001,10.898,11.121999999999998
10 min,8.8535,12.096999999999998,12.037
100 day,11.973550000000003,11.405400000000002,11.3939
125 day,12.599440000000003,11.81452,11.78492
15 min,8.864466666666667,12.101333333333336,12.03266666666667
150 day,13.179533333333339,12.439266666666672,12.413600000000004
175 day,13.889314285714287,13.059514285714288,13.036657142857143
2 day,9.125,12.05,12.07
2 hr,8.776525,12.044991666666663,12.049383333333315
2.5 hr,8.767460000000002,12.045539999999987,12.060806666666636
20 day,10.961,9.875499999999999,10.007999999999997
20 min,8.882900000000001,12.102,12.029250000000001
200 day,14.450650000000003,13.73195,13.694449999999996
25 min,8.89172,12.105080000000003,12.031480000000002
3 hr,8.784988888888886,12.049783333333316,12.068883333333305
3.5 hr,8.799904761904761,12.058528571428567,12.071014285714266
30 day,11.299666666666669,10.115333333333334,10.163666666666666
30 min,8.887633333333333,12.103733333333336,12.030066666666665
4 hr,8.806362499999999,12.065929166666665,12.07704999999998
4.5 hr,8.80744074074074,12.076103703703694,12.076974074074055
40 day,11.288250000000001,10.539000000000001,10.552000000000001
45 min,8.895266666666668,12.07471111111111,12.031377777777776
5 day,9.708,11.6,11.797999999999998
5 hr,8.827459999999999,12.061206666666656,12.07361999999999
5 min,8.834999999999999,12.092000000000002,12.028
5.5 hr,8.866115151515151,12.044863636363626,12.080954545454532
50 day,11.341199999999997,10.820400000000001,10.839
50 min,8.892960000000002,12.069439999999997,12.030039999999996
55 min,8.881600000000002,12.064327272727269,12.02621818181818
6 hr,8.873327777777773,12.041388888888878,12.077188888888875
6.5 hr,8.88093846153846,12.042284615384611,12.077841025641018
60 day,11.374666666666664,10.936000000000003,10.935333333333336
70 day,11.478285714285715,10.979428571428572,10.993714285714287
80 day,11.683500000000002,11.081750000000001,11.077375
90 day,11.824222222222224,11.197111111111115,11.190444444444447
Tomorrow,8.14,12.05,11.64
