,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-17,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-11
2 day,17.935000000000002,17.785,17.46,17.049999999999997,16.674999999999997,16.655,16.689999999999998,16.365000000000002,15.835,15.629999999999999,16.03,16.064999999999998,16.240000000000002,16.62,16.770000000000003,17.04,17.189999999999998,17.2,17.2,17.155,17.4,17.485,17.305,17.68,17.915,17.935000000000002,18.14,18.240000000000002,17.95,17.955,17.985,18.055,18.200000000000003
2 hr,17.981849999999998,17.764833333333325,17.25166666666666,16.937116666666657,16.47172500000001,16.792841666666654,16.644183333333327,16.066075000000005,15.625858333333337,15.812216666666673,16.015466666666672,15.97515833333333,16.653674999999996,16.76005833333333,16.86503333333333,17.24335,17.07344166666666,17.226891666666674,17.172091666666667,17.16085,17.448899999999995,17.408066666666677,17.274366666666662,18.039825,17.871508333333345,18.226041666666667,18.234550000000006,18.41861666666666,18.003341666666664,17.97502499999999,18.055333333333333,18.106183333333313,18.248866666666654
2.5 hr,17.98043333333333,17.79836666666666,17.247,16.954533333333327,16.47665333333334,16.797259999999987,16.682066666666667,16.077146666666668,15.651686666666683,15.757886666666678,16.03933999999999,15.962686666666656,16.658759999999994,16.783033333333325,16.86630666666666,17.243746666666677,17.03016666666666,17.230906666666673,17.19042666666668,17.163773333333324,17.45251999999999,17.41270666666667,17.27211333333334,18.019220000000004,17.887086666666676,18.247253333333344,18.23953333333334,18.41136666666667,18.02560666666666,17.97912666666664,18.05745333333334,18.10663999999998,18.24114666666665
20 day,18.3835,18.3665,18.319500000000005,18.252500000000005,18.170000000000005,18.108000000000004,18.051000000000002,17.977999999999998,17.852,17.572499999999994,17.137000000000004,16.805500000000002,16.696000000000005,16.588,16.535999999999998,16.499999999999996,16.461499999999994,16.441499999999998,16.435499999999998,16.451999999999998,16.5265,16.6385,16.723999999999997,16.8705,16.9525,17.061,17.166999999999998,17.282000000000004,17.4705,17.543,17.607,17.6715,17.815000000000005
20 min,17.9205,17.7044,17.2958,16.8433,16.45425,16.820500000000003,16.563299999999998,16.10175,15.564250000000005,16.049950000000003,16.037699999999997,15.972999999999995,16.5587,16.729,16.846250000000005,17.245249999999995,17.13075,17.2539,17.1191,17.187500000000004,17.421250000000004,17.35685,17.266,18.078749999999996,17.750700000000002,18.174,18.16975,18.374249999999996,17.9285,17.941500000000005,18.03425,18.139149999999994,18.268250000000002
200 day,19.025800000000007,19.007300000000008,18.98840000000001,18.967150000000007,18.943300000000008,18.920900000000007,18.896650000000008,18.869850000000007,18.838950000000008,18.77505000000001,18.680550000000007,18.617400000000007,18.58865000000001,18.563200000000005,18.541100000000007,18.52305,18.506400000000003,18.492900000000006,18.477800000000006,18.462000000000003,18.436600000000002,18.40585,18.392300000000002,18.385500000000004,18.37725,18.3714,18.36425,18.358500000000003,18.3401,18.33025,18.321800000000003,18.313200000000005,18.292650000000002
25 min,17.9238,17.71512,17.29044,16.84944,16.45888,16.816400000000005,16.55656,16.116600000000002,15.556360000000002,16.03136,16.03876,15.982599999999996,16.558840000000004,16.734399999999997,16.852200000000003,17.246199999999998,17.13,17.251720000000002,17.12288,17.183920000000004,17.425200000000004,17.35628,17.2736,18.07979999999999,17.750760000000003,18.176000000000002,18.180640000000004,18.379399999999993,17.94048,17.942600000000002,18.040399999999998,18.14051999999999,18.2672
3 hr,17.998133333333328,17.820111111111096,17.243338888888875,16.970055555555554,16.48757777777779,16.802405555555545,16.71044444444444,16.09562777777778,15.661922222222223,15.709361111111109,16.07041666666665,15.960138888888876,16.662544444444432,16.79026111111111,16.864044444444435,17.24955000000002,16.999299999999998,17.23784444444446,17.20191666666668,17.15400555555555,17.45793888888888,17.40925555555556,17.263972222222225,18.022822222222224,17.894588888888897,18.257083333333338,18.237949999999994,18.405622222222227,18.04366111111111,17.982688888888855,18.053133333333342,18.10726666666665,18.23811666666665
3.5 hr,18.007371428571425,17.82754761904761,17.241371428571412,16.9795619047619,16.498452380952394,16.80753809523809,16.732809523809514,16.128890476190477,15.680585714285716,15.682042857142868,16.093857142857136,15.961857142857129,16.66197142857141,16.786476190476197,16.86085714285713,17.250771428571447,16.984719047619052,17.247866666666688,17.200347619047623,17.148761904761898,17.458185714285705,17.422680952380958,17.25207619047619,18.032490476190475,17.887028571428576,18.267590476190477,18.23600476190475,18.397576190476183,18.060447619047622,17.98656666666664,18.05140000000001,18.10504285714284,18.235761904761887
30 day,18.09266666666667,18.142333333333337,18.14866666666667,18.152000000000005,18.128333333333337,18.099333333333337,18.057000000000006,17.999666666666666,17.910666666666668,17.741666666666667,17.531000000000002,17.395333333333337,17.356,17.325666666666667,17.285666666666664,17.248333333333328,17.20333333333333,17.154999999999994,17.09233333333333,17.029999999999998,16.898,16.810666666666663,16.788999999999994,16.794666666666664,16.787666666666663,16.804666666666666,16.832999999999995,16.884,16.970333333333333,17.017333333333333,17.078333333333333,17.165333333333333,17.407
30 min,17.93366666666667,17.721933333333332,17.286199999999997,16.8552,16.46306666666667,16.814433333333337,16.5538,16.12526666666667,15.559133333333333,16.0105,16.038633333333333,15.99033333333333,16.565700000000003,16.735,16.857000000000003,17.25016666666666,17.12993333333333,17.248600000000003,17.12623333333333,17.18266666666667,17.432166666666667,17.35756666666667,17.2785,18.077666666666662,17.756800000000002,18.177166666666665,18.19386666666667,18.383333333333326,17.949233333333332,17.949333333333335,18.044333333333334,18.13876666666666,18.26733333333333
4 hr,18.006520833333333,17.830887499999996,17.242991666666658,16.99020416666667,16.52177500000001,16.80547083333333,16.746641666666658,16.162016666666663,15.703558333333332,15.66070416666668,16.103333333333325,15.956412499999987,16.653674999999986,16.7771375,16.85913333333333,17.24680416666667,16.960312500000004,17.247783333333352,17.1991375,17.14762916666666,17.458333333333314,17.436541666666677,17.228779166666666,18.042154166666666,17.865383333333334,18.267170833333335,18.233762499999987,18.393537499999994,18.077199999999998,17.991937499999985,18.051808333333344,18.10177499999999,18.23477499999997
4.5 hr,18.01139259259259,17.823911111111116,17.25434074074073,17.006407407407405,16.540681481481485,16.796144444444433,16.747144444444437,16.187833333333334,15.729088888888883,15.634500000000012,16.098092592592593,15.951177777777758,16.646807407407398,16.771281481481473,16.847577777777772,17.23862962962963,16.929711111111104,17.24044444444446,17.19705185185185,17.134766666666657,17.46224074074072,17.454888888888895,17.21618518518519,18.054885185185178,17.86053703703703,18.279166666666665,18.225648148148128,18.383588888888895,18.090048148148146,17.99307407407406,18.054892592592612,18.09860370370369,18.22717037037035
40 day,17.690000000000005,17.719250000000006,17.72950000000001,17.728500000000007,17.733000000000008,17.739750000000008,17.740250000000007,17.728,17.720750000000002,17.684000000000005,17.636000000000003,17.567000000000004,17.534250000000004,17.505000000000003,17.471249999999998,17.446249999999996,17.422499999999996,17.403999999999996,17.377499999999994,17.352249999999998,17.317249999999998,17.308249999999994,17.287999999999997,17.282249999999998,17.262499999999996,17.249,17.226249999999997,17.2095,17.137999999999998,17.1195,17.0975,17.103749999999998,17.12825
45 min,17.949533333333342,17.729266666666668,17.273866666666663,16.88457777777778,16.467555555555563,16.80717777777778,16.551088888888884,16.128622222222223,15.5614,15.957555555555563,16.02486666666667,15.993999999999998,16.577555555555563,16.741666666666664,16.86037777777778,17.25706666666666,17.116200000000003,17.235644444444457,17.133022222222216,17.17706666666666,17.43286666666667,17.37111111111111,17.298000000000005,18.079,17.796955555555556,18.182888888888897,18.205866666666672,18.394888888888875,17.960488888888893,17.963222222222225,18.05111111111112,18.129177777777777,18.268111111111104
5 day,18.270000000000003,18.052,17.736,17.523999999999997,17.237999999999996,17.012,16.799999999999997,16.574,16.314,15.904,15.862,16.035999999999998,16.148000000000003,16.286,16.444000000000003,16.65,16.894,17.034,17.125999999999998,17.188000000000002,17.272,17.386000000000003,17.401999999999997,17.556000000000004,17.607999999999997,17.720000000000002,17.869999999999997,18.094,18.107999999999997,18.076,18.046,18.002,18.122000000000003
5 hr,18.01994,17.81703666666667,17.265476666666665,17.02638333333333,16.559060000000002,16.784806666666654,16.742989999999992,16.213393333333322,15.75011333333333,15.602683333333346,16.09947333333333,15.933646666666649,16.642336666666658,16.76654333333331,16.837369999999993,17.224226666666674,16.893456666666665,17.227473333333357,17.189929999999993,17.132036666666657,17.465583333333313,17.475760000000005,17.218320000000002,18.053299999999986,17.853949999999998,18.293083333333325,18.21455999999998,18.37213333333334,18.095820000000007,17.99330999999998,18.05839666666668,18.095129999999987,18.221533333333316
5 min,17.915,17.653999999999996,17.2892,16.830000000000002,16.508999999999997,16.816000000000003,16.598000000000003,16.116999999999997,15.537,16.0718,16.031,15.923999999999998,16.557000000000002,16.697,16.843,17.224,17.143,17.252,17.136999999999997,17.198999999999998,17.436,17.317,17.214,18.095000000000002,17.729000000000003,18.168,18.109,18.344,17.931,17.979,17.994999999999997,18.145,18.238999999999997
5.5 hr,18.028421212121206,17.81531818181819,17.267503030303036,17.049257575757576,16.563669696969693,16.780266666666652,16.743096969696957,16.235757575757564,15.776193939393949,15.577212121212138,16.10378484848485,15.902221212121196,16.634760606060603,16.76056060606058,16.822972727272724,17.209451515151525,16.85561212121212,17.212018181818216,17.184987878787872,17.13547575757575,17.467260606060588,17.489469696969703,17.224784848484845,18.05906363636363,17.86004848484848,18.28739696969696,18.206578787878765,18.354742424242428,18.104254545454552,17.996545454545437,18.061769696969716,18.091066666666663,18.219009090909076
50 day,17.703800000000005,17.677000000000007,17.64380000000001,17.60980000000001,17.57060000000001,17.544400000000007,17.516600000000007,17.491800000000005,17.469800000000006,17.443600000000007,17.400400000000005,17.385800000000007,17.385400000000004,17.3866,17.4072,17.4228,17.4402,17.462,17.4634,17.472,17.4702,17.455199999999998,17.435999999999996,17.433799999999998,17.426,17.429399999999998,17.427599999999995,17.4314,17.4254,17.430799999999998,17.4382,17.44,17.419
50 min,17.95558000000001,17.730140000000002,17.271779999999996,16.893220000000003,16.46714000000001,16.801960000000005,16.549179999999993,16.12406,15.565960000000002,15.94410000000001,16.020280000000003,15.993699999999999,16.580680000000008,16.744499999999995,16.860880000000005,17.25965999999999,17.111780000000007,17.232980000000012,17.135919999999988,17.17876,17.431079999999998,17.372379999999996,17.298000000000005,18.081000000000003,17.80536,18.181960000000007,18.209280000000007,18.395699999999987,17.95914000000001,17.965300000000003,18.05296000000001,18.12666,18.26743999999999
55 min,17.955254545454554,17.73076363636364,17.27103636363636,16.900745454545458,16.469945454545464,16.79523636363637,16.543818181818178,16.116872727272725,15.572400000000002,15.930818181818188,16.016345454545462,15.993363636363636,16.585800000000006,16.745472727272723,16.85943636363637,17.258963636363628,17.109181818181828,17.232527272727285,17.13850909090908,17.17790909090909,17.430890909090905,17.373799999999996,17.29587272727273,18.080745454545458,17.814454545454545,18.17967272727273,18.211981818181822,18.39794545454544,17.959127272727283,17.966363636363642,18.05496363636365,18.125054545454546,18.265218181818174
6 hr,18.031208333333332,17.810547222222237,17.288294444444453,17.071005555555562,16.559177777777776,16.778888888888876,16.751777777777765,16.259199999999982,15.799958333333347,15.55666666666668,16.108386111111106,15.861063888888872,16.625536111111103,16.755044444444415,16.814613888888886,17.19695555555557,16.825130555555553,17.201505555555595,17.17939166666666,17.141158333333323,17.472049999999985,17.494350000000004,17.24109999999999,18.042613888888873,17.878380555555545,18.26766666666666,18.199377777777762,18.336627777777778,18.104927777777785,17.99694166666665,18.06241111111113,18.08406666666667,18.214849999999984
6.5 hr,18.024794871794864,17.81946153846155,17.31972307692309,17.08270512820512,16.560430769230763,16.774961538461525,16.763743589743576,16.27378717948716,15.822907692307698,15.54252820512822,16.110982051282043,15.843076923076909,16.604389743589735,16.74311794871792,16.812843589743586,17.17678717948719,16.78890512820512,17.190235897435937,17.164089743589738,17.150302564102557,17.476810256410243,17.49845384615386,17.261115384615373,18.008820512820503,17.89803076923075,18.237820512820495,18.195099999999982,18.32002307692307,18.105092307692313,17.99756410256408,18.061320512820533,18.073846153846148,18.213271794871783
60 day,18.016000000000005,17.98283333333334,17.941666666666674,17.890666666666675,17.834166666666672,17.782500000000006,17.734166666666674,17.681500000000007,17.62083333333334,17.496166666666674,17.356166666666674,17.282000000000004,17.258166666666675,17.246666666666673,17.250333333333337,17.267333333333333,17.280500000000004,17.293333333333337,17.298166666666667,17.303,17.335333333333335,17.36483333333333,17.3885,17.416333333333334,17.440166666666666,17.473499999999998,17.49083333333333,17.518000000000004,17.53483333333333,17.537166666666664,17.538999999999998,17.538,17.541
70 day,18.16457142857143,18.144142857142864,18.116285714285723,18.084285714285727,18.04942857142858,18.020714285714295,17.98600000000001,17.94457142857144,17.895428571428585,17.793428571428585,17.633142857142865,17.523571428571433,17.481571428571435,17.444285714285723,17.411142857142863,17.380428571428574,17.348857142857145,17.324000000000005,17.29857142857143,17.279,17.25357142857143,17.247999999999994,17.25671428571428,17.283999999999995,17.30328571428571,17.327285714285708,17.34528571428571,17.36657142857143,17.41,17.43042857142857,17.449571428571424,17.482714285714284,17.56285714285714
80 day,18.266875000000006,18.252500000000005,18.22762500000001,18.196750000000012,18.16637500000001,18.140000000000008,18.11450000000001,18.08362500000001,18.04012500000001,17.95125000000001,17.83475000000001,17.76437500000001,17.733500000000014,17.704125000000012,17.677625000000013,17.652750000000008,17.627375000000008,17.597500000000007,17.565125000000005,17.531000000000002,17.4685,17.420749999999998,17.396624999999997,17.380874999999996,17.36025,17.349874999999997,17.339749999999995,17.337625,17.329124999999998,17.329374999999995,17.336749999999995,17.355624999999996,17.423749999999995
90 day,18.28022222222223,18.27355555555556,18.261555555555564,18.246222222222233,18.22466666666668,18.205666666666676,18.18500000000001,18.162444444444453,18.131444444444455,18.0658888888889,17.962444444444454,17.898888888888898,17.875777777777788,17.854444444444457,17.830444444444456,17.80844444444445,17.78611111111112,17.765777777777785,17.742777777777786,17.72155555555556,17.688666666666673,17.654333333333337,17.635111111111115,17.622888888888895,17.60655555555556,17.590111111111113,17.572111111111113,17.555111111111113,17.511777777777777,17.495222222222218,17.48044444444444,17.468999999999998,17.43311111111111
Tomorrow,17.65,17.27,16.83,16.52,16.79,16.59,16.14,15.53,15.19,15.99,16.2,16.55,16.69,16.85,17.23,17.15,17.25,17.15,17.16,17.35,17.6,17.24,18.12,17.71,18.16,18.12,18.36,17.99,18.0,17.97,18.14,18.1,17.89
