,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-26,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-09,2019-01-10,2019-01-11,2019-01-15,2019-01-16,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14
30 min,321.13466666666665,324.4425333333334,320.15933333333334,314.76429999999993,312.6748666666666,293.3235,293.1018,293.2507666666667,282.47499999999997,293.17929999999996,299.6345,303.79849999999993,308.7161666666667,318.15583333333336,323.1395333333333,326.3231,330.8498333333333,332.4958,336.40670000000006,331.5070666666667,337.8057,337.03619999999995,332.7112333333333,336.2512333333334,329.0378666666667,334.4377,326.75419999999997,332.8479666666666,330.2572333333334,337.73166666666657,334.6562666666667,307.8156666666667,314.3115333333334,316.80136666666675,319.78360000000004,322.2667666666667,324.53233333333344
4 hr,320.54904999999997,325.4716333333334,320.5031458333331,315.87915833333335,316.60927499999985,293.6666249999998,294.99180416666667,294.2857125000001,285.9160958333333,290.262225,299.82044166666674,305.06252499999977,310.81662500000004,320.8436458333334,324.55905416666667,328.3553875,329.92159166666653,332.1751041666668,336.57089583333345,332.40185000000014,337.00713333333323,335.9943625000002,333.4482749999999,335.82492916666666,328.2085333333333,333.144825,326.6433625,331.1144500000003,328.01665416666674,337.4496916666669,335.10966666666644,311.6243666666666,314.1698791666664,316.2749083333335,319.6035833333331,321.63661666666655,322.8692666666667
4.5 hr,320.7072074074071,325.6978925925926,320.8001814814813,316.08977037037045,317.047711111111,294.0287481481479,295.0439444444445,293.9633296296298,286.38978148148146,289.94160000000005,299.750374074074,304.91340740740725,311.1843333333334,320.9509222222223,324.30371851851834,328.3302518518517,329.91299629629617,332.10431851851854,336.2996925925927,332.6240333333334,336.8757962962962,336.05202592592605,333.5789518518517,335.7314259259259,328.168262962963,332.91914444444444,326.2018259259258,330.98282962962975,328.0346814814816,337.53567777777783,335.0702259259258,312.0703148148148,313.8110777777775,316.27917037037065,319.5327407407405,321.4401222222221,322.5969370370372
40 day,319.82499999999993,319.68,319.21825,318.62625,318.20000000000005,317.55850000000004,316.98725,316.39175000000006,315.85550000000006,315.23125000000005,314.66475,314.39874999999995,314.2562499999999,314.2857499999999,314.33874999999995,314.1767499999999,314.3264999999999,314.6842499999999,315.56749999999994,315.8252499999999,317.12475,317.66625000000005,317.986,318.41774999999996,318.57275,318.62875,318.65999999999997,318.66150000000005,318.6295,319.17025,319.583,319.31525,319.1985,319.055,319.03725000000003,319.2120000000001,319.50225000000006
45 min,321.3799777777778,324.60460000000006,320.31842222222224,315.0552888888888,313.1197111111111,292.7619111111111,293.02606666666657,293.5342444444445,282.62131111111114,292.5733333333333,299.7103777777778,303.8856888888888,308.7354888888889,318.5584222222223,323.37671111111104,326.9117111111111,330.75877777777777,332.31813333333326,336.2936444444445,331.6329333333334,337.8516,336.80673333333334,332.6526666666666,336.47493333333335,328.9123777777778,334.41931111111114,326.9233777777777,332.53888888888883,330.0638666666666,337.7449777777778,334.78340000000003,307.8783333333334,314.48162222222226,316.82155555555556,319.8064222222223,322.5328666666667,324.2376666666668
5 day,321.07800000000003,321.05400000000003,319.742,319.30600000000004,318.038,313.03000000000003,307.046,301.484,294.6940000000001,287.85800000000006,292.504,297.742,300.10800000000006,304.892,310.668,319.76,324.59799999999996,327.57399999999996,331.79800000000006,332.87800000000004,336.858,336.794,336.962,336.648,335.166,334.27000000000004,332.39799999999997,332.58000000000004,331.408,332.72200000000004,333.798,328.788,325.63,322.19,318.678,316.338,319.534
5 hr,320.8926099999998,325.9413833333334,320.9985833333331,316.22781000000003,317.40366333333316,294.4253599999997,295.0473566666667,293.8907833333334,286.85082666666665,289.36060000000015,299.7625933333334,304.71340333333313,311.3014999999999,320.9268766666668,324.0840766666666,328.35562666666647,329.8316833333333,331.94380000000007,336.1313866666668,332.83391000000006,336.75294666666656,336.35362000000015,333.5693399999997,335.6665733333334,328.1788433333335,332.72776999999985,325.85815999999994,330.78078000000005,327.95923,337.5263933333334,335.0123066666666,312.62539666666663,313.4014399999998,316.2977366666669,319.4721399999997,321.38224000000014,322.4339800000003
5 min,319.716,322.75,320.34999999999997,315.00699999999995,312.884,294.93500000000006,293.2124,292.027,281.362,294.8196,299.51779999999997,304.30879999999996,307.28499999999997,318.02700000000004,322.659,325.89799999999997,330.9,332.78000000000003,337.156,331.93300000000005,338.03139999999996,337.40600000000006,332.757,336.466,330.07399999999996,334.59399999999994,327.44800000000004,333.82599999999996,330.43399999999997,337.3402,333.51,308.214,314.553,316.945,319.418,321.6652,324.752
5.5 hr,321.2524090909089,326.1321939393941,321.19148181818167,316.3843212121211,317.45872424242407,294.8531787878785,295.16275757575755,294.00976060606064,287.41742121212127,288.6381212121213,299.8342454545455,304.3830878787876,311.1155666666666,320.80169393939394,323.82344242424233,328.37524242424223,329.70282121212114,331.7317181818182,335.7783545454546,333.11633333333344,336.68540909090893,336.6706484848485,333.63888787878767,335.56835757575766,328.2829969696971,332.7510454545454,325.7543424242424,330.6460454545455,327.95388484848485,337.4865363636365,334.9664181818182,313.4294060606061,313.12992424242395,316.3366333333335,319.3538939393936,321.31890909090913,322.3018242424245
50 day,324.2448,323.64580000000007,323.14040000000006,322.37640000000005,321.7764000000001,320.8298000000001,319.8230000000001,318.7782000000001,317.6396000000001,315.9488,313.6208,313.11159999999995,312.8433999999999,312.8991999999999,313.02419999999995,314.0352,314.6556,315.3006,316.44879999999995,316.78279999999995,318.0746,318.18879999999996,318.32539999999995,318.5567999999999,318.7789999999999,319.08699999999993,319.37319999999994,319.61439999999993,319.75159999999994,320.399,320.75260000000003,320.5256,320.43800000000005,320.29920000000004,320.04300000000006,319.94160000000005,319.7614000000001
50 min,321.47720000000004,324.7063800000001,320.30878000000007,315.14075999999994,313.28834,292.61188000000004,293.0164799999999,293.56518000000005,282.76208,292.4177,299.73854000000006,303.87661999999995,308.67977999999994,318.7146800000001,323.38663999999994,327.10268,330.69248,332.34979999999996,336.3055200000001,331.55994000000015,337.80448,336.6974000000001,332.60078,336.55440000000004,328.90982,334.44858000000005,326.94557999999995,332.42457999999993,329.98858,337.72026000000005,334.80726000000004,307.84240000000005,314.51442000000003,316.80172000000005,319.81210000000004,322.5678,324.1420000000001
55 min,321.41854545454555,324.7597636363637,320.3274363636364,315.16659999999996,313.4005818181819,292.4418545454546,292.8092181818181,293.52965454545455,282.9200727272727,292.2628181818182,299.76012727272735,303.86109090909076,308.66921818181817,318.87189090909095,323.35765454545447,327.2461090909091,330.64140000000003,332.3553454545455,336.28105454545465,331.563781818182,337.74250909090915,336.59034545454546,332.5917272727274,336.5968181818182,328.87492727272723,334.4515454545455,327.01052727272724,332.3667090909089,329.9213636363637,337.71587272727277,334.8359090909091,307.8327272727273,314.4702909090909,316.7659636363636,319.8195454545456,322.57309090909087,324.1103636363638
6 hr,321.6082499999999,326.34981388888906,321.4227416666666,316.50841944444426,317.3536805555554,295.3542111111109,295.3496055555555,293.9441666666668,287.89225,287.99475833333344,299.95819166666666,304.0952749999998,310.9816166666666,320.37531944444436,323.496575,328.46536111111095,329.42782222222206,331.58180833333336,335.5154472222222,333.52251111111127,336.5743527777776,337.1463777777779,333.7657583333332,335.4791805555556,328.4665055555558,332.8226083333333,325.66932499999984,330.5779888888889,328.05380555555564,337.5151805555557,334.9021194444444,314.20989166666675,312.8322277777776,316.3283333333336,319.274397222222,321.33529722222227,322.1618083333336
6.5 hr,321.8004102564101,326.26590512820536,321.61144102564094,316.689646153846,317.0297641025639,296.07025641025626,295.5708307692307,293.81923333333333,288.3164435897435,287.64542051282064,299.8748666666667,303.7139410256409,310.93445384615376,319.8408179487178,323.20174358974356,328.37581282051264,329.19175128205114,331.4230153846155,335.150135897436,333.86027179487184,336.5303769230768,337.52320000000026,333.9171564102563,335.4136512820513,328.8461923076925,332.5832384615384,325.8695333333332,330.4088717948718,328.2969256410257,337.425512820513,334.9998666666666,314.8902923076924,312.5279487179486,316.29884358974385,319.1869923076921,321.4181794871796,321.99349743589767
60 day,327.60066666666665,327.40416666666675,327.1250000000001,326.7190000000001,326.25000000000006,325.4056666666667,324.50016666666676,323.6781666666667,322.5320000000001,320.278,317.5801666666666,316.9399999999999,316.3553333333332,315.9436666666666,315.5741666666666,315.3453333333333,315.34950000000003,315.4295,315.2815,315.3128333333333,316.3565,316.9426666666667,317.5159999999999,318.1259999999999,318.6101666666666,319.0801666666667,319.47333333333336,319.78083333333336,320.08433333333335,320.6448333333334,320.67366666666675,320.38516666666675,320.21716666666674,320.18333333333345,320.1891666666668,320.32233333333346,320.37216666666677
70 day,329.72971428571435,329.2885714285715,328.9088571428573,328.45100000000014,328.04757142857153,327.406142857143,326.7267142857144,326.07857142857154,325.2295714285716,323.7211428571429,321.98757142857147,321.4654285714285,320.9167142857142,320.5068571428571,320.2318571428571,319.4618571428571,319.14585714285715,318.8694285714285,318.43799999999993,318.2798571428571,318.0661428571429,318.06171428571434,318.1417142857143,318.22499999999997,318.24785714285713,318.18885714285716,318.04071428571433,318.0925714285715,318.24257142857147,318.805,319.2505714285715,319.3971428571429,319.6107142857144,319.83800000000014,320.0258571428573,320.2725714285716,320.40657142857157
80 day,331.67312500000014,331.39050000000015,331.0908750000002,330.7317500000002,330.3332500000002,329.7440000000002,329.1235000000002,328.4938750000002,327.6822500000002,326.0690000000001,324.09450000000004,323.636375,323.22825,322.95425,322.76300000000003,322.39375,322.30012500000004,322.28525,322.18725,322.07212499999997,321.830125,321.67825000000005,321.394125,321.1873749999999,320.90549999999996,320.768875,320.45775,320.34125000000006,320.20162500000004,319.99487500000004,319.9412500000001,319.70950000000005,319.5117500000001,319.3675000000002,319.12775000000016,318.9191250000002,318.85112500000014
90 day,333.0821111111112,332.8421111111113,332.6084444444447,332.2134444444447,331.80244444444463,331.2230000000002,330.6640000000002,330.12555555555576,329.42522222222243,328.20322222222234,326.605888888889,326.15822222222226,325.77055555555563,325.503888888889,325.2783333333334,324.7844444444445,324.5450000000001,324.3196666666667,324.0378888888889,323.93444444444447,323.9024444444445,323.8712222222223,323.78555555555556,323.7643333333333,323.7155555555555,323.6887777777778,323.56600000000003,323.48311111111116,323.32200000000006,323.1263333333334,322.94711111111116,322.4263333333334,322.00200000000007,321.6054444444445,321.3167777777779,320.97000000000014,320.7656666666668
Tomorrow,322.61,320.14,314.55,313.1,294.75,292.69,292.33,280.6,278.5,294.41,304.69,307.0,318.33,322.4,324.44,331.19,333.21,330.42,332.03,338.34,337.22,332.87,336.77,330.01,334.48,327.86,333.78,330.91,334.07,333.24,308.73,315.12,316.87,319.43,321.54,324.71,332.87
